-23.49242001;-46.48617;blue
-23.49253296;-46.48601088;blue
-23.492484;-46.48608;blue
-23.49428004;-46.47392388;blue
-23.49435501;-46.47392208;blue
-23.49700902;-46.474452;blue
-23.49698004;-46.47470616;blue
-23.49690201;-46.47537684;blue
-23.49283797;-46.475973;blue
-23.49350298;-46.47362508;blue
-23.49433701;-46.47070404;blue
-23.49294399;-46.47323412;blue
-23.49225603;-46.47444192;blue
-23.49164196;-46.47686184;blue
-23.491053;-46.47589704;blue
-23.49202104;-46.47410388;blue
-23.48781597;-46.477521;blue
-23.487615;-46.48092588;blue
-23.48845902;-46.48077792;blue
-23.48887302;-46.47976704;blue
-23.48805204;-46.479969;blue
-23.48805204;-46.479969;blue
-23.48805204;-46.479969;blue
-23.50501902;-46.368882;blue
-23.50567899;-46.371087;blue
-23.50659996;-46.36827612;blue
-23.50818297;-46.367919;blue
-23.50710702;-46.36766016;blue
-23.44203801;-46.716813;blue
-23.44421097;-46.71661284;blue
-23.53024503;-46.40234184;blue
-23.53024503;-46.40234184;blue
-23.53024503;-46.40234184;blue
-23.53024503;-46.40234184;blue
-23.53024503;-46.40234184;blue
-23.53035303;-46.40056884;blue
-23.53215501;-46.39874292;blue
-23.53215501;-46.39874292;blue
-23.53034196;-46.39913208;blue
-23.53034196;-46.39913208;blue
-23.53034196;-46.39913208;blue
-23.53147299;-46.39797684;blue
-23.53147299;-46.39797684;blue
-23.51006604;-46.36645992;blue
-23.53055796;-46.39747788;blue
-23.53049703;-46.39754196;blue
-23.52964302;-46.39696416;blue
-23.52773304;-46.39877712;blue
-23.549139;-46.58785488;blue
-23.549067;-46.58779116;blue
-23.54897997;-46.58771484;blue
-23.52620304;-46.39900104;blue
-23.52641004;-46.39878108;blue
-23.52921102;-46.39426812;blue
-23.529285;-46.39370616;blue
-23.52833703;-46.395243;blue
-23.53229703;-46.39811292;blue
-23.53043601;-46.39691484;blue
-23.50424502;-46.41957;blue
-23.50377198;-46.42027092;blue
-23.50453896;-46.420083;blue
-23.50758897;-46.42248312;blue
-23.507775;-46.422585;blue
-23.51937699;-46.41821712;blue
-23.51899503;-46.41820884;blue
-23.51921103;-46.41821388;blue
-23.51929599;-46.41821496;blue
-23.51800998;-46.417779;blue
-23.51454003;-46.42005996;blue
-23.50654902;-46.42151004;blue
-23.50697499;-46.42070112;blue
-23.50241604;-46.41820092;blue
-23.50539099;-46.41804108;blue
-23.49939096;-46.42220412;blue
-23.51047797;-46.42113996;blue
-23.50936998;-46.419948;blue
-23.48671896;-46.41530796;blue
-23.517693;-46.41554988;blue
-23.51818197;-46.41507612;blue
-23.517738;-46.41551496;blue
-23.51704104;-46.41491592;blue
-23.52084498;-46.41314796;blue
-23.52582801;-46.41476796;blue
-23.52269502;-46.411956;blue
-23.52269502;-46.411956;blue
-23.52246201;-46.41256908;blue
-23.52246201;-46.41256908;blue
-23.521032;-46.41362784;blue
-23.52151503;-46.41370884;blue
-23.52096396;-46.41361704;blue
-23.50958499;-46.41959592;blue
-23.51070297;-46.41969312;blue
-23.51589201;-46.50007788;blue
-23.51977497;-46.50814188;blue
-23.51684196;-46.50091884;blue
-23.51596104;-46.50014088;blue
-23.50572003;-46.48908096;blue
-23.50564299;-46.48941792;blue
-23.49720099;-46.46841912;blue
-23.49155403;-46.48694796;blue
-23.49281097;-46.48539204;blue
-23.49277398;-46.48552992;blue
-23.49340803;-46.47057696;blue
-23.49072504;-46.470861;blue
-23.49177399;-46.49551416;blue
-23.49424197;-46.49295816;blue
-23.49351198;-46.493343;blue
-23.50028799;-46.49157504;blue
-23.50051803;-46.49194908;blue
-23.497875;-46.48992516;blue
-23.497875;-46.48992516;blue
-23.49123597;-46.49041404;blue
-23.49129402;-46.49050116;blue
-23.49135396;-46.49059188;blue
-23.49137601;-46.49062392;blue
-23.49192204;-46.49241492;blue
-23.49454797;-46.49685588;blue
-23.48399196;-46.49217984;blue
-23.48945802;-46.49383512;blue
-23.48945802;-46.49383512;blue
-23.48983404;-46.48997016;blue
-23.49118098;-46.48950684;blue
-23.49119304;-46.48950792;blue
-23.49451296;-46.489896;blue
-23.503554;-46.48734288;blue
-23.50602297;-46.49433084;blue
-23.50788201;-46.49384016;blue
-23.50198296;-46.49398416;blue
-23.50251198;-46.49396292;blue
-23.49665802;-46.49659596;blue
-23.48822898;-46.48966596;blue
-23.48846298;-46.48963608;blue
-23.49207504;-46.490823;blue
-23.49207504;-46.490823;blue
-23.49207504;-46.490823;blue
-23.498136;-46.49801112;blue
-23.50040103;-46.49934492;blue
-23.49834903;-46.49806188;blue
-23.52307698;-46.38505716;blue
-23.51934603;-46.38740112;blue
-23.51779398;-46.38841308;blue
-23.51051604;-46.39460616;blue
-23.50877598;-46.395207;blue
-23.503059;-46.397241;blue
-23.50126404;-46.39822416;blue
-23.499792;-46.39922388;blue
-23.50310103;-46.41151716;blue
-23.50310202;-46.41148584;blue
-23.502343835647;-46.412904526357;blue
-23.51447703;-46.38086604;blue
-23.51447703;-46.38086604;blue
-23.51447703;-46.38086604;blue
-23.51447703;-46.38086604;blue
-23.50492704;-46.38972204;blue
-23.51556099;-46.42017516;blue
-23.51413701;-46.421361;blue
-23.516658;-46.42183188;blue
-23.516172;-46.422243;blue
-23.51660202;-46.42248204;blue
-23.51576196;-46.42259004;blue
-23.515011;-46.42223508;blue
-23.51279799;-46.49396508;blue
-23.48344701;-46.72446984;blue
-23.51978496;-46.41994188;blue
-23.50440603;-46.422846;blue
-23.51376396;-46.41378516;blue
-23.51632698;-46.41570792;blue
-23.51726802;-46.41296004;blue
-23.51952801;-46.47235284;blue
-23.51952801;-46.47235284;blue
-23.51854404;-46.40892408;blue
-23.52139101;-46.40836284;blue
-23.52153897;-46.40761692;blue
-23.52001797;-46.40796108;blue
-23.52141999;-46.40764392;blue
-23.51902797;-46.40959188;blue
-23.52263202;-46.408662;blue
-23.51902797;-46.40959188;blue
-23.51735802;-46.40694804;blue
-23.51735802;-46.40694804;blue
-23.51506698;-46.40937408;blue
-23.51499597;-46.40975208;blue
-23.51528496;-46.40824296;blue
-23.51466702;-46.408617;blue
-23.51500101;-46.40795892;blue
-23.51412198;-46.40793084;blue
-23.51412198;-46.40793084;blue
-23.51398896;-46.40764608;blue
-23.51331198;-46.40941008;blue
-23.51331198;-46.40941008;blue
-23.51331198;-46.40941008;blue
-23.51221101;-46.41196212;blue
-23.51246202;-46.41069096;blue
-23.51194902;-46.41070716;blue
-23.51672901;-46.40766804;blue
-23.51719404;-46.40845716;blue
-23.51902797;-46.40959188;blue
-23.51162502;-46.40987196;blue
-23.51192796;-46.40965416;blue
-23.51346498;-46.40679504;blue
-23.51278296;-46.40820912;blue
-23.51200104;-46.40751396;blue
-23.51200104;-46.40751396;blue
-23.51174499;-46.40850612;blue
-23.51174499;-46.40850612;blue
-23.511375;-46.40808204;blue
-23.50910196;-46.41501708;blue
-23.50971504;-46.41314616;blue
-23.51002797;-46.41099192;blue
-23.50952496;-46.41084;blue
-23.50873296;-46.40817204;blue
-23.50786104;-46.40603904;blue
-23.50957401;-46.41034896;blue
-23.50915596;-46.41025104;blue
-23.50968696;-46.40977512;blue
-23.50906398;-46.40962896;blue
-23.50833498;-46.410228;blue
-23.50701999;-46.41048792;blue
-23.50981602;-46.40919516;blue
-23.50981602;-46.40919516;blue
-23.50740897;-46.40960016;blue
-23.504562;-46.41019488;blue
-23.504562;-46.41019488;blue
-23.504562;-46.41019488;blue
-23.504562;-46.41019488;blue
-23.504562;-46.41019488;blue
-23.504562;-46.41019488;blue
-23.50466604;-46.40682096;blue
-23.50464201;-46.40694012;blue
-23.51000601;-46.41149304;blue
-23.510052;-46.41149304;blue
-23.50805598;-46.41281604;blue
-23.50814004;-46.50402096;blue
-23.50598202;-46.41295788;blue
-23.502015;-46.40021604;blue
-23.48853201;-46.46787012;blue
-23.48792802;-46.46803788;blue
-23.48792802;-46.46803788;blue
-23.490036;-46.46686896;blue
-23.48963298;-46.466793;blue
-23.49025101;-46.46661516;blue
-23.50440999;-46.49392512;blue
-23.494824;-46.46060604;blue
-23.49417897;-46.45606608;blue
-23.49475596;-46.457559;blue
-23.49522603;-46.45723104;blue
-23.49532296;-46.45950012;blue
-23.50261503;-46.45666404;blue
-23.50420704;-46.45753488;blue
-23.50052397;-46.46873304;blue
-23.50052397;-46.46873304;blue
-23.50105398;-46.46936304;blue
-23.49795897;-46.46622384;blue
-23.49772902;-46.466541;blue
-23.49477603;-46.470663;blue
-23.49489501;-46.47127284;blue
-23.49809703;-46.47059784;blue
-23.49949302;-46.47123;blue
-23.49919701;-46.471752;blue
-23.50028403;-46.47078504;blue
-23.49735201;-46.46587896;blue
-23.49577602;-46.46473596;blue
-23.49345699;-46.46147904;blue
-23.49444303;-46.46135916;blue
-23.49548901;-46.46119896;blue
-23.49672597;-46.46100492;blue
-23.49704502;-46.46085012;blue
-23.497335;-46.46313612;blue
-23.49765702;-46.46439792;blue
-23.51176902;-46.49423508;blue
-23.49402498;-46.468341;blue
-23.49402498;-46.468341;blue
-23.50120698;-46.46753892;blue
-23.50095696;-46.46756304;blue
-23.504427;-46.46669508;blue
-23.50031004;-46.46206116;blue
-23.50144404;-46.46181312;blue
-23.50629396;-46.46422404;blue
-23.499657;-46.46633004;blue
-23.50135602;-46.46516796;blue
-23.502024;-46.46502612;blue
-23.50190601;-46.465938;blue
-23.50139202;-46.46320092;blue
-23.50136304;-46.46303388;blue
-23.50141299;-46.46331792;blue
-23.50127304;-46.46252016;blue
-23.50290402;-46.46188404;blue
-23.50349496;-46.46207016;blue
-23.50349496;-46.46207016;blue
-23.50402299;-46.46197008;blue
-23.506011;-46.46263212;blue
-23.505354;-46.46347416;blue
-23.50108404;-46.46815596;blue
-23.50156599;-46.467954;blue
-23.53670298;-46.48079196;blue
-23.53934898;-46.48399704;blue
-23.53934898;-46.48399704;blue
-23.53934898;-46.48399704;blue
-23.53803201;-46.48147992;blue
-23.53656996;-46.47851604;blue
-23.53677201;-46.477746;blue
-23.53641003;-46.47785004;blue
-23.53653;-46.47734208;blue
-23.53645998;-46.47687192;blue
-23.536386;-46.47637404;blue
-23.53361697;-46.47962916;blue
-23.533956;-46.47728412;blue
-23.53409604;-46.47693384;blue
-23.53346397;-46.47851316;blue
-23.53333401;-46.47960288;blue
-23.53359501;-46.48135104;blue
-23.53275702;-46.48210596;blue
-23.53205601;-46.48331808;blue
-23.53165704;-46.48519908;blue
-23.53642596;-46.48397688;blue
-23.53463298;-46.485576;blue
-23.52892401;-46.486656;blue
-23.52718098;-46.48648788;blue
-23.52740598;-46.481841;blue
-23.52763098;-46.481265;blue
-23.52908196;-46.47630996;blue
-23.53304196;-46.47774312;blue
-23.53181103;-46.47796308;blue
-23.53211703;-46.479708;blue
-23.53125798;-46.48068;blue
-23.53243302;-46.47475512;blue
-23.53220001;-46.47479904;blue
-23.53203999;-46.47482316;blue
-23.53125798;-46.48068;blue
-23.53095801;-46.48077792;blue
-23.529654;-46.48022388;blue
-23.53105404;-46.48229712;blue
-23.52985101;-46.47838104;blue
-23.53054302;-46.47585312;blue
-23.52772998;-46.48354992;blue
-23.52909501;-46.48401108;blue
-23.54949297;-46.49898096;blue
-23.55114402;-46.49466384;blue
-23.547474;-46.50160716;blue
-23.54798502;-46.51184412;blue
-23.54679603;-46.51526484;blue
-23.54669802;-46.51577208;blue
-23.54669802;-46.51577208;blue
-23.55011901;-46.51311996;blue
-23.54926698;-46.51167888;blue
-23.54798502;-46.51184412;blue
-23.55011199;-46.51483104;blue
-23.54841603;-46.514781;blue
-23.54841603;-46.514781;blue
-23.54963301;-46.50995592;blue
-23.54963301;-46.50995592;blue
-23.54963301;-46.50995592;blue
-23.54174604;-46.52342712;blue
-23.545467;-46.51786296;blue
-23.545467;-46.51786296;blue
-23.545467;-46.51786296;blue
-23.54942097;-46.51899084;blue
-23.54942097;-46.51899084;blue
-23.54942097;-46.51899084;blue
-23.54174604;-46.52342712;blue
-23.54174604;-46.52342712;blue
-23.54926698;-46.51167888;blue
-23.53847499;-46.51680816;blue
-23.531859;-46.52288784;blue
-23.54220504;-46.50823296;blue
-23.53957902;-46.50990912;blue
-23.53966596;-46.50999192;blue
-23.539338;-46.50599592;blue
-23.54053896;-46.50519384;blue
-23.53704498;-46.50505812;blue
-23.53425102;-46.50685092;blue
-23.53489704;-46.50857712;blue
-23.53599603;-46.50838308;blue
-23.53613598;-46.50655284;blue
-23.53654098;-46.50627204;blue
-23.54461497;-46.508265;blue
-23.54707899;-46.50997212;blue
-23.54707899;-46.50997212;blue
-23.53676301;-46.50530904;blue
-23.54585904;-46.50744708;blue
-23.54585904;-46.50744708;blue
-23.54585904;-46.50744708;blue
-23.54513499;-46.50797088;blue
-23.54872203;-46.503891;blue
-23.54814702;-46.513926;blue
-23.51089998;-46.49452092;blue
-23.48839197;-46.47974688;blue
-23.508261;-46.45322604;blue
-23.518602;-46.49535108;blue
-23.50666197;-46.49149512;blue
-23.50546803;-46.49172408;blue
-23.49242703;-46.48461984;blue
-23.51911599;-46.49675616;blue
-23.50604403;-46.49109084;blue
-23.51923398;-46.49649408;blue
-23.51042604;-46.49222088;blue
-23.51107503;-46.49561712;blue
-23.51994003;-46.49002308;blue
-23.48514504;-46.47467016;blue
-23.49228303;-46.48308804;blue
-23.52161502;-46.43223804;blue
-23.52012201;-46.43237304;blue
-23.52025503;-46.43235504;blue
-23.521401;-46.43225712;blue
-23.49556299;-46.41843204;blue
-23.49556299;-46.41843204;blue
-23.49556299;-46.41843204;blue
-23.50842498;-46.42930692;blue
-23.50719504;-46.42926516;blue
-23.50736397;-46.42928208;blue
-23.50809999;-46.42932204;blue
-23.49986004;-46.43801712;blue
-23.49973296;-46.43684388;blue
-23.49953298;-46.43447796;blue
-23.50257804;-46.434771;blue
-23.49996498;-46.48337208;blue
-23.50044801;-46.48470516;blue
-23.50300797;-46.48188384;blue
-23.50502604;-46.48095612;blue
-23.50468899;-46.48160916;blue
-23.50371096;-46.48104612;blue
-23.50189296;-46.48001112;blue
-23.500584;-46.47874104;blue
-23.50703196;-46.48294296;blue
-23.50482498;-46.48303296;blue
-23.50349001;-46.48310604;blue
-23.50269396;-46.48300884;blue
-23.49743796;-46.47790296;blue
-23.50393002;-46.47489084;blue
-23.48490996;-46.41509196;blue
-23.50462896;-46.47985812;blue
-23.50481202;-46.48214592;blue
-23.50549098;-46.536435;blue
-23.49867699;-46.52931888;blue
-23.50227501;-46.52332308;blue
-23.50063701;-46.523817;blue
-23.50039797;-46.52668584;blue
-23.50212102;-46.52635284;blue
-23.50329102;-46.51299216;blue
-23.50329102;-46.51299216;blue
-23.50274301;-46.502811;blue
-23.50334196;-46.50584292;blue
-23.50361196;-46.50514992;blue
-23.50283796;-46.51067484;blue
-23.50342602;-46.51008984;blue
-23.50015902;-46.36996704;blue
-23.485311;-46.49468292;blue
-23.49036999;-46.47035088;blue
-23.49500904;-46.47716604;blue
-23.49062496;-46.47490704;blue
-23.49134802;-46.473606;blue
-23.49531099;-46.47775896;blue
-23.49322596;-46.47169008;blue
-23.49216297;-46.47374892;blue
-23.49132003;-46.47538584;blue
-23.490909;-46.47616488;blue
-23.49564399;-46.47071016;blue
-23.53043403;-46.51688808;blue
-23.530041;-46.51579188;blue
-23.52963096;-46.51440696;blue
-23.52925998;-46.51262496;blue
-23.53431798;-46.51414416;blue
-23.53668102;-46.51216596;blue
-23.53587597;-46.51140204;blue
-23.53916196;-46.50805512;blue
-23.53190499;-46.51072812;blue
-23.52849102;-46.509462;blue
-23.53567203;-46.50529284;blue
-23.53559004;-46.50514812;blue
-23.53283802;-46.50679008;blue
-23.53155003;-46.50569316;blue
-23.54175396;-46.50836184;blue
-23.54185602;-46.50833304;blue
-23.53929003;-46.51058808;blue
-23.54000499;-46.51128684;blue
-23.53734999;-46.51242984;blue
-23.53894803;-46.51432992;blue
-23.54841603;-46.514781;blue
-23.53538403;-46.51449804;blue
-23.53663602;-46.51479288;blue
-23.54209902;-46.50826392;blue
-23.531859;-46.52288784;blue
-23.54163804;-46.51383816;blue
-23.54240502;-46.52116992;blue
-23.54174703;-46.52061804;blue
-23.54038902;-46.51663716;blue
-23.54745204;-46.507725;blue
-23.54745204;-46.507725;blue
-23.54565996;-46.50960312;blue
-23.54565996;-46.50960312;blue
-23.54163804;-46.51383816;blue
-23.54243499;-46.51371396;blue
-23.54243499;-46.51371396;blue
-23.54243499;-46.51371396;blue
-23.54427396;-46.50877116;blue
-23.53193199;-46.52163684;blue
-23.547375;-46.50231888;blue
-23.54026203;-46.51412688;blue
-23.54562504;-46.50633;blue
-23.54116302;-46.51294896;blue
-23.547375;-46.50231888;blue
-23.547375;-46.50231888;blue
-23.535432;-46.51965216;blue
-23.52906999;-46.519029;blue
-23.52702303;-46.516536;blue
-23.50711899;-46.45088316;blue
-23.49838602;-46.47759408;blue
-23.49763299;-46.49856804;blue
-23.49857997;-46.49300604;blue
-23.49598698;-46.47819096;blue
-23.48990199;-46.48617216;blue
-23.494068;-46.499625;blue
-23.49623196;-46.50203808;blue
-23.49554904;-46.50228288;blue
-23.49544797;-46.50184404;blue
-23.49351603;-46.49871708;blue
-23.49406197;-46.49873616;blue
-23.50105902;-46.49506704;blue
-23.50033902;-46.49619204;blue
-23.50352502;-46.49884812;blue
-23.50346004;-46.497636;blue
-23.503365;-46.49597496;blue
-23.50327896;-46.49460588;blue
-23.50225503;-46.49255316;blue
-23.50391499;-46.49290884;blue
-23.50146402;-46.48858812;blue
-23.50223001;-46.48871016;blue
-23.50324197;-46.48887216;blue
-23.50078101;-46.48922604;blue
-23.49897903;-46.488969;blue
-23.49903204;-46.48968396;blue
-23.50055403;-46.48993488;blue
-23.50145502;-46.49011992;blue
-23.501844;-46.49096016;blue
-23.49289602;-46.49511996;blue
-23.49746604;-46.49255208;blue
-23.49737604;-46.49263488;blue
-23.49750096;-46.49251896;blue
-23.49842598;-46.494612;blue
-23.49638901;-46.49240016;blue
-23.491458;-46.49689116;blue
-23.51355003;-46.42828308;blue
-23.49143199;-46.49702616;blue
-23.49204696;-46.49441112;blue
-23.51353302;-46.428417;blue
-23.49627804;-46.492443;blue
-23.49621504;-46.49246784;blue
-23.49439902;-46.492596;blue
-23.49295902;-46.49243904;blue
-23.49355104;-46.49251104;blue
-23.49203904;-46.49034492;blue
-23.49358101;-46.49124492;blue
-23.49300096;-46.491174;blue
-23.50159101;-46.492389;blue
-23.49071703;-46.50129396;blue
-23.48693001;-46.494243;blue
-23.48835804;-46.48870404;blue
-23.48746101;-46.489761;blue
-23.48822898;-46.48966596;blue
-23.48854704;-46.489626;blue
-23.48508402;-46.49403996;blue
-23.48508402;-46.49403996;blue
-23.61567303;-46.42324416;blue
-23.485266;-46.49013288;blue
-23.485266;-46.49013288;blue
-23.48795601;-46.48854708;blue
-23.49347598;-46.48700016;blue
-23.49291897;-46.48784004;blue
-23.49291897;-46.48784004;blue
-23.49419499;-46.486656;blue
-23.49459504;-46.48765284;blue
-23.49191502;-46.48800384;blue
-23.49176904;-46.48790088;blue
-23.53754304;-46.51729704;blue
-23.49591696;-46.471959;blue
-23.49602703;-46.472499;blue
-23.49610803;-46.47337884;blue
-23.489937;-46.489275;blue
-23.48983503;-46.48807116;blue
-23.48993097;-46.48832208;blue
-23.51127303;-46.486935;blue
-23.51130003;-46.486944;blue
-23.50486503;-46.48520916;blue
-23.49188496;-46.44324216;blue
-23.49065304;-46.43871912;blue
-23.49069804;-46.43723988;blue
-23.48872704;-46.43640216;blue
-23.48725302;-46.437093;blue
-23.48494596;-46.43526708;blue
-23.48046198;-46.42918092;blue
-23.49522504;-46.40461308;blue
