time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
16:23:23:498,"-0,1173","0,0029","0,9723","0,00000000","0,00000000","0,00000000",
16:23:23:656,"-0,1173","0,0029","0,9714","0,00000000","0,00000000","0,00000000",
16:23:23:816,"-0,1163","0,0029","0,9714","0,00000000","0,00000000","0,00000000",
16:23:24:134,"-0,1163","0,0029","0,9772","0,00000000","0,00000000","0,00000000",
16:23:24:294,"-0,1163","0,0020","0,9772","0,00000000","0,00000000","0,00000000",
16:23:24:453,"-0,1163","0,0020","0,9762","0,00000000","0,00000000","0,00000000",
16:23:24:612,"-0,1163","0,0020","0,9743","0,00000000","0,00000000","0,00000000",
16:23:24:772,"-0,1182","0,0020","0,9733","0,00000000","0,00000000","0,00000000",
16:23:24:931,"-0,1173","0,0020","0,9753","0,00000000","0,00000000","0,00000000",
16:23:25:091,"-0,1163","0,0010","0,9762","0,00000000","0,00000000","0,00000000",
16:23:25:249,"-0,1173","0,0010","0,9753","0,00000000","0,00000000","0,00000000",
16:23:25:408,"-0,1544","-0,0098","0,9821","0,00000000","0,00000000","0,00000000",
16:23:25:566,"-0,1759","-0,0166","0,9909","0,00000000","0,00000000","0,00000000",
16:23:25:725,"-0,1691","-0,0166","0,9841","0,00000000","0,00000000","0,00000000",
16:23:25:884,"-0,1808","-0,0137","0,9899","0,00000000","0,00000000","0,00000000",
16:23:26:044,"-0,1827","-0,0274","0,9880","0,00000000","0,00000000","0,00000000",
16:23:26:203,"-0,2218","-0,0205","0,9899","0,00000000","0,00000000","0,00000000",
16:23:26:362,"-0,2404","-0,0313","0,9762","0,00000000","0,00000000","0,00000000",
16:23:26:522,"-0,3010","-0,0186","0,9948","0,00000000","0,00000000","0,00000000",
16:23:26:683,"-0,3147","-0,0244","0,9929","0,00000000","0,00000000","0,00000000",
16:23:26:843,"-0,3244","-0,0303","0,9919","0,00000000","0,00000000","0,00000000",
16:23:27:002,"-0,3244","-0,0283","0,9890","0,00000000","0,00000000","0,00000000",
16:23:27:162,"-0,3215","-0,0274","0,9880","0,00000000","0,00000000","0,00000000",
16:23:27:321,"-0,2697","-0,0137","0,9948","0,00000000","0,00000000","0,00000000",
16:23:27:479,"-0,2375","-0,0068","0,9723","0,00000000","0,00000000","0,00000000",
16:23:27:640,"-0,2365","-0,0049","0,9743","0,00000000","0,00000000","0,00000000",
16:23:27:799,"-0,2169","-0,0029","0,9743","0,00000000","0,00000000","0,00000000",
16:23:27:963,"-0,2033","-0,0029","0,9762","0,00000000","0,00000000","0,00000000",
16:23:28:120,"-0,2052","-0,0020","0,9919","0,00000000","0,00000000","0,00000000",
16:23:28:280,"-0,1612","0,0098","0,9645","0,00000000","0,00000000","0,00000000",
16:23:28:438,"-0,0362","0,0391","0,9333","0,00000000","0,00000000","0,00000000",
16:23:28:596,"-0,0557","0,0235","0,9909","0,00000000","0,00000000","0,00000000",
16:23:28:755,"-0,0440","0,0205","0,9909","0,00000000","0,00000000","0,00000000",
16:23:28:917,"-0,0860","0,0176","0,9616","0,00000000","0,00000000","0,00000000",
16:23:29:074,"-0,1515","0,0176","0,9772","0,00000000","0,00000000","0,00000000",
16:23:29:233,"-0,1739","0,0274","0,9714","0,00000000","0,00000000","0,00000000",
16:23:29:393,"-0,1378","0,0430","0,9508","0,00000000","0,00000000","0,00000000",
16:23:29:552,"-0,2013","0,0020","0,9870","0,00000000","0,00000000","0,00000000",
16:23:29:709,"-0,2179","0,0020","0,9860","0,00000000","0,00000000","0,00000000",
16:23:29:868,"-0,2443","0,0020","0,9733","0,00000000","0,00000000","0,00000000",
16:23:30:028,"-0,2248","0,0127","0,9802","0,00000000","0,00000000","0,00000000",
16:23:30:187,"-0,1994","0,0107","0,9723","0,00000000","0,00000000","0,00000000",
16:23:30:346,"-0,2111","0,0244","0,9714","0,00000000","0,00000000","0,00000000",
16:23:30:506,"-0,2003","0,0156","0,9694","0,00000000","0,00000000","0,00000000",
16:23:30:669,"-0,1974","0,0098","1,0046","0,00000000","0,00000000","0,00000000",
16:23:30:827,"-0,1886","-0,0010","0,9675","0,00000000","0,00000000","0,00000000",
16:23:30:986,"-0,1906","0,0147","0,9782","0,00000000","0,00000000","0,00000000",
16:23:31:143,"-0,1798","0,0059","0,9782","0,00000000","0,00000000","0,00000000",
16:23:31:303,"-0,1906","-0,0176","0,9899","0,00000000","0,00000000","0,00000000",
16:23:31:462,"-0,1661","-0,0391","1,0036","0,00000000","0,00000000","0,00000000",
16:23:31:622,"-0,1798","-0,0078","0,9675","0,00000000","0,00000000","0,00000000",
16:23:31:781,"-0,1779","0,0147","0,9645","0,00000000","0,00000000","0,00000000",
16:23:31:942,"-0,1622","0,0078","0,9782","0,00000000","0,00000000","0,00000000",
16:23:32:105,"-0,1739","0,0078","0,9753","0,00000000","0,00000000","0,00000000",
16:23:32:268,"-0,1652","0,0147","0,9567","0,00000000","0,00000000","0,00000000",
16:23:32:425,"-0,1779","0,0088","0,9870","0,00000000","0,00000000","0,00000000",
16:23:32:583,"-0,1769","0,0068","0,9850","0,00000000","0,00000000","0,00000000",
16:23:32:744,"-0,1788","0,0068","0,9626","0,00000000","0,00000000","0,00000000",
16:23:32:899,"-0,1681","0,0068","0,9792","0,00000000","0,00000000","0,00000000",
16:23:33:058,"-0,1779","0,0039","0,9782","0,00000000","0,00000000","0,00000000",
16:23:33:218,"-0,1534","-0,0088","1,0114","0,00000000","0,00000000","0,00000000",
16:23:33:376,"-0,1749","-0,0029","0,9743","0,00000000","0,00000000","0,00000000",
16:23:33:536,"-0,1652","0,0068","0,9675","0,00000000","0,00000000","0,00000000",
16:23:33:696,"-0,1739","0,0049","1,0095","0,00000000","0,00000000","0,00000000",
16:23:33:855,"-0,1554","0,0029","0,9616","0,00000000","0,00000000","0,00000000",
16:23:34:015,"-0,1632","0,0010","0,9547","0,00000000","0,00000000","0,00000000",
16:23:34:172,"-0,1632","0,0000","0,9929","0,00000000","0,00000000","0,00000000",
16:23:34:333,"-0,1251","-0,0010","0,9694","0,00000000","0,00000000","0,00000000",
16:23:34:492,"-0,0635","0,0068","0,9499","0,00000000","0,00000000","0,00000000",
16:23:34:649,"-0,0420","0,0235","0,9958","0,00000000","0,00000000","0,00000000",
16:23:34:808,"-0,0352","0,0254","1,0095","0,00000000","0,00000000","0,00000000",
16:23:34:970,"-0,0469","0,0225","0,9557","0,00000000","0,00000000","0,00000000",
16:23:35:128,"-0,1026","0,0352","0,9665","0,00000000","0,00000000","0,00000000",
16:23:35:289,"-0,1378","0,0117","0,9684","0,00000000","0,00000000","0,00000000",
16:23:35:448,"-0,1544","0,0107","1,0114","0,00000000","0,00000000","0,00000000",
16:23:35:607,"-0,1691","0,0098","0,9704","0,00000000","0,00000000","0,00000000",
16:23:35:766,"-0,1691","-0,0010","0,9704","0,00000000","0,00000000","0,00000000",
16:23:35:927,"-0,1710","0,0147","0,9997","0,00000000","0,00000000","0,00000000",
16:23:36:084,"-0,1417","-0,0010","0,9567","0,00000000","0,00000000","0,00000000",
16:23:36:242,"-0,0831","0,0176","0,9508","0,00000000","0,00000000","0,00000000",
16:23:36:403,"-0,0430","0,0117","0,9714","0,00000000","0,00000000","0,00000000",
