time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
15:47:43:296,"-0,0977","0,0283","0,9948","-23,45805176","-46,60643913","1,00000000",
15:47:43:454,"-0,0997","0,0469","0,9616","-23,45804096","-46,60644392","1,00000000",
15:47:43:612,"-0,1085","0,0694","0,9684","-23,45804096","-46,60644392","1,00000000",
15:47:43:772,"-0,1065","0,0391","0,9997","-23,45804096","-46,60644392","1,00000000",
15:47:43:788,"-0,1065","0,0391","0,9997","-23,45804096","-46,60644392","1,00000000",
15:47:43:931,"-0,1309","0,0840","0,9675","-23,45804096","-46,60644392","1,00000000",
15:47:44:089,"-0,1290","0,0831","0,9430","-23,45804096","-46,60644392","1,00000000",
15:47:44:103,"-0,1290","0,0831","0,9430","-23,45804096","-46,60644392","1,00000000",
15:47:44:248,"-0,1094","0,0567","0,9655","-23,45804096","-46,60644392","1,00000000",
15:47:44:407,"-0,1094","0,0235","1,0192","-23,45802855","-46,60644665","1,00000000",
15:47:44:519,"-0,1094","0,0235","1,0192","-23,45802855","-46,60644665","1,00000000",
15:47:44:564,"-0,1075","0,0723","0,9772","-23,45802855","-46,60644665","1,00000000",
15:47:44:723,"-0,0870","0,0987","0,9655","-23,45802855","-46,60644665","1,00000000",
15:47:44:884,"-0,1329","0,0880","0,9567","-23,45802855","-46,60644665","1,00000000",
15:47:45:043,"-0,1495","0,0498","0,9733","-23,45802855","-46,60644665","1,00000000",
15:47:45:200,"-0,1749","0,0616","0,9587","-23,45802855","-46,60644665","1,00000000",
15:47:45:202,"-0,1749","0,0616","0,9587","-23,45802855","-46,60644665","1,00000000",
15:47:45:377,"-0,2111","0,0371","0,9587","-23,45801933","-46,60644881","1,00000000",
15:47:45:405,"-0,2111","0,0371","0,9587","-23,45801933","-46,60644881","1,00000000",
15:47:45:517,"-0,1896","0,0098","0,9948","-23,45801933","-46,60644881","1,00000000",
15:47:45:666,"-0,1896","0,0098","0,9948","-23,45801933","-46,60644881","1,00000000",
15:47:45:676,"-0,1358","0,0264","1,0026","-23,45801933","-46,60644881","1,00000000",
15:47:45:840,"-0,1280","0,0635","0,9723","-23,45801933","-46,60644881","1,00000000",
15:47:45:997,"-0,1280","0,0635","0,9733","-23,45801933","-46,60644881","1,00000000",
15:47:46:155,"-0,0919","0,0469","0,9743","-23,45801933","-46,60644881","1,00000000",
15:47:46:194,"-0,0919","0,0469","0,9743","-23,45801933","-46,60644881","1,00000000",
15:47:46:314,"-0,0889","0,0792","0,9577","-23,45801933","-46,60644881","1,00000000",
15:47:46:473,"-0,0948","0,1124","0,9645","-23,45801933","-46,60644881","1,00000000",
15:47:46:632,"-0,0782","0,1202","0,9743","-23,45801933","-46,60644881","1,00000000",
15:47:46:791,"-0,0684","0,1036","0,9802","-23,45801933","-46,60644881","1,00000000",
15:47:46:950,"-0,0792","0,1173","0,9616","-23,45801933","-46,60644881","1,00000000",
15:47:47:108,"-0,0967","0,1290","0,9460","-23,45801933","-46,60644881","1,00000000",
15:47:47:267,"-0,0938","0,1202","0,9450","-23,45801933","-46,60644881","1,00000000",
15:47:47:424,"-0,0352","0,1583","0,9528","-23,45800439","-46,60645221","0,75000000",
15:47:47:583,"0,0176","0,1739","0,9792","-23,45800439","-46,60645221","0,75000000",
15:47:47:742,"0,0039","0,1730","0,9850","-23,45800439","-46,60645221","0,75000000",
15:47:47:901,"-0,0713","0,1788","0,9723","-23,45800439","-46,60645221","0,75000000",
15:47:47:914,"-0,0713","0,1788","0,9723","-23,45800439","-46,60645221","0,75000000",
15:47:48:065,"-0,0850","0,1554","0,9557","-23,45800439","-46,60645221","0,75000000",
15:47:48:222,"-0,0850","0,1622","0,9655","-23,45800439","-46,60645221","0,75000000",
15:47:48:229,"-0,0850","0,1622","0,9655","-23,45800439","-46,60645221","0,75000000",
15:47:48:383,"-0,0850","0,1564","0,9655","-23,45800439","-46,60645221","0,75000000",
15:47:48:385,"-0,0850","0,1564","0,9655","-23,45800439","-46,60645221","0,75000000",
15:47:48:542,"-0,0831","0,1583","0,9655","-23,45800439","-46,60645221","0,75000000",
15:47:48:698,"-0,0674","0,1583","0,9714","-23,45800439","-46,60645221","0,75000000",
15:47:48:701,"-0,0674","0,1583","0,9714","-23,45800439","-46,60645221","0,75000000",
15:47:48:856,"-0,1358","0,1251","0,9626","-23,45800439","-46,60645221","0,75000000",
15:47:48:860,"-0,1358","0,1251","0,9626","-23,45800439","-46,60645221","0,75000000",
15:47:49:016,"-0,1143","0,1368","0,9528","-23,45800439","-46,60645221","0,75000000",
15:47:49:175,"-0,1485","0,1182","0,9596","-23,45800439","-46,60645221","0,75000000",
15:47:49:348,"-0,0811","0,1524","0,9684","-23,45800760","-46,60644063","0,00000000",
15:47:49:378,"-0,0811","0,1524","0,9684","-23,45800760","-46,60644063","0,00000000",
15:47:49:493,"-0,0899","0,1437","0,9684","-23,45800760","-46,60644063","0,00000000",
15:47:49:584,"-0,0899","0,1437","0,9684","-23,45800760","-46,60644063","0,00000000",
15:47:49:651,"-0,0889","0,1456","0,9841","-23,45800760","-46,60644063","0,00000000",
15:47:49:811,"-0,0811","0,1329","0,9587","-23,45800760","-46,60644063","0,00000000",
15:47:49:900,"-0,0811","0,1329","0,9587","-23,45800760","-46,60644063","0,00000000",
15:47:49:969,"-0,0899","0,1319","0,9821","-23,45800760","-46,60644063","0,00000000",
15:47:50:058,"-0,0899","0,1319","0,9821","-23,45800760","-46,60644063","0,00000000",
15:47:50:129,"-0,0762","0,1309","0,9811","-23,45800760","-46,60644063","0,00000000",
15:47:50:286,"-0,0704","0,1231","0,9704","-23,45800760","-46,60644063","0,00000000",
15:47:50:446,"-0,0684","0,1300","0,9704","-23,45800760","-46,60644063","0,00000000",
15:47:50:523,"-0,0684","0,1300","0,9704","-23,45800760","-46,60644063","0,00000000",
15:47:50:603,"-0,0704","0,1114","0,9714","-23,45800760","-46,60644063","0,00000000",
15:47:50:734,"-0,0704","0,1114","0,9714","-23,45800760","-46,60644063","0,00000000",
15:47:50:762,"-0,0889","0,1104","0,9733","-23,45800760","-46,60644063","0,00000000",
15:47:50:889,"-0,0889","0,1104","0,9733","-23,45800760","-46,60644063","0,00000000",
15:47:50:924,"-0,1016","0,1192","0,9645","-23,45800760","-46,60644063","0,00000000",
15:47:51:082,"-0,1192","0,1124","0,9616","-23,45800760","-46,60644063","0,00000000",
15:47:51:151,"-0,1192","0,1124","0,9616","-23,45800760","-46,60644063","0,00000000",
15:47:51:242,"-0,1065","0,1143","0,9479","-23,45800760","-46,60644063","0,00000000",
15:47:51:399,"-0,1046","0,1349","0,9723","-23,45800760","-46,60644063","0,00000000",
15:47:51:558,"-0,0899","0,1495","0,9606","-23,45800760","-46,60644063","0,00000000",
15:47:51:716,"-0,0987","0,1476","0,9714","-23,45800760","-46,60644063","0,00000000",
15:47:51:877,"-0,1007","0,1476","0,9684","-23,45800760","-46,60644063","0,00000000",
15:47:51:881,"-0,1007","0,1476","0,9684","-23,45800760","-46,60644063","0,00000000",
15:47:52:042,"-0,1007","0,1564","0,9547","-23,45800760","-46,60644063","0,00000000",
15:47:52:195,"-0,1202","0,1466","0,9567","-23,45800760","-46,60644063","0,00000000",
15:47:52:199,"-0,1202","0,1466","0,9567","-23,45800760","-46,60644063","0,00000000",
15:47:52:352,"-0,1192","0,1632","0,9753","-23,45800939","-46,60643016","0,00000000",
15:47:52:511,"-0,1349","0,1759","0,9753","-23,45800939","-46,60643016","0,00000000",
15:47:52:515,"-0,1349","0,1759","0,9753","-23,45800939","-46,60643016","0,00000000",
15:47:52:672,"-0,1290","0,1622","0,9557","-23,45800939","-46,60643016","0,00000000",
15:47:52:831,"-0,1192","0,1622","0,9557","-23,45800939","-46,60643016","0,00000000",
15:47:52:986,"-0,0967","0,1720","0,9723","-23,45800939","-46,60643016","0,00000000",
15:47:53:148,"-0,0821","0,1544","0,9596","-23,45800939","-46,60643016","0,00000000",
15:47:53:242,"-0,0821","0,1544","0,9596","-23,45800939","-46,60643016","0,00000000",
15:47:53:306,"-0,1192","0,1681","0,9694","-23,45800939","-46,60643016","0,00000000",
15:47:53:400,"-0,1192","0,1681","0,9694","-23,45800939","-46,60643016","0,00000000",
15:47:53:465,"-0,1358","0,1876","0,9811","-23,45800939","-46,60643016","0,00000000",
15:47:53:610,"-0,1358","0,1876","0,9811","-23,45800939","-46,60643016","0,00000000",
15:47:53:622,"-0,1534","0,1681","0,9577","-23,45800939","-46,60643016","0,00000000",
15:47:53:785,"-0,1446","0,1681","0,9567","-23,45800939","-46,60643016","0,00000000",
15:47:53:819,"-0,1446","0,1681","0,9567","-23,45800939","-46,60643016","0,00000000",
15:47:53:941,"-0,1358","0,1749","0,9626","-23,45800939","-46,60643016","0,00000000",
15:47:53:977,"-0,1358","0,1749","0,9626","-23,45800939","-46,60643016","0,00000000",
15:47:54:101,"-0,1378","0,1632","0,9635","-23,45800939","-46,60643016","0,00000000",
15:47:54:132,"-0,1378","0,1632","0,9635","-23,45800939","-46,60643016","0,00000000",
15:47:54:261,"-0,1642","0,1622","0,9694","-23,45800939","-46,60643016","0,00000000",
15:47:54:337,"-0,1642","0,1622","0,9694","-23,45800939","-46,60643016","0,00000000",
15:47:54:419,"-0,1915","0,1612","0,9694","-23,45800939","-46,60643016","0,00000000",
15:47:54:578,"-0,2081","0,1544","0,9587","-23,45800939","-46,60643016","0,00000000",
15:47:54:737,"-0,1964","0,1388","0,9577","-23,45800939","-46,60643016","0,00000000",
15:47:54:895,"-0,1407","0,1388","0,9577","-23,45800939","-46,60643016","0,00000000",
15:47:54:965,"-0,1407","0,1388","0,9577","-23,45800939","-46,60643016","0,00000000",
15:47:55:054,"-0,1241","0,1407","0,9596","-23,45800939","-46,60643016","0,00000000",
15:47:55:123,"-0,1241","0,1407","0,9596","-23,45800939","-46,60643016","0,00000000",
15:47:55:213,"-0,1241","0,1378","0,9596","-23,45800939","-46,60643016","0,00000000",
15:47:55:282,"-0,1241","0,1378","0,9596","-23,45800939","-46,60643016","0,00000000",
15:47:55:371,"-0,1407","0,1368","0,9616","-23,45800939","-46,60643016","0,00000000",
15:47:55:441,"-0,1407","0,1368","0,9616","-23,45800939","-46,60643016","0,00000000",
15:47:55:531,"-0,1612","0,1339","0,9675","-23,45800939","-46,60643016","0,00000000",
15:47:55:687,"-0,1847","0,1212","0,9606","-23,45800939","-46,60643016","0,00000000",
15:47:55:846,"-0,2052","0,1046","0,9665","-23,45800939","-46,60643016","0,00000000",
15:47:55:851,"-0,2052","0,1046","0,9665","-23,45800939","-46,60643016","0,00000000",
15:47:56:005,"-0,2033","0,0948","0,9587","-23,45800939","-46,60643016","0,00000000",
15:47:56:060,"-0,2033","0,0948","0,9587","-23,45800939","-46,60643016","0,00000000",
15:47:56:164,"-0,1788","0,0948","0,9645","-23,45800939","-46,60643016","0,00000000",
15:47:56:322,"-0,1857","0,0772","0,9782","-23,45800939","-46,60643016","0,00000000",
15:47:56:481,"-0,1994","0,0537","0,9841","-23,45800939","-46,60643016","0,00000000",
15:47:56:535,"-0,1994","0,0537","0,9841","-23,45800939","-46,60643016","0,00000000",
15:47:56:645,"-0,1974","0,0420","0,9841","-23,45800939","-46,60643016","0,00000000",
15:47:56:802,"-0,1652","0,0577","0,9606","-23,45800939","-46,60643016","0,00000000",
15:47:56:846,"-0,1652","0,0577","0,9606","-23,45800939","-46,60643016","0,00000000",
15:47:56:961,"-0,1036","0,0967","0,9489","-23,45800939","-46,60643016","0,00000000",
15:47:57:122,"-0,1691","0,0362","0,9870","-23,45800939","-46,60643016","0,00000000",
15:47:57:160,"-0,1691","0,0362","0,9870","-23,45800939","-46,60643016","0,00000000",
15:47:57:278,"-0,2277","-0,0049","1,0095","-23,45800939","-46,60643016","0,00000000",
15:47:57:438,"-0,2062","0,0195","0,9938","-23,45800939","-46,60643016","0,00000000",
15:47:57:476,"-0,2062","0,0195","0,9938","-23,45800939","-46,60643016","0,00000000",
15:47:57:596,"-0,1564","0,0381","0,9528","-23,45800939","-46,60643016","0,00000000",
15:47:57:686,"-0,1564","0,0381","0,9528","-23,45800939","-46,60643016","0,00000000",
15:47:57:755,"-0,1427","0,0313","0,9665","-23,45800939","-46,60643016","0,00000000",
15:47:57:840,"-0,1427","0,0313","0,9665","-23,45800939","-46,60643016","0,00000000",
15:47:57:914,"-0,1339","0,0743","1,0017","-23,45800939","-46,60643016","0,00000000",
15:47:58:073,"-0,1007","0,0958","0,9694","-23,45800939","-46,60643016","0,00000000",
15:47:58:100,"-0,1007","0,0958","0,9694","-23,45800939","-46,60643016","0,00000000",
15:47:58:231,"-0,0840","0,0831","0,9860","-23,45800939","-46,60643016","0,00000000",
15:47:58:390,"-0,0909","0,1339","0,9841","-23,45800939","-46,60643016","0,00000000",
15:47:58:549,"-0,1671","0,1007","0,9635","-23,45800939","-46,60643016","0,00000000",
15:47:58:572,"-0,1671","0,1007","0,9635","-23,45800939","-46,60643016","0,00000000",
15:47:58:709,"-0,1906","0,0899","0,9655","-23,45800939","-46,60643016","0,00000000",
15:47:58:725,"-0,1906","0,0899","0,9655","-23,45800939","-46,60643016","0,00000000",
15:47:58:867,"-0,1759","0,0586","0,9557","-23,45800939","-46,60643016","0,00000000",
15:47:58:935,"-0,1759","0,0586","0,9557","-23,45800939","-46,60643016","0,00000000",
15:47:59:023,"-0,1085","0,1124","0,9547","-23,45800939","-46,60643016","0,00000000",
15:47:59:182,"-0,1671","0,0733","0,9645","-23,45800939","-46,60643016","0,00000000",
15:47:59:195,"-0,1671","0,0733","0,9645","-23,45800939","-46,60643016","0,00000000",
15:47:59:354,"-0,1368","0,0958","0,9743","-23,45802774","-46,60642217","1,25000000",
15:47:59:406,"-0,1368","0,0958","0,9743","-23,45802774","-46,60642217","1,25000000",
15:47:59:501,"-0,1065","0,1437","0,9733","-23,45802774","-46,60642217","1,25000000",
15:47:59:665,"-0,1417","0,0577","0,9880","-23,45802774","-46,60642217","1,25000000",
15:47:59:720,"-0,1417","0,0577","0,9880","-23,45802774","-46,60642217","1,25000000",
15:47:59:818,"-0,0958","0,0772","0,9567","-23,45802774","-46,60642217","1,25000000",
15:47:59:977,"-0,1046","0,1046","0,9460","-23,45802774","-46,60642217","1,25000000",
15:48:00:083,"-0,1046","0,1046","0,9460","-23,45802774","-46,60642217","1,25000000",
15:48:00:137,"-0,1261","0,0782","0,9567","-23,45802774","-46,60642217","1,25000000",
15:48:00:294,"-0,0919","0,0762","1,0007","-23,45802774","-46,60642217","1,25000000",
15:48:00:344,"-0,0919","0,0762","1,0007","-23,45805391","-46,60641730","2,50000000",
15:48:00:453,"-0,0919","0,0899","1,0026","-23,45805391","-46,60641730","2,50000000",
15:48:00:614,"-0,0977","0,0958","0,9108","-23,45805391","-46,60641730","2,50000000",
15:48:00:762,"-0,0977","0,0958","0,9108","-23,45805391","-46,60641730","2,50000000",
15:48:00:771,"-0,0948","0,0782","0,9655","-23,45805391","-46,60641730","2,50000000",
15:48:00:923,"-0,0948","0,0782","0,9655","-23,45805391","-46,60641730","2,50000000",
15:48:00:932,"-0,1036","0,1065","0,9938","-23,45805391","-46,60641730","2,50000000",
15:48:01:092,"-0,1016","0,1085","0,9919","-23,45805391","-46,60641730","2,50000000",
15:48:01:236,"-0,1016","0,1085","0,9919","-23,45805391","-46,60641730","2,50000000",
15:48:01:250,"-0,0880","0,1319","0,9802","-23,45805391","-46,60641730","2,50000000",
15:48:01:409,"-0,0977","0,1378","0,9372","-23,45808241","-46,60640840","3,00000000",
15:48:01:566,"-0,0977","0,1055","0,9675","-23,45808241","-46,60640840","3,00000000",
15:48:01:702,"-0,0977","0,1055","0,9675","-23,45808241","-46,60640840","3,00000000",
15:48:01:726,"-0,1046","0,1036","0,9577","-23,45808241","-46,60640840","3,00000000",
15:48:01:886,"-0,1016","0,1016","0,9684","-23,45808241","-46,60640840","3,00000000",
15:48:02:044,"-0,0938","0,1114","0,9792","-23,45808241","-46,60640840","3,00000000",
15:48:02:202,"-0,0919","0,0977","0,9782","-23,45808241","-46,60640840","3,00000000",
15:48:02:329,"-0,0919","0,0977","0,9782","-23,45808241","-46,60640840","3,00000000",
15:48:02:361,"-0,0899","0,1065","0,9675","-23,45810945","-46,60639759","3,00000000",
15:48:02:521,"-0,0909","0,1192","0,9391","-23,45810945","-46,60639759","3,00000000",
15:48:02:680,"-0,0762","0,0792","0,9977","-23,45810945","-46,60639759","3,00000000",
15:48:02:750,"-0,0762","0,0792","0,9977","-23,45810945","-46,60639759","3,00000000",
15:48:02:843,"-0,0899","0,0987","0,9968","-23,45810945","-46,60639759","3,00000000",
15:48:02:995,"-0,0880","0,1153","0,9479","-23,45810945","-46,60639759","3,00000000",
15:48:03:157,"-0,0958","0,1026","1,0105","-23,45810945","-46,60639759","3,00000000",
15:48:03:316,"-0,0821","0,1104","0,9098","-23,45810945","-46,60639759","3,00000000",
15:48:03:324,"-0,0821","0,1104","0,9098","-23,45810945","-46,60639759","3,00000000",
15:48:03:475,"-0,0889","0,0997","1,0144","-23,45813623","-46,60638387","3,00000000",
15:48:03:634,"-0,0977","0,0782","0,9782","-23,45813623","-46,60638387","3,00000000",
15:48:03:690,"-0,0977","0,0782","0,9782","-23,45813623","-46,60638387","3,00000000",
15:48:03:792,"-0,0967","0,1085","0,9469","-23,45813623","-46,60638387","3,00000000",
15:48:03:951,"-0,0958","0,1104","0,9938","-23,45813623","-46,60638387","3,00000000",
15:48:04:109,"-0,1065","0,1085","0,9401","-23,45813623","-46,60638387","3,00000000",
15:48:04:113,"-0,1065","0,1085","0,9401","-23,45813623","-46,60638387","3,00000000",
15:48:04:269,"-0,0899","0,1300","0,9704","-23,45813623","-46,60638387","3,00000000",
15:48:04:318,"-0,0899","0,1300","0,9704","-23,45813623","-46,60638387","3,00000000",
15:48:04:428,"-0,0987","0,0909","0,9450","-23,45815978","-46,60637116","3,00000000",
15:48:04:585,"-0,0899","0,1397","0,9802","-23,45815978","-46,60637116","3,00000000",
15:48:04:743,"-0,0870","0,1251","0,9792","-23,45815978","-46,60637116","3,00000000",
15:48:04:893,"-0,0870","0,1251","0,9792","-23,45815978","-46,60637116","3,00000000",
15:48:04:902,"-0,0967","0,1222","0,9518","-23,45815978","-46,60637116","3,00000000",
15:48:05:061,"-0,0958","0,1319","0,9420","-23,45815978","-46,60637116","3,00000000",
15:48:05:150,"-0,0958","0,1319","0,9420","-23,45815978","-46,60637116","3,00000000",
15:48:05:220,"-0,0977","0,1378","0,9645","-23,45815978","-46,60637116","3,00000000",
15:48:05:307,"-0,0977","0,1378","0,9645","-23,45815978","-46,60637116","3,00000000",
15:48:05:378,"-0,0948","0,1143","0,9665","-23,45818541","-46,60635822","3,00000000",
15:48:05:538,"-0,0958","0,1143","0,9450","-23,45818541","-46,60635822","3,00000000",
15:48:05:680,"-0,0958","0,1143","0,9450","-23,45818541","-46,60635822","3,00000000",
15:48:05:698,"-0,0928","0,1202","0,9723","-23,45818541","-46,60635822","3,00000000",
15:48:05:862,"-0,0909","0,1143","0,9420","-23,45818541","-46,60635822","3,00000000",
15:48:06:020,"-0,0909","0,1329","0,9655","-23,45818541","-46,60635822","3,00000000",
15:48:06:176,"-0,0577","0,1075","1,0583","-23,45818541","-46,60635822","3,00000000",
15:48:06:332,"-0,0577","0,1182","1,0085","-23,45818541","-46,60635822","3,00000000",
15:48:06:405,"-0,0577","0,1182","1,0085","-23,45821134","-46,60634396","3,00000000",
15:48:06:495,"-0,0577","0,1251","0,8942","-23,45821134","-46,60634396","3,00000000",
15:48:06:652,"-0,0557","0,1339","0,9372","-23,45821134","-46,60634396","3,00000000",
15:48:06:809,"-0,0567","0,1642","0,9929","-23,45821134","-46,60634396","3,00000000",
15:48:06:876,"-0,0567","0,1642","0,9929","-23,45821134","-46,60634396","3,00000000",
15:48:06:969,"-0,0420","0,1349","1,0075","-23,45821134","-46,60634396","3,00000000",
15:48:07:129,"0,0068","0,1212","0,9450","-23,45821134","-46,60634396","3,00000000",
15:48:07:287,"0,0264","0,0967","0,9665","-23,45821134","-46,60634396","3,00000000",
15:48:07:445,"0,0274","0,0762","0,9821","-23,45823496","-46,60633383","3,00000000",
15:48:07:603,"0,0401","0,0762","0,9694","-23,45823496","-46,60633383","3,00000000",
