time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
"0,0500","0,2536","0,7227","0,6952","0,00000000","0,00000000","0,00000000",
"0,0500","0,2277","0,7263","0,6990","0,00000000","0,00000000","0,00000000",
"0,0500","0,1779","0,7066","0,5830","0,00000000","0,00000000","0,00000000",
"0,0500","0,2045","0,7179","0,6358","0,00000000","0,00000000","0,00000000",
"0,0510","0,2256","0,7140","0,6852","0,00000000","0,00000000","0,00000000",
"0,0510","0,2298","0,7158","0,6820","0,00000000","0,00000000","0,00000000",
"0,0510","0,2602","0,7010","0,7477","0,00000000","0,00000000","0,00000000",
"0,0510","0,1487","0,7318","0,7525","0,00000000","0,00000000","0,00000000",
"0,0510","0,2321","0,7696","0,4146","0,00000000","0,00000000","0,00000000",
"0,0510","0,1843","0,7281","0,6837","0,00000000","0,00000000","0,00000000",
"0,0510","0,1843","0,7281","0,6837","0,00000000","0,00000000","0,00000000",
"0,0670","0,1843","0,7281","0,6837","0,00000000","0,00000000","0,00000000",
"0,2360","0,1843","0,7281","0,6837","0,00000000","0,00000000","0,00000000",
"0,2360","0,1843","0,7281","0,6837","0,00000000","0,00000000","0,00000000",
"0,2370","0,2542","0,7378","0,6737","0,00000000","0,00000000","0,00000000",
"0,2370","0,1791","0,7544","0,5560","0,00000000","0,00000000","0,00000000",
"0,2370","0,1957","0,7520","0,6310","0,00000000","0,00000000","0,00000000",
"0,2410","0,2194","0,7696","0,6232","0,00000000","0,00000000","0,00000000",
"0,2410","0,1736","0,7414","0,5873","0,00000000","0,00000000","0,00000000",
"0,2410","0,1962","0,7886","0,6365","0,00000000","0,00000000","0,00000000",
"0,2410","0,2005","0,7537","0,5882","0,00000000","0,00000000","0,00000000",
"0,2410","0,1576","0,7725","0,6056","0,00000000","0,00000000","0,00000000",
"0,2420","0,1813","0,7594","0,6129","0,00000000","0,00000000","0,00000000",
"0,2420","0,1554","0,7652","0,6029","0,00000000","0,00000000","0,00000000",
"0,4190","0,1554","0,7652","0,6029","0,00000000","0,00000000","0,00000000",
"0,4190","0,2115","0,8033","0,6056","0,00000000","0,00000000","0,00000000",
"0,4190","0,1752","0,7602","0,6245","0,00000000","0,00000000","0,00000000",
"0,4200","0,1912","0,8037","0,6267","0,00000000","0,00000000","0,00000000",
"0,4210","0,1655","0,7779","0,6123","0,00000000","0,00000000","0,00000000",
"0,4220","0,1521","0,7840","0,6215","0,00000000","0,00000000","0,00000000",
"0,4230","0,1651","0,7707","0,6201","0,00000000","0,00000000","0,00000000",
"0,4230","0,1197","0,7610","0,6049","0,00000000","0,00000000","0,00000000",
"0,4250","0,2061","0,7766","0,6223","0,00000000","0,00000000","0,00000000",
"0,4250","0,1503","0,7543","0,5921","0,00000000","0,00000000","0,00000000",
"0,4260","0,1503","0,7543","0,5921","0,00000000","0,00000000","0,00000000",
"0,6030","0,1503","0,7543","0,5921","0,00000000","0,00000000","0,00000000",
"0,6030","0,1913","0,7617","0,5807","0,00000000","0,00000000","0,00000000",
"0,6040","0,1948","0,7545","0,6050","0,00000000","0,00000000","0,00000000",
"0,6040","0,1874","0,7652","0,5773","0,00000000","0,00000000","0,00000000",
"0,6050","0,1905","0,7674","0,6028","0,00000000","0,00000000","0,00000000",
"0,6050","0,1703","0,7448","0,5723","0,00000000","0,00000000","0,00000000",
"0,6060","0,2365","0,7884","0,5947","0,00000000","0,00000000","0,00000000",
"0,6060","0,1907","0,7962","0,6098","0,00000000","0,00000000","0,00000000",
"0,6070","0,2092","0,7693","0,5585","0,00000000","0,00000000","0,00000000",
"0,6070","0,2023","0,7558","0,6189","0,00000000","0,00000000","0,00000000",
"0,6070","0,1971","0,7848","0,5786","0,00000000","0,00000000","0,00000000",
"0,6080","0,1971","0,7848","0,5786","0,00000000","0,00000000","0,00000000",
"0,7870","0,1971","0,7848","0,5786","0,00000000","0,00000000","0,00000000",
"0,7870","0,1971","0,7848","0,5786","0,00000000","0,00000000","0,00000000",
"0,7870","0,1879","0,7945","0,6021","0,00000000","0,00000000","0,00000000",
"0,7880","0,1633","0,7588","0,6073","0,00000000","0,00000000","0,00000000",
"0,7880","0,2215","0,7733","0,6066","0,00000000","0,00000000","0,00000000",
"0,7880","0,1529","0,7730","0,6188","0,00000000","0,00000000","0,00000000",
"0,7880","0,1667","0,7718","0,5922","0,00000000","0,00000000","0,00000000",
"0,7880","0,1735","0,7653","0,6132","0,00000000","0,00000000","0,00000000",
"0,7890","0,1687","0,8157","0,6382","0,00000000","0,00000000","0,00000000",
"0,7890","0,1679","0,7831","0,6325","0,00000000","0,00000000","0,00000000",
"0,7900","0,1315","0,7732","0,5886","0,00000000","0,00000000","0,00000000",
"0,7910","0,1854","0,7574","0,6140","0,00000000","0,00000000","0,00000000",
"0,9800","0,1854","0,7574","0,6140","0,00000000","0,00000000","0,00000000",
"0,9800","0,1239","0,7962","0,5894","0,00000000","0,00000000","0,00000000",
"0,9810","0,1878","0,7722","0,5849","0,00000000","0,00000000","0,00000000",
"0,9810","0,1447","0,7458","0,5991","0,00000000","0,00000000","0,00000000",
"0,9820","0,1756","0,7746","0,5752","0,00000000","0,00000000","0,00000000",
"0,9820","0,1767","0,7608","0,6009","0,00000000","0,00000000","0,00000000",
"0,9830","0,1600","0,7727","0,5795","0,00000000","0,00000000","0,00000000",
"0,9830","0,1989","0,7796","0,5912","0,00000000","0,00000000","0,00000000",
"0,9830","0,1601","0,7693","0,5919","0,00000000","0,00000000","0,00000000",
"0,9840","0,1971","0,7830","0,5768","0,00000000","0,00000000","0,00000000",
"0,9840","0,1971","0,7830","0,5768","0,00000000","0,00000000","0,00000000",
"1,1620","0,1971","0,7830","0,5768","0,00000000","0,00000000","0,00000000",
"1,1630","0,1744","0,7569","0,5991","0,00000000","0,00000000","0,00000000",
"1,1630","0,1885","0,7931","0,5730","0,00000000","0,00000000","0,00000000",
"1,1630","0,2070","0,7716","0,6101","0,00000000","0,00000000","0,00000000",
"1,1630","0,1633","0,7627","0,5635","0,00000000","0,00000000","0,00000000",
"1,1630","0,2176","0,7887","0,5890","0,00000000","0,00000000","0,00000000",
"1,1630","0,1955","0,7845","0,6089","0,00000000","0,00000000","0,00000000",
"1,1640","0,2085","0,7798","0,5751","0,00000000","0,00000000","0,00000000",
"1,1640","0,1865","0,7813","0,6142","0,00000000","0,00000000","0,00000000",
"1,1640","0,1774","0,7967","0,5954","0,00000000","0,00000000","0,00000000",
"1,1640","0,2137","0,7867","0,6199","0,00000000","0,00000000","0,00000000",
"1,1640","0,2137","0,7867","0,6199","0,00000000","0,00000000","0,00000000",
"1,3470","0,2137","0,7867","0,6199","0,00000000","0,00000000","0,00000000",
"1,3470","0,1532","0,7799","0,5949","0,00000000","0,00000000","0,00000000",
"1,3480","0,2020","0,7719","0,6023","0,00000000","0,00000000","0,00000000",
"1,3480","0,1480","0,7942","0,5967","0,00000000","0,00000000","0,00000000",
"1,3480","0,1894","0,7608","0,5995","0,00000000","0,00000000","0,00000000",
"1,3490","0,1619","0,7681","0,5853","0,00000000","0,00000000","0,00000000",
"1,3490","0,1713","0,7787","0,5536","0,00000000","0,00000000","0,00000000",
"1,3500","0,1960","0,7753","0,5991","0,00000000","0,00000000","0,00000000",
"1,3500","0,1399","0,7610","0,5791","0,00000000","0,00000000","0,00000000",
"1,3510","0,2020","0,7878","0,5628","0,00000000","0,00000000","0,00000000",
"1,3510","0,2020","0,7878","0,5628","0,00000000","0,00000000","0,00000000",
"1,5310","0,2020","0,7878","0,5628","0,00000000","0,00000000","0,00000000",
"1,5310","0,2020","0,7878","0,5628","0,00000000","0,00000000","0,00000000",
"1,5310","0,1766","0,7830","0,6148","0,00000000","0,00000000","0,00000000",
"1,5320","0,1823","0,7685","0,5944","0,00000000","0,00000000","0,00000000",
"1,5320","0,1839","0,7741","0,5983","0,00000000","0,00000000","0,00000000",
"1,5330","0,1784","0,8011","0,6063","0,00000000","0,00000000","0,00000000",
"1,5330","0,2018","0,7970","0,6189","0,00000000","0,00000000","0,00000000",
"1,5340","0,1648","0,7693","0,5736","0,00000000","0,00000000","0,00000000",
"1,5340","0,1850","0,7769","0,5838","0,00000000","0,00000000","0,00000000",
"1,5340","0,1799","0,7958","0,6295","0,00000000","0,00000000","0,00000000",
"1,5350","0,1667","0,7810","0,5886","0,00000000","0,00000000","0,00000000",
"1,5350","0,1529","0,7658","0,5579","0,00000000","0,00000000","0,00000000",
"1,7150","0,1529","0,7658","0,5579","0,00000000","0,00000000","0,00000000",
"1,7160","0,1508","0,7875","0,5956","0,00000000","0,00000000","0,00000000",
"1,7160","0,2142","0,7859","0,5935","0,00000000","0,00000000","0,00000000",
"1,7170","0,1471","0,7823","0,5873","0,00000000","0,00000000","0,00000000",
"1,7170","0,1785","0,7587","0,5668","0,00000000","0,00000000","0,00000000",
"1,7170","0,1918","0,7936","0,6007","0,00000000","0,00000000","0,00000000",
"1,7180","0,1606","0,7940","0,5905","0,00000000","0,00000000","0,00000000",
"1,7180","0,1960","0,7627","0,5916","0,00000000","0,00000000","0,00000000",
"1,7190","0,1646","0,7860","0,5785","0,00000000","0,00000000","0,00000000",
"1,7190","0,2033","0,8046","0,6085","0,00000000","0,00000000","0,00000000",
"1,7190","0,2033","0,8046","0,6085","0,00000000","0,00000000","0,00000000",
"1,8990","0,2033","0,8046","0,6085","0,00000000","0,00000000","0,00000000",
"1,8990","0,1644","0,7856","0,6104","0,00000000","0,00000000","0,00000000",
"1,9000","0,1839","0,7923","0,5742","0,00000000","0,00000000","0,00000000",
"1,9000","0,1938","0,7791","0,6071","0,00000000","0,00000000","0,00000000",
"1,9000","0,1570","0,7676","0,5973","0,00000000","0,00000000","0,00000000",
"1,9000","0,2033","0,7786","0,5755","0,00000000","0,00000000","0,00000000",
"1,9000","0,1554","0,7657","0,5748","0,00000000","0,00000000","0,00000000",
"1,9010","0,1835","0,7797","0,5927","0,00000000","0,00000000","0,00000000",
"1,9010","0,1860","0,7793","0,6081","0,00000000","0,00000000","0,00000000",
"1,9010","0,1499","0,7646","0,5665","0,00000000","0,00000000","0,00000000",
"1,9010","0,2073","0,7857","0,6027","0,00000000","0,00000000","0,00000000",
"1,9010","0,2073","0,7857","0,6027","0,00000000","0,00000000","0,00000000",
"2,0820","0,2073","0,7857","0,6027","0,00000000","0,00000000","0,00000000",
"2,0820","0,2073","0,7857","0,6027","0,00000000","0,00000000","0,00000000",
"2,0820","0,1469","0,7868","0,5902","0,00000000","0,00000000","0,00000000",
