time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
23:21:39:567,"-0,1173","0,1182","0,9538","0,00000000","0,00000000","0,00000000",
23:21:39:726,"-0,1173","0,1173","0,9538","0,00000000","0,00000000","0,00000000",
23:21:39:885,"-0,1173","0,1173","0,9479","0,00000000","0,00000000","0,00000000",
23:21:40:044,"-0,1192","0,1163","0,9811","0,00000000","0,00000000","0,00000000",
23:21:40:203,"-0,1192","0,1182","0,9479","0,00000000","0,00000000","0,00000000",
23:21:40:362,"-0,1192","0,1182","0,9538","0,00000000","0,00000000","0,00000000",
23:21:40:681,"-0,1192","0,1182","0,9528","0,00000000","0,00000000","0,00000000",
23:21:40:840,"-0,1192","0,1182","0,9518","0,00000000","0,00000000","0,00000000",
23:21:40:999,"-0,1202","0,1192","0,9518","0,00000000","0,00000000","0,00000000",
23:21:41:158,"-0,1182","0,1192","0,9538","0,00000000","0,00000000","0,00000000",
23:21:41:317,"-0,1202","0,1182","0,9528","0,00000000","0,00000000","0,00000000",
23:21:41:477,"-0,1143","0,1192","0,9528","0,00000000","0,00000000","0,00000000",
23:21:41:636,"-0,1212","0,1192","0,9528","0,00000000","0,00000000","0,00000000",
23:21:41:795,"-0,1378","0,1163","0,9587","0,00000000","0,00000000","0,00000000",
23:21:41:954,"-0,1143","0,1173","0,9460","0,00000000","0,00000000","0,00000000",
23:21:42:113,"-0,1134","0,1192","0,9616","0,00000000","0,00000000","0,00000000",
23:21:42:272,"-0,1153","0,1182","0,9547","0,00000000","0,00000000","0,00000000",
23:21:42:431,"-0,1261","0,1163","0,9538","0,00000000","0,00000000","0,00000000",
23:21:42:590,"-0,1231","0,1182","0,9538","0,00000000","0,00000000","0,00000000",
23:21:42:749,"-0,1202","0,1153","0,9538","0,00000000","0,00000000","0,00000000",
23:21:42:908,"-0,1075","0,1231","0,9460","0,00000000","0,00000000","0,00000000",
23:21:43:067,"-0,1437","0,1104","0,9596","0,00000000","0,00000000","0,00000000",
23:21:43:241,"-0,1837","0,0997","0,9655","-23,47935261","-46,60425462","0,50000000",
23:21:43:385,"-0,1710","0,1055","0,9655","-23,47935261","-46,60425462","0,50000000",
23:21:43:544,"-0,1974","0,0948","0,9596","-23,47935261","-46,60425462","0,50000000",
23:21:43:706,"-0,2228","0,0958","0,9538","-23,47935261","-46,60425462","0,50000000",
23:21:43:865,"-0,2218","0,0958","0,9655","-23,47935261","-46,60425462","0,50000000",
23:21:44:023,"-0,2199","0,1036","0,9567","-23,47935261","-46,60425462","0,50000000",
23:21:44:183,"-0,2199","0,1241","0,9557","-23,47935261","-46,60425462","0,50000000",
23:21:44:342,"-0,2345","0,1153","0,9577","-23,47935261","-46,60425462","0,50000000",
23:21:44:499,"-0,2287","0,1065","0,9635","-23,47935261","-46,60425462","0,50000000",
23:21:44:662,"-0,2619","0,1046","0,9508","-23,47935261","-46,60425462","0,50000000",
23:21:44:818,"-0,3283","0,1036","0,9811","-23,47935261","-46,60425462","0,50000000",
23:21:44:977,"-0,2062","0,1104","0,9528","-23,47935261","-46,60425462","0,50000000",
23:21:45:135,"-0,1300","0,1085","0,9469","-23,47935261","-46,60425462","0,50000000",
23:21:45:294,"-0,1407","0,1231","0,9890","-23,47935261","-46,60425462","0,50000000",
23:21:45:455,"-0,2111","0,0743","0,9626","-23,47935261","-46,60425462","0,50000000",
23:21:45:615,"-0,2013","0,0430","0,9401","-23,47935261","-46,60425462","0,50000000",
23:21:45:771,"-0,2003","0,0313","0,9792","-23,47935261","-46,60425462","0,50000000",
23:21:45:931,"-0,2111","0,0596","0,9811","-23,47935261","-46,60425462","0,50000000",
23:21:46:089,"-0,2326","0,0606","0,9665","-23,47935261","-46,60425462","0,50000000",
23:21:46:248,"-0,2424","0,0176","0,9723","-23,47935261","-46,60425462","0,50000000",
23:21:46:412,"-0,2072","0,0156","0,9694","-23,47935261","-46,60425462","0,50000000",
23:21:46:572,"-0,1935","0,0235","0,9841","-23,47935261","-46,60425462","0,50000000",
23:21:46:732,"-0,1906","0,0215","0,9860","-23,47935261","-46,60425462","0,50000000",
23:21:46:892,"-0,1681","0,0195","0,9850","-23,47935261","-46,60425462","0,50000000",
23:21:47:060,"-0,1681","-0,0010","0,9919","-23,47935261","-46,60425462","0,50000000",
23:21:47:205,"-0,1769","0,0107","0,9762","-23,47935261","-46,60425462","0,50000000",
23:21:47:366,"-0,1788","0,0088","0,9919","-23,47935261","-46,60425462","0,50000000",
23:21:47:524,"-0,1769","0,0205","0,9753","-23,47935261","-46,60425462","0,50000000",
23:21:47:680,"-0,1652","-0,0147","1,0095","-23,47935261","-46,60425462","0,50000000",
23:21:47:842,"-0,1671","0,0020","0,9811","-23,47935261","-46,60425462","0,50000000",
23:21:48:000,"-0,1827","0,0020","0,9968","-23,47935261","-46,60425462","0,50000000",
23:21:48:160,"-0,1837","0,0000","0,9723","-23,47935261","-46,60425462","0,50000000",
23:21:48:318,"-0,1759","0,0010","0,9723","-23,47935261","-46,60425462","0,50000000",
23:21:48:476,"-0,1700","-0,0117","1,0212","-23,47935261","-46,60425462","0,50000000",
23:21:48:635,"-0,0479","-0,0010","0,9792","-23,47935261","-46,60425462","0,50000000",
23:21:48:794,"-0,0264","0,0107","0,9655","-23,47935261","-46,60425462","0,50000000",
23:21:48:953,"-0,0997","-0,0029","1,0153","-23,47935261","-46,60425462","0,50000000",
23:21:49:115,"-0,2365","-0,0186","0,9909","-23,47935261","-46,60425462","0,50000000",
23:21:49:273,"-0,2824","-0,0186","0,9899","-23,47935261","-46,60425462","0,50000000",
23:21:49:436,"-0,2414","-0,0322","0,9890","-23,47935261","-46,60425462","0,50000000",
23:21:49:592,"-0,1515","0,0000","0,9899","-23,47935261","-46,60425462","0,50000000",
23:21:49:751,"-0,2326","-0,0371","1,0583","-23,47935261","-46,60425462","0,50000000",
23:21:49:915,"-0,1954","-0,0235","0,9870","-23,47935261","-46,60425462","0,50000000",
23:21:50:070,"-0,2570","-0,0508","0,9958","-23,47935261","-46,60425462","0,50000000",
23:21:50:229,"-0,2101","-0,0322","0,9723","-23,47935261","-46,60425462","0,50000000",
23:21:50:387,"-0,2306","-0,0068","1,0300","-23,47935261","-46,60425462","0,50000000",
23:21:50:545,"-0,2218","-0,0586","0,9831","-23,47935261","-46,60425462","0,50000000",
23:21:50:708,"-0,2199","-0,0498","1,0271","-23,47935261","-46,60425462","0,50000000",
23:21:50:865,"-0,2101","-0,0567","1,0173","-23,47935261","-46,60425462","0,50000000",
23:21:51:022,"-0,2238","-0,0225","0,9958","-23,47935261","-46,60425462","0,50000000",
23:21:51:181,"-0,2042","-0,0596","0,9899","-23,47935261","-46,60425462","0,50000000",
23:21:51:340,"-0,2121","-0,0498","1,0300","-23,47935261","-46,60425462","0,50000000",
23:21:51:502,"-0,2003","-0,0322","0,9948","-23,47935261","-46,60425462","0,50000000",
23:21:51:658,"-0,1994","-0,0410","1,0134","-23,47935261","-46,60425462","0,50000000",
23:21:51:817,"-0,1964","-0,0518","0,9997","-23,47935261","-46,60425462","0,50000000",
23:21:51:978,"-0,1964","-0,0381","1,0065","-23,47935261","-46,60425462","0,50000000",
23:21:52:137,"-0,2072","-0,0274","0,9968","-23,47935261","-46,60425462","0,50000000",
23:21:52:296,"-0,2179","-0,0381","0,9968","-23,47935261","-46,60425462","0,50000000",
23:21:52:455,"-0,2179","-0,0313","0,9958","-23,47935261","-46,60425462","0,50000000",
23:21:52:613,"-0,2121","-0,0381","0,9958","-23,47935261","-46,60425462","0,50000000",
23:21:52:773,"-0,2111","-0,0381","0,9948","-23,47935261","-46,60425462","0,50000000",
23:21:52:934,"-0,2081","-0,0371","0,9870","-23,47935261","-46,60425462","0,50000000",
23:21:53:095,"-0,1974","-0,0225","0,9977","-23,47935261","-46,60425462","0,50000000",
23:21:53:256,"-0,2062","-0,0303","0,9860","-23,47935261","-46,60425462","0,50000000",
23:21:53:411,"-0,1974","0,0000","0,9714","-23,47935261","-46,60425462","0,50000000",
23:21:53:570,"-0,1964","-0,0107","0,9860","-23,47935261","-46,60425462","0,50000000",
23:21:53:729,"-0,1935","-0,0098","0,9850","-23,47935261","-46,60425462","0,50000000",
23:21:53:888,"-0,1935","-0,0098","0,9841","-23,47935261","-46,60425462","0,50000000",
23:21:54:047,"-0,1925","-0,0313","1,0046","-23,47935261","-46,60425462","0,50000000",
23:21:54:206,"-0,1857","-0,0293","1,0026","-23,47935261","-46,60425462","0,50000000",
23:21:54:367,"-0,1964","-0,0274","0,9860","-23,47935261","-46,60425462","0,50000000",
23:21:54:524,"-0,1945","0,0000","0,9860","-23,47935261","-46,60425462","0,50000000",
23:21:54:681,"-0,1945","-0,0117","1,0114","-23,47935261","-46,60425462","0,50000000",
23:21:54:843,"-0,1827","-0,0049","0,9880","-23,47935261","-46,60425462","0,50000000",
23:21:55:001,"-0,2033","0,0078","0,9714","-23,47935261","-46,60425462","0,50000000",
23:21:55:161,"-0,1954","-0,0029","0,9860","-23,47935261","-46,60425462","0,50000000",
23:21:55:319,"-0,2111","0,0127","0,9577","-23,47935261","-46,60425462","0,50000000",
23:21:55:477,"-0,2130","0,0059","0,9049","-23,47935261","-46,60425462","0,50000000",
23:21:55:635,"-0,1896","-0,0137","1,1365","-23,47935261","-46,60425462","0,50000000",
23:21:55:795,"-0,1886","-0,0147","1,0212","-23,47935261","-46,60425462","0,50000000",
23:21:55:954,"-0,2345","0,0049","0,8854","-23,47935261","-46,60425462","0,50000000",
23:21:56:113,"-0,2228","0,0020","1,0095","-23,47935261","-46,60425462","0,50000000",
23:21:56:272,"-0,2228","-0,0283","1,0368","-23,47935261","-46,60425462","0,50000000",
23:21:56:431,"-0,2013","0,0010","0,9557","-23,47935261","-46,60425462","0,50000000",
23:21:56:595,"-0,2287","0,0029","0,9704","-23,47935261","-46,60425462","0,50000000",
23:21:56:754,"-0,2101","0,0225","0,9577","-23,47935261","-46,60425462","0,50000000",
23:21:56:918,"-0,2121","0,0020","0,9772","-23,47935261","-46,60425462","0,50000000",
23:21:57:077,"-0,2140","0,0205","0,9587","-23,47935261","-46,60425462","0,50000000",
23:21:57:231,"-0,2130","0,0205","0,9606","-23,47935261","-46,60425462","0,50000000",
23:21:57:386,"-0,2130","0,0176","0,9626","-23,47935261","-46,60425462","0,50000000",
23:21:57:547,"-0,2101","0,0059","0,9714","-23,47935261","-46,60425462","0,50000000",
23:21:57:707,"-0,2111","0,0195","0,9645","-23,47935261","-46,60425462","0,50000000",
23:21:57:866,"-0,2081","0,0176","0,9782","-23,47935261","-46,60425462","0,50000000",
23:21:58:025,"-0,2081","0,0176","0,9714","-23,47935261","-46,60425462","0,50000000",
23:21:58:182,"-0,2072","0,0098","0,9792","-23,47935261","-46,60425462","0,50000000",
23:21:58:341,"-0,2072","0,0156","0,9675","-23,47935261","-46,60425462","0,50000000",
23:21:58:500,"-0,2062","0,0049","0,9753","-23,47935261","-46,60425462","0,50000000",
23:21:58:659,"-0,2062","0,0068","0,9684","-23,47935261","-46,60425462","0,50000000",
23:21:58:821,"-0,2062","0,0059","0,9665","-23,47935261","-46,60425462","0,50000000",
23:21:58:978,"-0,2042","0,0078","0,9841","-23,47935261","-46,60425462","0,50000000",
23:21:59:139,"-0,2052","0,0176","0,9665","-23,47935261","-46,60425462","0,50000000",
23:21:59:298,"-0,2062","0,0371","0,9440","-23,47935261","-46,60425462","0,50000000",
23:21:59:457,"-0,2062","0,0303","0,9587","-23,47935261","-46,60425462","0,50000000",
23:21:59:616,"-0,2052","0,0293","0,9675","-23,47935261","-46,60425462","0,50000000",
23:21:59:773,"-0,1974","0,0518","0,9792","-23,47935261","-46,60425462","0,50000000",
23:21:59:933,"-0,2072","0,0283","0,9479","-23,47935261","-46,60425462","0,50000000",
23:22:00:092,"-0,2042","0,0215","0,9626","-23,47935261","-46,60425462","0,50000000",
23:22:00:257,"-0,2033","0,0430","0,9870","-23,47935261","-46,60425462","0,50000000",
23:22:00:415,"-0,2023","0,0137","0,9411","-23,47935261","-46,60425462","0,50000000",
23:22:00:572,"-0,2130","0,0127","0,9469","-23,47935261","-46,60425462","0,50000000",
23:22:00:734,"-0,1994","0,0195","0,9655","-23,47935261","-46,60425462","0,50000000",
23:22:00:894,"-0,2052","-0,0059","0,9518","-23,47935261","-46,60425462","0,50000000",
23:22:01:053,"-0,2042","0,0107","0,9430","-23,47935261","-46,60425462","0,50000000",
23:22:01:217,"-0,1945","0,0362","0,9704","-23,47935261","-46,60425462","0,50000000",
23:22:01:365,"-0,1935","0,0303","0,9792","-23,47935261","-46,60425462","0,50000000",
23:22:01:524,"-0,1935","0,0567","0,9440","-23,47935261","-46,60425462","0,50000000",
23:22:01:683,"-0,2033","0,0655","0,9440","-23,47935261","-46,60425462","0,50000000",
23:22:01:842,"-0,1945","0,0440","0,9557","-23,47935261","-46,60425462","0,50000000",
23:22:02:002,"-0,1935","0,0283","0,9782","-23,47935261","-46,60425462","0,50000000",
23:22:02:161,"-0,1876","0,0283","0,9792","-23,47935261","-46,60425462","0,50000000",
23:22:02:320,"-0,1954","0,0303","0,9411","-23,47935261","-46,60425462","0,50000000",
23:22:02:479,"-0,1925","0,0303","0,9430","-23,47935261","-46,60425462","0,50000000",
23:22:02:638,"-0,1925","0,0303","0,9508","-23,47935261","-46,60425462","0,50000000",
23:22:02:799,"-0,1818","0,0176","0,9274","-23,47935261","-46,60425462","0,50000000",
23:22:02:956,"-0,1808","0,0186","0,9831","-23,47935261","-46,60425462","0,50000000",
23:22:03:118,"-0,1739","0,0186","0,9684","-23,47935261","-46,60425462","0,50000000",
23:22:03:277,"-0,1730","0,0205","0,9499","-23,47935261","-46,60425462","0,50000000",
23:22:03:434,"-0,1710","0,0264","0,9655","-23,47935261","-46,60425462","0,50000000",
23:22:03:593,"-0,1554","0,0450","0,9665","-23,47935261","-46,60425462","0,50000000",
23:22:03:755,"-0,1554","0,0362","0,9675","-23,47935261","-46,60425462","0,50000000",
23:22:03:915,"-0,1524","0,0215","0,9968","-23,47935261","-46,60425462","0,50000000",
23:22:04:072,"-0,1534","0,0205","0,9850","-23,47935261","-46,60425462","0,50000000",
23:22:04:229,"-0,1632","0,0264","0,9577","-23,47935261","-46,60425462","0,50000000",
23:22:04:391,"-0,1632","0,0332","0,9469","-23,47935261","-46,60425462","0,50000000",
23:22:04:551,"-0,1612","0,0420","0,9528","-23,47935261","-46,60425462","0,50000000",
23:22:04:709,"-0,1544","0,0176","0,9596","-23,47935261","-46,60425462","0,50000000",
23:22:04:868,"-0,1544","0,0254","0,9723","-23,47935261","-46,60425462","0,50000000",
23:22:05:027,"-0,1485","0,0156","0,9469","-23,47935261","-46,60425462","0,50000000",
23:22:05:187,"-0,1495","0,0244","0,9577","-23,47935261","-46,60425462","0,50000000",
23:22:05:346,"-0,1485","0,0078","0,9596","-23,47935261","-46,60425462","0,50000000",
23:22:05:502,"-0,1427","0,0078","0,9675","-23,47935261","-46,60425462","0,50000000",
23:22:05:661,"-0,1407","0,0059","0,9841","-23,47935261","-46,60425462","0,50000000",
23:22:05:821,"-0,1309","0,0029","0,9850","-23,47935261","-46,60425462","0,50000000",
23:22:05:981,"-0,1378","0,0000","0,9870","-23,47935261","-46,60425462","0,50000000",
23:22:06:142,"-0,1378","0,0147","0,9587","-23,47935261","-46,60425462","0,50000000",
23:22:06:298,"-0,1378","0,0127","0,9577","-23,47935261","-46,60425462","0,50000000",
23:22:06:457,"-0,1231","0,0225","0,9567","-23,47935261","-46,60425462","0,50000000",
23:22:06:616,"-0,0596","0,0410","0,9186","-23,47935261","-46,60425462","0,50000000",
23:22:06:775,"-0,0205","0,0567","1,0368","-23,47935261","-46,60425462","0,50000000",
23:22:06:937,"-0,0352","0,0274","0,9577","-23,47935261","-46,60425462","0,50000000",
23:22:07:094,"-0,0235","0,0205","0,9381","-23,47935261","-46,60425462","0,50000000",
23:22:07:253,"-0,0665","0,0215","0,9626","-23,47935261","-46,60425462","0,50000000",
23:22:07:417,"-0,1202","0,0195","0,9743","-23,47935261","-46,60425462","0,50000000",
23:22:07:575,"-0,1476","0,0010","0,9665","-23,47935261","-46,60425462","0,50000000",
23:22:07:733,"-0,1652","0,0029","0,9264","-23,47935261","-46,60425462","0,50000000",
23:22:07:891,"-0,1407","0,0127","0,9420","-23,47935261","-46,60425462","0,50000000",
23:22:08:051,"-0,1427","0,0127","0,9714","-23,47935261","-46,60425462","0,50000000",
23:22:08:211,"-0,1241","-0,0137","1,0828","-23,47935261","-46,60425462","0,50000000",
23:22:08:367,"-0,1397","0,0000","0,9743","-23,47935261","-46,60425462","0,50000000",
23:22:08:529,"-0,1397","0,0244","0,9958","-23,47935261","-46,60425462","0,50000000",
23:22:08:688,"-0,1397","0,0381","0,9850","-23,47935261","-46,60425462","0,50000000",
23:22:08:847,"-0,1407","0,0440","1,0007","-23,47935261","-46,60425462","0,50000000",
23:22:09:006,"-0,1378","0,0332","0,9665","-23,47935261","-46,60425462","0,50000000",
23:22:09:164,"-0,1309","0,0410","0,9880","-23,47935261","-46,60425462","0,50000000",
23:22:09:325,"-0,1329","0,0410","0,9577","-23,47935261","-46,60425462","0,50000000",
23:22:09:484,"-0,1329","0,0186","0,9460","-23,47935261","-46,60425462","0,50000000",
23:22:09:643,"-0,1231","0,0186","0,9694","-23,47935261","-46,60425462","0,50000000",
23:22:09:802,"-0,1143","0,0244","1,0486","-23,47935261","-46,60425462","0,50000000",
23:22:09:962,"-0,1270","0,0420","0,9762","-23,47935261","-46,60425462","0,50000000",
23:22:10:118,"-0,1290","0,0518","0,9411","-23,47935261","-46,60425462","0,50000000",
23:22:10:277,"-0,1173","0,0518","0,9284","-23,47935261","-46,60425462","0,50000000",
23:22:10:436,"-0,1173","0,0332","0,9870","-23,47935261","-46,60425462","0,50000000",
23:22:10:596,"-0,1163","0,0322","0,9880","-23,47935261","-46,60425462","0,50000000",
23:22:10:755,"-0,1163","0,0518","0,9420","-23,47935261","-46,60425462","0,50000000",
23:22:10:914,"-0,1104","0,0137","0,9821","-23,47935261","-46,60425462","0,50000000",
23:22:11:074,"-0,1094","0,0156","0,9929","-23,47935261","-46,60425462","0,50000000",
23:22:11:235,"-0,1026","-0,0254","1,0065","-23,47935261","-46,60425462","0,50000000",
23:22:11:399,"-0,1085","-0,0225","0,9948","-23,47935261","-46,60425462","0,50000000",
23:22:11:557,"-0,1104","-0,0059","0,9743","-23,47935261","-46,60425462","0,50000000",
23:22:11:712,"-0,1085","0,0313","1,0026","-23,47935261","-46,60425462","0,50000000",
23:22:11:873,"-0,1085","0,0547","1,0026","-23,47935261","-46,60425462","0,50000000",
23:22:12:032,"-0,1104","0,0450","0,9479","-23,47935261","-46,60425462","0,50000000",
23:22:12:191,"-0,1104","0,0362","0,9391","-23,47935261","-46,60425462","0,50000000",
23:22:12:351,"-0,1026","0,0059","0,9655","-23,47935261","-46,60425462","0,50000000",
23:22:12:516,"-0,1016","-0,0137","1,0261","-23,47935261","-46,60425462","0,50000000",
23:22:12:668,"-0,0987","-0,0059","1,0261","-23,47935261","-46,60425462","0,50000000",
23:22:12:827,"-0,1007","-0,0078","0,9704","-23,47935261","-46,60425462","0,50000000",
23:22:12:986,"-0,0997","0,0049","0,9841","-23,47935261","-46,60425462","0,50000000",
23:22:13:146,"-0,1104","0,0166","0,9860","-23,47935261","-46,60425462","0,50000000",
23:22:13:307,"-0,1085","0,0264","1,0036","-23,47935261","-46,60425462","0,50000000",
23:22:13:464,"-0,1104","0,0078","0,9860","-23,47935261","-46,60425462","0,50000000",
23:22:13:622,"-0,1104","-0,0127","1,0183","-23,47935261","-46,60425462","0,50000000",
23:22:13:782,"-0,1104","-0,0322","0,9968","-23,47935261","-46,60425462","0,50000000",
23:22:13:941,"-0,1173","-0,0381","1,0095","-23,47935261","-46,60425462","0,50000000",
23:22:14:099,"-0,1231","-0,0283","0,9860","-23,47935261","-46,60425462","0,50000000",
23:22:14:259,"-0,1134","-0,0186","1,0046","-23,47935261","-46,60425462","0,50000000",
23:22:14:417,"-0,1153","0,0010","1,0261","-23,47935261","-46,60425462","0,50000000",
23:22:14:575,"-0,1143","0,0020","1,0202","-23,47935261","-46,60425462","0,50000000",
23:22:14:735,"-0,1153","-0,0049","1,0192","-23,47935261","-46,60425462","0,50000000",
23:22:14:896,"-0,1134","-0,0107","1,0251","-23,47935261","-46,60425462","0,50000000",
23:22:15:053,"-0,1153","-0,0293","1,0407","-23,47935261","-46,60425462","0,50000000",
23:22:15:213,"-0,1085","-0,0068","1,0554","-23,47935261","-46,60425462","0,50000000",
23:22:15:374,"-0,1202","0,0039","1,0222","-23,47935261","-46,60425462","0,50000000",
23:22:15:533,"-0,1261","-0,0117","1,0056","-23,47935261","-46,60425462","0,50000000",
23:22:15:692,"-0,1261","-0,0205","0,9977","-23,47935261","-46,60425462","0,50000000",
23:22:15:849,"-0,1261","-0,0381","1,0114","-23,47935261","-46,60425462","0,50000000",
23:22:16:008,"-0,1280","-0,0186","1,0339","-23,47935261","-46,60425462","0,50000000",
23:22:16:168,"-0,1290","-0,0264","0,9968","-23,47935261","-46,60425462","0,50000000",
23:22:16:326,"-0,1270","-0,0352","1,0153","-23,47935261","-46,60425462","0,50000000",
23:22:16:485,"-0,1339","-0,0342","0,9890","-23,47935261","-46,60425462","0,50000000",
23:22:16:647,"-0,1397","-0,0274","1,0036","-23,47935261","-46,60425462","0,50000000",
23:22:16:806,"-0,1339","-0,0088","1,0495","-23,47935261","-46,60425462","0,50000000",
23:22:16:965,"-0,1485","-0,0244","1,0319","-23,47935261","-46,60425462","0,50000000",
23:22:17:127,"-0,1485","-0,0225","1,0095","-23,47935261","-46,60425462","0,50000000",
23:22:17:283,"-0,1554","-0,0029","0,9704","-23,47935261","-46,60425462","0,50000000",
23:22:17:444,"-0,1573","0,0322","0,9215","-23,47935261","-46,60425462","0,50000000",
23:22:17:602,"-0,1544","0,0029","0,9694","-23,47935261","-46,60425462","0,50000000",
23:22:17:761,"-0,1544","-0,0049","0,9694","-23,47935261","-46,60425462","0,50000000",
23:22:17:920,"-0,1534","-0,0049","0,9919","-23,47935261","-46,60425462","0,50000000",
23:22:18:079,"-0,1524","0,0313","0,9938","-23,47935261","-46,60425462","0,50000000",
23:22:18:237,"-0,1593","0,0508","0,9577","-23,47935261","-46,60425462","0,50000000",
23:22:18:395,"-0,1603","0,0498","0,9274","-23,47935261","-46,60425462","0,50000000",
23:22:18:558,"-0,1534","0,0215","0,9733","-23,47935261","-46,60425462","0,50000000",
23:22:18:714,"-0,1534","0,0127","1,0056","-23,47935261","-46,60425462","0,50000000",
23:22:18:873,"-0,1544","0,0059","0,9704","-23,47935261","-46,60425462","0,50000000",
23:22:19:035,"-0,1564","0,0283","0,9694","-23,47935261","-46,60425462","0,50000000",
23:22:19:193,"-0,1564","0,0371","0,9714","-23,47935261","-46,60425462","0,50000000",
23:22:19:353,"-0,1554","0,0440","0,9929","-23,47935261","-46,60425462","0,50000000",
23:22:19:514,"-0,1573","0,0567","0,9714","-23,47935261","-46,60425462","0,50000000",
23:22:19:671,"-0,1573","0,0645","0,9587","-23,47935261","-46,60425462","0,50000000",
23:22:19:837,"-0,1652","0,0977","0,9372","-23,47935261","-46,60425462","0,50000000",
23:22:19:990,"-0,1632","0,0967","0,9460","-23,47935261","-46,60425462","0,50000000",
23:22:20:150,"-0,1564","0,0987","0,9635","-23,47935261","-46,60425462","0,50000000",
23:22:20:309,"-0,1632","0,0889","0,9391","-23,47935261","-46,60425462","0,50000000",
23:22:20:468,"-0,1622","0,0792","0,9547","-23,47935261","-46,60425462","0,50000000",
23:22:20:627,"-0,1593","0,0782","0,9635","-23,47935261","-46,60425462","0,50000000",
23:22:20:786,"-0,1573","0,0762","0,9499","-23,47935261","-46,60425462","0,50000000",
