time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
"0,0260","0,1442","0,7947","0,6148","0,00000000","0,00000000","0,00000000",
"0,0260","0,1083","0,8072","0,5767","0,00000000","0,00000000","0,00000000",
"0,0260","0,1117","0,7809","0,5935","0,00000000","0,00000000","0,00000000",
"0,0260","0,1213","0,7892","0,6182","0,00000000","0,00000000","0,00000000",
"0,0260","0,1288","0,7832","0,5259","0,00000000","0,00000000","0,00000000",
"0,0270","0,1612","0,8620","0,4901","0,00000000","0,00000000","0,00000000",
"0,0270","0,1817","0,8202","0,5769","0,00000000","0,00000000","0,00000000",
"0,0270","0,1379","0,8516","0,5442","0,00000000","0,00000000","0,00000000",
"0,0270","0,1580","0,8169","0,5325","0,00000000","0,00000000","0,00000000",
"0,0270","0,1580","0,8169","0,5325","0,00000000","0,00000000","0,00000000",
"0,2060","0,1580","0,8169","0,5325","0,00000000","0,00000000","0,00000000",
"0,2060","0,0899","0,8824","0,4938","0,00000000","0,00000000","0,00000000",
"0,2060","0,1307","0,8509","0,4563","0,00000000","0,00000000","0,00000000",
"0,2070","0,1185","0,8547","0,5224","0,00000000","0,00000000","0,00000000",
"0,2070","0,1443","0,8496","0,5177","0,00000000","0,00000000","0,00000000",
"0,2070","0,1047","0,8688","0,5083","0,00000000","0,00000000","0,00000000",
"0,2070","0,1441","0,8371","0,5563","0,00000000","0,00000000","0,00000000",
"0,2070","0,0705","0,8833","0,5352","0,00000000","0,00000000","0,00000000",
"0,2070","0,0851","0,8395","0,5108","0,00000000","0,00000000","0,00000000",
"0,2080","0,0896","0,8468","0,5037","0,00000000","0,00000000","0,00000000",
"0,2080","0,0972","0,8479","0,4950","0,00000000","0,00000000","0,00000000",
"0,2080","0,0972","0,8479","0,4950","0,00000000","0,00000000","0,00000000",
"0,2170","0,0972","0,8479","0,4950","0,00000000","0,00000000","0,00000000",
"0,3900","0,0972","0,8479","0,4950","0,00000000","0,00000000","0,00000000",
"0,3910","0,0972","0,8479","0,4950","0,00000000","0,00000000","0,00000000",
"0,3910","0,0849","0,8179","0,4522","0,00000000","0,00000000","0,00000000",
"0,3920","0,1087","0,8150","0,4751","0,00000000","0,00000000","0,00000000",
"0,3920","0,1242","0,8181","0,4829","0,00000000","0,00000000","0,00000000",
"0,3920","0,0738","0,8304","0,4669","0,00000000","0,00000000","0,00000000",
"0,3930","0,1215","0,8158","0,5272","0,00000000","0,00000000","0,00000000",
"0,3930","0,1396","0,8587","0,5502","0,00000000","0,00000000","0,00000000",
"0,3930","0,1094","0,8786","0,5138","0,00000000","0,00000000","0,00000000",
"0,3930","0,0888","0,8577","0,5090","0,00000000","0,00000000","0,00000000",
"0,3940","0,0998","0,8576","0,4667","0,00000000","0,00000000","0,00000000",
"0,3940","0,1031","0,8975","0,4913","0,00000000","0,00000000","0,00000000",
"0,5820","0,1031","0,8975","0,4913","0,00000000","0,00000000","0,00000000",
"0,5820","0,0721","0,8759","0,4968","0,00000000","0,00000000","0,00000000",
"0,5820","0,0664","0,8755","0,4568","0,00000000","0,00000000","0,00000000",
"0,5820","0,0630","0,9341","0,4973","0,00000000","0,00000000","0,00000000",
"0,5820","0,0346","0,9261","0,4115","0,00000000","0,00000000","0,00000000",
"0,5830","0,0244","0,8924","0,4169","0,00000000","0,00000000","0,00000000",
"0,5830","0,0747","0,9426","0,4209","0,00000000","0,00000000","0,00000000",
"0,5830","0,0578","0,9186","0,4584","0,00000000","0,00000000","0,00000000",
"0,5830","0,0642","0,8868","0,4418","0,00000000","0,00000000","0,00000000",
"0,5830","0,0680","0,9159","0,3959","0,00000000","0,00000000","0,00000000",
"0,5830","0,0680","0,9159","0,3959","0,00000000","0,00000000","0,00000000",
"0,7650","0,0680","0,9159","0,3959","0,00000000","0,00000000","0,00000000",
"0,7660","0,0680","0,9159","0,3959","0,00000000","0,00000000","0,00000000",
"0,7660","0,1006","0,9410","0,4097","0,00000000","0,00000000","0,00000000",
"0,7670","0,1112","0,8772","0,4492","0,00000000","0,00000000","0,00000000",
"0,7670","0,0883","0,9031","0,4012","0,00000000","0,00000000","0,00000000",
"0,7670","0,1180","0,9357","0,3861","0,00000000","0,00000000","0,00000000",
"0,7670","0,1795","0,9146","0,4832","0,00000000","0,00000000","0,00000000",
"0,7670","0,1318","0,9162","0,4911","0,00000000","0,00000000","0,00000000",
"0,7670","0,0829","0,8864","0,4467","0,00000000","0,00000000","0,00000000",
"0,7680","0,1009","0,9339","0,4208","0,00000000","0,00000000","0,00000000",
"0,7680","0,1244","0,8924","0,5167","0,00000000","0,00000000","0,00000000",
"0,7680","0,0539","0,8798","0,5349","0,00000000","0,00000000","0,00000000",
"0,8070","0,0539","0,8798","0,5349","0,00000000","0,00000000","0,00000000",
"0,9500","0,0539","0,8798","0,5349","0,00000000","0,00000000","0,00000000",
"0,9510","0,0715","0,8284","0,4580","0,00000000","0,00000000","0,00000000",
"0,9510","0,0411","0,8876","0,4467","0,00000000","0,00000000","0,00000000",
"0,9520","0,0954","0,9179","0,5780","0,00000000","0,00000000","0,00000000",
"0,9520","0,0981","0,8815","0,5597","0,00000000","0,00000000","0,00000000",
"0,9520","0,1080","0,8467","0,5040","0,00000000","0,00000000","0,00000000",
"0,9530","0,0321","0,8571","0,4335","0,00000000","0,00000000","0,00000000",
"0,9530","0,1333","0,8367","0,4458","0,00000000","0,00000000","0,00000000",
"0,9530","0,1022","0,8887","0,5460","0,00000000","0,00000000","0,00000000",
"0,9540","0,1301","0,8811","0,4950","0,00000000","0,00000000","0,00000000",
"0,9540","0,1301","0,8811","0,4950","0,00000000","0,00000000","0,00000000",
"1,1020","0,1301","0,8811","0,4950","0,00000000","0,00000000","0,00000000",
"1,1360","0,1301","0,8811","0,4950","0,00000000","0,00000000","0,00000000",
"1,1360","0,1301","0,8811","0,4950","0,00000000","0,00000000","0,00000000",
"1,1360","0,0533","0,8536","0,4681","0,00000000","0,00000000","0,00000000",
"1,1370","0,0717","0,8957","0,4073","0,00000000","0,00000000","0,00000000",
"1,1370","0,1001","0,8880","0,4053","0,00000000","0,00000000","0,00000000",
"1,1380","0,1298","0,9238","0,4827","0,00000000","0,00000000","0,00000000",
"1,1380","0,0881","0,8643","0,4811","0,00000000","0,00000000","0,00000000",
"1,1380","0,0318","0,8450","0,3788","0,00000000","0,00000000","0,00000000",
"1,1390","0,0320","0,9079","0,3923","0,00000000","0,00000000","0,00000000",
"1,1390","0,0501","0,9636","0,4412","0,00000000","0,00000000","0,00000000",
"1,1400","0,1147","0,9283","0,3546","0,00000000","0,00000000","0,00000000",
"1,1400","0,1153","0,9654","0,3884","0,00000000","0,00000000","0,00000000",
"1,3180","0,1153","0,9654","0,3884","0,00000000","0,00000000","0,00000000",
"1,3190","0,0743","0,9390","0,3953","0,00000000","0,00000000","0,00000000",
"1,3190","0,0833","0,9446","0,4014","0,00000000","0,00000000","0,00000000",
"1,3200","0,0641","0,9684","0,3741","0,00000000","0,00000000","0,00000000",
"1,3200","0,0465","0,9366","0,3429","0,00000000","0,00000000","0,00000000",
"1,3200","0,0434","0,9396","0,3895","0,00000000","0,00000000","0,00000000",
"1,3210","0,0929","0,9819","0,4259","0,00000000","0,00000000","0,00000000",
"1,3210","0,0474","0,9557","0,3159","0,00000000","0,00000000","0,00000000",
"1,3220","0,0848","0,9384","0,4629","0,00000000","0,00000000","0,00000000",
"1,3220","0,0767","0,9610","0,4351","0,00000000","0,00000000","0,00000000",
"1,3220","0,0767","0,9610","0,4351","0,00000000","0,00000000","0,00000000",
"1,3960","0,0767","0,9610","0,4351","0,00000000","0,00000000","0,00000000",
"1,5020","0,0767","0,9610","0,4351","0,00000000","0,00000000","0,00000000",
"1,5020","0,0767","0,9610","0,4351","0,00000000","0,00000000","0,00000000",
"1,5030","0,0931","0,8920","0,4847","0,00000000","0,00000000","0,00000000",
"1,5030","0,1009","0,8973","0,4946","0,00000000","0,00000000","0,00000000",
"1,5030","0,1071","0,8752","0,4905","0,00000000","0,00000000","0,00000000",
"1,5040","0,0932","0,8499","0,5596","0,00000000","0,00000000","0,00000000",
"1,5040","0,1105","0,8936","0,5263","0,00000000","0,00000000","0,00000000",
"1,5040","0,0806","0,8266","0,5879","0,00000000","0,00000000","0,00000000",
"1,5050","0,1070","0,8079","0,5923","0,00000000","0,00000000","0,00000000",
"1,5060","0,0922","0,8056","0,5724","0,00000000","0,00000000","0,00000000",
"1,5060","0,0827","0,7823","0,5482","0,00000000","0,00000000","0,00000000",
"1,5060","0,1093","0,7893","0,6045","0,00000000","0,00000000","0,00000000",
"1,6860","0,1093","0,7893","0,6045","0,00000000","0,00000000","0,00000000",
"1,6860","0,1093","0,7893","0,6045","0,00000000","0,00000000","0,00000000",
"1,6870","0,1687","0,7747","0,6481","0,00000000","0,00000000","0,00000000",
"1,6870","0,1215","0,7659","0,6153","0,00000000","0,00000000","0,00000000",
"1,6880","0,1427","0,7483","0,6804","0,00000000","0,00000000","0,00000000",
"1,6880","0,1644","0,7538","0,6616","0,00000000","0,00000000","0,00000000",
"1,6880","0,1548","0,7588","0,6475","0,00000000","0,00000000","0,00000000",
"1,6890","0,1471","0,7774","0,5689","0,00000000","0,00000000","0,00000000",
"1,6890","0,1310","0,7222","0,5820","0,00000000","0,00000000","0,00000000",
"1,6900","0,1530","0,7821","0,5339","0,00000000","0,00000000","0,00000000",
"1,6900","0,1847","0,7672","0,6595","0,00000000","0,00000000","0,00000000",
"1,7890","0,1847","0,7672","0,6595","0,00000000","0,00000000","0,00000000",
"1,8680","0,1847","0,7672","0,6595","0,00000000","0,00000000","0,00000000",
"1,8690","0,1847","0,7672","0,6595","0,00000000","0,00000000","0,00000000",
"1,8700","0,1177","0,7840","0,6242","0,00000000","0,00000000","0,00000000",
"1,8700","0,1423","0,7082","0,5488","0,00000000","0,00000000","0,00000000",
"1,8700","0,0921","0,7856","0,5780","0,00000000","0,00000000","0,00000000",
"1,8700","0,1188","0,7663","0,6038","0,00000000","0,00000000","0,00000000",
"1,8710","0,1690","0,7638","0,6079","0,00000000","0,00000000","0,00000000",
"1,8710","0,2304","0,8124","0,6310","0,00000000","0,00000000","0,00000000",
"1,8710","0,1830","0,7798","0,6595","0,00000000","0,00000000","0,00000000",
"1,8710","0,2724","0,7713","0,6527","0,00000000","0,00000000","0,00000000",
"1,8710","0,2093","0,8140","0,6264","0,00000000","0,00000000","0,00000000",
"1,8720","0,1900","0,7997","0,5488","0,00000000","0,00000000","0,00000000",
"1,9880","0,1900","0,7997","0,5488","0,00000000","0,00000000","0,00000000",
"2,0530","0,1900","0,7997","0,5488","0,00000000","0,00000000","0,00000000",
"2,0530","0,2901","0,8124","0,6385","0,00000000","0,00000000","0,00000000",
"2,0530","0,1694","0,7801","0,6996","0,00000000","0,00000000","0,00000000",
"2,0540","0,1799","0,7888","0,6620","0,00000000","0,00000000","0,00000000",
"2,0540","0,1520","0,7849","0,5968","0,00000000","0,00000000","0,00000000",
"2,0540","0,1836","0,8550","0,6411","0,00000000","0,00000000","0,00000000",
"2,0550","0,1474","0,7677","0,6574","0,00000000","0,00000000","0,00000000",
"2,0550","0,1169","0,7326","0,6498","0,00000000","0,00000000","0,00000000",
"2,0550","0,1508","0,7527","0,5474","0,00000000","0,00000000","0,00000000",
"2,0550","0,1427","0,7939","0,6056","0,00000000","0,00000000","0,00000000",
"2,0560","0,1427","0,7939","0,6056","0,00000000","0,00000000","0,00000000",
"2,1890","0,1427","0,7939","0,6056","0,00000000","0,00000000","0,00000000",
"2,2370","0,1427","0,7939","0,6056","0,00000000","0,00000000","0,00000000",
"2,2370","0,1427","0,7939","0,6056","0,00000000","0,00000000","0,00000000",
"2,2370","0,1026","0,7500","0,6542","0,00000000","0,00000000","0,00000000",
"2,2370","0,1250","0,7249","0,5932","0,00000000","0,00000000","0,00000000",
"2,2370","0,1520","0,8443","0,5009","0,00000000","0,00000000","0,00000000",
"2,2380","0,1152","0,7798","0,5972","0,00000000","0,00000000","0,00000000",
"2,2380","0,1954","0,7136","0,6326","0,00000000","0,00000000","0,00000000",
"2,2380","0,1519","0,8510","0,5199","0,00000000","0,00000000","0,00000000",
"2,2380","0,0975","0,7809","0,4639","0,00000000","0,00000000","0,00000000",
"2,2380","0,1330","0,7238","0,5980","0,00000000","0,00000000","0,00000000",
"2,2390","0,0843","0,8214","0,5563","0,00000000","0,00000000","0,00000000",
"2,2390","0,1197","0,7941","0,4525","0,00000000","0,00000000","0,00000000",
"2,3890","0,1197","0,7941","0,4525","0,00000000","0,00000000","0,00000000",
"2,4300","0,1197","0,7941","0,4525","0,00000000","0,00000000","0,00000000",
"2,4300","0,0765","0,7625","0,6100","0,00000000","0,00000000","0,00000000",
"2,4310","0,0688","0,7614","0,5171","0,00000000","0,00000000","0,00000000",
"2,4310","0,0810","0,8391","0,4441","0,00000000","0,00000000","0,00000000",
"2,4320","0,0375","0,8318","0,5512","0,00000000","0,00000000","0,00000000",
"2,4320","0,1259","0,8401","0,5420","0,00000000","0,00000000","0,00000000",
"2,4320","0,1293","0,9242","0,4633","0,00000000","0,00000000","0,00000000",
"2,4330","0,1059","0,8564","0,4851","0,00000000","0,00000000","0,00000000",
"2,4330","0,1526","0,9241","0,4951","0,00000000","0,00000000","0,00000000",
"2,4340","0,1716","0,9404","0,4620","0,00000000","0,00000000","0,00000000",
"2,4340","0,1896","0,8891","0,5081","0,00000000","0,00000000","0,00000000",
"2,4340","0,1896","0,8891","0,5081","0,00000000","0,00000000","0,00000000",
"2,5890","0,1896","0,8891","0,5081","0,00000000","0,00000000","0,00000000",
"2,6130","0,1896","0,8891","0,5081","0,00000000","0,00000000","0,00000000",
"2,6140","0,1896","0,8891","0,5081","0,00000000","0,00000000","0,00000000",
