time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
18:27:55:174,"-0,1652","0,1456","0,9577","0,00000000","0,00000000","0,00000000",
18:27:55:330,"-0,1055","0,1612","0,9313","0,00000000","0,00000000","0,00000000",
18:27:55:492,"-0,1456","0,1915","0,9850","0,00000000","0,00000000","0,00000000",
18:27:55:651,"-0,1368","0,1456","0,9098","0,00000000","0,00000000","0,00000000",
18:27:55:810,"-0,1368","0,0909","0,9293","0,00000000","0,00000000","0,00000000",
18:27:55:970,"-0,1143","0,0645","0,9420","0,00000000","0,00000000","0,00000000",
18:27:56:129,"-0,1026","0,0635","0,9626","0,00000000","0,00000000","0,00000000",
18:27:56:289,"-0,0792","0,2355","1,0349","0,00000000","0,00000000","0,00000000",
18:27:56:448,"-0,0665","0,0704","1,0319","0,00000000","0,00000000","0,00000000",
18:27:56:607,"-0,0792","0,0694","0,8961","0,00000000","0,00000000","0,00000000",
18:27:56:767,"-0,0596","0,0147","0,9391","0,00000000","0,00000000","0,00000000",
18:27:56:926,"-0,0928","-0,0059","1,0505","0,00000000","0,00000000","0,00000000",
18:27:57:085,"-0,0616","0,0967","0,9997","0,00000000","0,00000000","0,00000000",
18:27:57:245,"-0,0821","0,0068","0,9890","0,00000000","0,00000000","0,00000000",
18:27:57:405,"-0,0840","0,0577","0,9098","0,00000000","0,00000000","0,00000000",
18:27:57:563,"-0,1065","0,0303","0,8453","0,00000000","0,00000000","0,00000000",
18:27:57:722,"-0,0948","0,0577","0,9899","0,00000000","0,00000000","0,00000000",
18:27:57:881,"-0,0645","0,0899","1,1140","0,00000000","0,00000000","0,00000000",
18:27:58:043,"-0,0479","0,0362","0,9430","0,00000000","0,00000000","0,00000000",
18:27:58:202,"-0,0665","0,0801","0,9078","0,00000000","0,00000000","0,00000000",
18:27:58:361,"-0,0586","0,0166","0,9538","0,00000000","0,00000000","0,00000000",
18:27:58:521,"-0,0704","0,0381","1,0476","0,00000000","0,00000000","0,00000000",
18:27:58:680,"-0,0909","0,0557","0,9802","0,00000000","0,00000000","0,00000000",
18:27:58:840,"-0,0899","0,0567","0,9147","0,00000000","0,00000000","0,00000000",
18:27:58:998,"-0,0987","0,0420","0,9596","0,00000000","0,00000000","0,00000000",
18:27:59:159,"-0,0928","0,0694","0,9704","0,00000000","0,00000000","0,00000000",
18:27:59:317,"-0,0743","0,0537","1,0202","0,00000000","0,00000000","0,00000000",
18:27:59:478,"-0,0948","0,0528","0,9538","0,00000000","0,00000000","0,00000000",
18:27:59:638,"-0,1046","0,0606","0,8346","0,00000000","0,00000000","0,00000000",
18:27:59:800,"-0,1124","0,0586","0,9166","0,00000000","0,00000000","0,00000000",
18:27:59:956,"-0,0948","0,0000","1,0749","0,00000000","0,00000000","0,00000000",
18:28:00:115,"-0,0860","0,0313","1,0740","0,00000000","0,00000000","0,00000000",
18:28:00:274,"-0,1094","0,0811","0,9108","0,00000000","0,00000000","0,00000000",
18:28:00:434,"-0,1075","0,0117","0,8600","0,00000000","0,00000000","0,00000000",
18:28:00:598,"-0,1182","-0,0098","1,0075","0,00000000","0,00000000","0,00000000",
18:28:00:753,"-0,1114","0,0088","1,0368","0,00000000","0,00000000","0,00000000",
18:28:00:917,"-0,1358","0,0430","0,8971","0,00000000","0,00000000","0,00000000",
18:28:01:078,"-0,1222","0,0283","0,9567","0,00000000","0,00000000","0,00000000",
18:28:01:240,"-0,1192","0,0068","0,9802","0,00000000","0,00000000","0,00000000",
18:28:01:398,"-0,0997","0,0078","1,0622","0,00000000","0,00000000","0,00000000",
18:28:01:557,"-0,1222","0,0332","0,9215","0,00000000","0,00000000","0,00000000",
18:28:01:717,"-0,1300","0,0645","0,8746","0,00000000","0,00000000","0,00000000",
18:28:01:872,"-0,1182","0,0762","1,0271","0,00000000","0,00000000","0,00000000",
18:28:02:032,"-0,1036","0,0156","0,9860","0,00000000","0,00000000","0,00000000",
18:28:02:191,"-0,1055","0,0254","0,9059","0,00000000","0,00000000","0,00000000",
18:28:02:351,"-0,0919","0,0274","0,9049","0,00000000","0,00000000","0,00000000",
18:28:02:510,"-0,1016","0,0880","0,9723","0,00000000","0,00000000","0,00000000",
18:28:02:670,"-0,1007","0,0450","1,0613","0,00000000","0,00000000","0,00000000",
18:28:02:830,"-0,0811","0,0362","0,9528","0,00000000","0,00000000","0,00000000",
18:28:02:989,"-0,0880","0,0899","0,9205","0,00000000","0,00000000","0,00000000",
18:28:03:148,"-0,0899","0,0801","0,9655","0,00000000","0,00000000","0,00000000",
18:28:03:308,"-0,0967","0,0889","0,9792","0,00000000","0,00000000","0,00000000",
18:28:03:467,"-0,0938","0,0870","0,9362","0,00000000","0,00000000","0,00000000",
18:28:03:625,"-0,0919","0,0870","0,9293","0,00000000","0,00000000","0,00000000",
18:28:03:785,"-0,0772","0,0889","1,0183","0,00000000","0,00000000","0,00000000",
18:28:03:943,"-0,0860","0,0948","0,9635","0,00000000","0,00000000","0,00000000",
18:28:04:103,"-0,0948","0,0772","0,8502","0,00000000","0,00000000","0,00000000",
18:28:04:265,"-0,0840","0,1046","1,0359","0,00000000","0,00000000","0,00000000",
18:28:04:422,"-0,0713","0,0684","0,9743","0,00000000","0,00000000","0,00000000",
18:28:04:581,"-0,0733","0,0752","0,9069","0,00000000","0,00000000","0,00000000",
18:28:04:741,"-0,0850","0,1153","0,9860","0,00000000","0,00000000","0,00000000",
18:28:04:901,"-0,0762","0,0889","0,9645","0,00000000","0,00000000","0,00000000",
18:28:05:063,"-0,0831","0,0870","0,9381","0,00000000","0,00000000","0,00000000",
18:28:05:223,"-0,0713","0,0840","0,9489","0,00000000","0,00000000","0,00000000",
18:28:05:379,"-0,0713","0,0840","0,9802","0,00000000","0,00000000","0,00000000",
18:28:05:538,"-0,0713","0,0772","0,9479","0,00000000","0,00000000","0,00000000",
18:28:05:698,"-0,0831","0,1036","0,8785","0,00000000","0,00000000","0,00000000",
18:28:05:861,"-0,0586","0,0792","0,9557","0,00000000","0,00000000","0,00000000",
18:28:06:018,"-0,0723","0,1143","1,0241","0,00000000","0,00000000","0,00000000",
18:28:06:180,"-0,0713","0,0840","0,9645","0,00000000","0,00000000","0,00000000",
18:28:06:344,"-0,0616","0,0567","0,9352","0,00000000","0,00000000","0,00000000",
18:28:06:500,"-0,0489","0,0567","1,0427","0,00000000","0,00000000","0,00000000",
18:28:06:661,"-0,0469","0,0948","0,9948","0,00000000","0,00000000","0,00000000",
18:28:06:820,"-0,0489","0,0948","0,8580","0,00000000","0,00000000","0,00000000",
18:28:06:977,"-0,0381","0,1231","0,9450","0,00000000","0,00000000","0,00000000",
18:28:07:137,"-0,0401","0,1202","0,9000","0,00000000","0,00000000","0,00000000",
18:28:07:297,"-0,0401","0,1554","0,9166","0,00000000","0,00000000","0,00000000",
18:28:07:456,"-0,0235","0,0840","0,9450","0,00000000","0,00000000","0,00000000",
18:28:07:622,"0,0049","0,1700","1,0867","0,00000000","0,00000000","0,00000000",
18:28:07:781,"-0,0362","0,1417","0,9958","0,00000000","0,00000000","0,00000000",
18:28:07:936,"-0,0156","0,0909","0,8140","0,00000000","0,00000000","0,00000000",
18:28:08:100,"-0,0215","0,1876","0,9196","0,00000000","0,00000000","0,00000000",
18:28:08:258,"0,0059","0,0772","0,9899","0,00000000","0,00000000","0,00000000",
18:28:08:418,"0,0205","0,1485","1,0476","0,00000000","0,00000000","0,00000000",
18:28:08:578,"0,0127","0,0782","0,8473","0,00000000","0,00000000","0,00000000",
18:28:08:739,"0,0450","0,1309","0,8023","0,00000000","0,00000000","0,00000000",
18:28:08:898,"0,0459","0,0997","1,1492","0,00000000","0,00000000","0,00000000",
18:28:09:057,"0,0616","0,0811","1,0437","0,00000000","0,00000000","0,00000000",
18:28:09:218,"0,0606","0,0498","0,8463","0,00000000","0,00000000","0,00000000",
18:28:09:372,"0,0596","0,0772","0,9059","0,00000000","0,00000000","0,00000000",
18:28:09:528,"0,0567","0,2052","1,1766","0,00000000","0,00000000","0,00000000",
18:28:09:688,"0,0547","0,1270","0,8942","0,00000000","0,00000000","0,00000000",
18:28:09:847,"0,0391","0,1026","0,9489","0,00000000","0,00000000","0,00000000",
18:28:10:007,"0,0117","0,1515","0,8922","0,00000000","0,00000000","0,00000000",
18:28:10:166,"-0,0244","0,1212","1,0349","0,00000000","0,00000000","0,00000000",
18:28:10:328,"0,0283","0,1055","1,0124","0,00000000","0,00000000","0,00000000",
18:28:10:490,"-0,0430","0,1349","0,9049","0,00000000","0,00000000","0,00000000",
18:28:10:647,"-0,0274","0,1759","0,7026","0,00000000","0,00000000","0,00000000",
18:28:10:807,"-0,0479","0,1876","1,0359","0,00000000","0,00000000","0,00000000",
18:28:10:964,"-0,0459","0,2228","1,2567","0,00000000","0,00000000","0,00000000",
18:28:11:125,"-0,0801","0,2355","0,9205","0,00000000","0,00000000","0,00000000",
18:28:11:285,"-0,0792","0,3049","0,7300","0,00000000","0,00000000","0,00000000",
18:28:11:445,"-0,0792","0,2355","0,9694","0,00000000","0,00000000","0,00000000",
18:28:11:605,"-0,0967","0,1368","1,1150","0,00000000","0,00000000","0,00000000",
18:28:11:764,"-0,0850","0,0704","0,9772","0,00000000","0,00000000","0,00000000",
18:28:11:923,"-0,0850","0,0410","0,8424","0,00000000","0,00000000","0,00000000",
18:28:12:081,"-0,0674","0,1251","1,0564","0,00000000","0,00000000","0,00000000",
18:28:12:241,"-0,0987","0,0782","0,9440","0,00000000","0,00000000","0,00000000",
18:28:12:400,"-0,0733","-0,0586","0,9362","0,00000000","0,00000000","0,00000000",
18:28:12:559,"-0,0860","-0,0127","0,9587","0,00000000","0,00000000","0,00000000",
18:28:12:719,"-0,0586","-0,0606","0,9811","0,00000000","0,00000000","0,00000000",
18:28:12:881,"-0,0782","-0,0401","1,0319","0,00000000","0,00000000","0,00000000",
18:28:13:040,"-0,0723","-0,0156","1,0046","0,00000000","0,00000000","0,00000000",
18:28:13:201,"-0,0928","-0,0176","0,9841","0,00000000","0,00000000","0,00000000",
18:28:13:358,"-0,0743","0,0684","0,9499","0,00000000","0,00000000","0,00000000",
18:28:13:518,"-0,0928","0,0235","1,0153","0,00000000","0,00000000","0,00000000",
18:28:13:678,"-0,0919","0,0557","0,9880","0,00000000","0,00000000","0,00000000",
18:28:13:838,"-0,0840","0,0235","0,8883","0,00000000","0,00000000","0,00000000",
18:28:13:997,"-0,0909","0,1847","0,9802","0,00000000","0,00000000","0,00000000",
18:28:14:157,"-0,0967","0,0831","0,9460","0,00000000","0,00000000","0,00000000",
18:28:14:316,"-0,0840","0,1202","0,9831","0,00000000","0,00000000","0,00000000",
18:28:14:476,"-0,0860","0,0938","0,9753","0,00000000","0,00000000","0,00000000",
18:28:14:633,"-0,0840","0,0801","1,0212","0,00000000","0,00000000","0,00000000",
18:28:14:793,"-0,0821","0,0469","1,0798","0,00000000","0,00000000","0,00000000",
18:28:14:954,"-0,0987","0,0557","0,9557","0,00000000","0,00000000","0,00000000",
18:28:15:112,"-0,0674","0,1192","0,7065","0,00000000","0,00000000","0,00000000",
18:28:15:274,"-0,0752","0,1182","1,0241","0,00000000","0,00000000","0,00000000",
18:28:15:433,"-0,1055","0,1192","1,0818","0,00000000","0,00000000","0,00000000",
18:28:15:593,"-0,0821","0,1085","0,9557","0,00000000","0,00000000","0,00000000",
18:28:15:753,"-0,0928","0,0782","0,9196","0,00000000","0,00000000","0,00000000",
18:28:15:912,"-0,0909","0,0958","0,9186","0,00000000","0,00000000","0,00000000",
18:28:16:072,"-0,0928","0,0938","1,0222","0,00000000","0,00000000","0,00000000",
18:28:16:231,"-0,0899","0,0909","0,9821","0,00000000","0,00000000","0,00000000",
18:28:16:391,"-0,0880","0,0928","1,0085","0,00000000","0,00000000","0,00000000",
18:28:16:551,"-0,0967","0,1231","0,9176","0,00000000","0,00000000","0,00000000",
18:28:16:710,"-0,0782","0,1153","0,9372","0,00000000","0,00000000","0,00000000",
18:28:16:869,"-0,0782","0,1485","0,9528","0,00000000","0,00000000","0,00000000",
18:28:17:029,"-0,0762","0,0919","1,0945","0,00000000","0,00000000","0,00000000",
18:28:17:189,"-0,0733","0,1075","0,9528","0,00000000","0,00000000","0,00000000",
18:28:17:348,"-0,0723","0,1094","0,9645","0,00000000","0,00000000","0,00000000",
18:28:17:507,"-0,0840","0,1212","0,9235","0,00000000","0,00000000","0,00000000",
18:28:17:667,"-0,0655","0,1632","0,8883","0,00000000","0,00000000","0,00000000",
18:28:17:826,"-0,0645","0,1808","1,0222","0,00000000","0,00000000","0,00000000",
18:28:17:984,"-0,0586","0,1573","1,0026","0,00000000","0,00000000","0,00000000",
18:28:18:146,"-0,0362","0,1026","0,9694","0,00000000","0,00000000","0,00000000",
18:28:18:304,"-0,0547","0,1280","0,9401","0,00000000","0,00000000","0,00000000",
18:28:18:462,"-0,0313","0,0606","0,9186","0,00000000","0,00000000","0,00000000",
18:28:18:621,"-0,0195","0,0831","1,0192","0,00000000","0,00000000","0,00000000",
18:28:18:781,"-0,0020","0,0821","1,0310","0,00000000","0,00000000","0,00000000",
18:28:18:942,"-0,0137","0,0704","1,0192","0,00000000","0,00000000","0,00000000",
18:28:19:104,"-0,0274","0,0625","0,8678","0,00000000","0,00000000","0,00000000",
18:28:19:261,"-0,0127","0,0235","0,9430","0,00000000","0,00000000","0,00000000",
18:28:19:420,"0,0059","-0,0166","1,0261","0,00000000","0,00000000","0,00000000",
18:28:19:580,"-0,0088","-0,0498","1,0114","0,00000000","0,00000000","0,00000000",
18:28:19:737,"-0,0254","-0,0254","0,9655","0,00000000","0,00000000","0,00000000",
18:28:19:897,"-0,0244","0,0625","1,1179","0,00000000","0,00000000","0,00000000",
18:28:20:056,"-0,0674","0,0303","0,9782","0,00000000","0,00000000","0,00000000",
18:28:20:216,"-0,0498","0,0498","0,7896","0,00000000","0,00000000","0,00000000",
18:28:20:377,"-0,0782","0,1309","0,9352","0,00000000","0,00000000","0,00000000",
18:28:20:537,"-0,0401","0,1075","1,0681","0,00000000","0,00000000","0,00000000",
18:28:20:696,"-0,0528","0,1485","1,0095","0,00000000","0,00000000","0,00000000",
18:28:20:856,"-0,0704","0,2121","0,9245","0,00000000","0,00000000","0,00000000",
18:28:21:019,"-0,0723","0,2121","0,9088","0,00000000","0,00000000","0,00000000",
18:28:21:181,"-0,0440","0,2238","0,8912","0,00000000","0,00000000","0,00000000",
18:28:21:338,"0,0137","0,1603","1,1043","0,00000000","0,00000000","0,00000000",
18:28:21:499,"0,0489","0,1661","0,9850","0,00000000","0,00000000","0,00000000",
18:28:21:653,"0,0459","0,0792","0,7798","0,00000000","0,00000000","0,00000000",
18:28:21:819,"0,0547","0,1554","0,9098","0,00000000","0,00000000","0,00000000",
18:28:21:973,"0,0616","0,1573","1,0691","0,00000000","0,00000000","0,00000000",
18:28:22:129,"0,0635","0,1407","1,0319","0,00000000","0,00000000","0,00000000",
18:28:22:289,"0,0811","0,1622","0,9254","-23,44704425","-46,61482831","5,75000000",
18:28:22:449,"0,0684","0,1446","0,9186","-23,44704425","-46,61482831","5,75000000",
18:28:22:608,"0,0498","0,1622","0,9938","-23,44704425","-46,61482831","5,75000000",
18:28:22:771,"0,0518","0,1466","1,0222","-23,44704425","-46,61482831","5,75000000",
18:28:22:930,"0,0537","0,1632","0,9293","-23,44704425","-46,61482831","5,75000000",
18:28:23:094,"0,0274","0,1329","0,8688","-23,44708962","-46,61485238","5,25000000",
18:28:23:247,"0,0537","0,1642","0,9655","-23,44708962","-46,61485238","5,25000000",
18:28:23:409,"0,0547","0,1524","0,9968","-23,44708962","-46,61485238","5,25000000",
18:28:23:568,"0,0371","0,1466","0,8951","-23,44708962","-46,61485238","5,25000000",
18:28:23:729,"0,0371","0,1114","0,8785","-23,44708962","-46,61485238","5,25000000",
18:28:23:887,"0,0557","0,0948","0,9802","-23,44708962","-46,61485238","5,25000000",
18:28:24:044,"0,0625","0,1309","0,9880","-23,44708962","-46,61485238","5,25000000",
18:28:24:206,"0,0625","0,1378","0,9333","-23,44713486","-46,61486579","4,50000000",
18:28:24:366,"0,0489","0,1358","0,8697","-23,44713486","-46,61486579","4,50000000",
18:28:24:526,"0,0420","0,1583","0,9196","-23,44713486","-46,61486579","4,50000000",
18:28:24:685,"0,0059","0,1280","0,9665","-23,44713486","-46,61486579","4,50000000",
18:28:24:845,"-0,0557","0,1437","1,0476","-23,44713486","-46,61486579","4,50000000",
18:28:25:001,"-0,0909","0,1564","0,9137","-23,44713486","-46,61486579","4,50000000",
18:28:25:161,"0,0117","0,1202","0,8531","-23,44711749","-46,61487370","2,50000000",
18:28:25:321,"0,1075","0,1534","0,9401","-23,44711749","-46,61487370","2,50000000",
18:28:25:480,"0,1583","0,1417","1,0232","-23,44711749","-46,61487370","2,50000000",
18:28:25:642,"0,1564","0,1124","0,9313","-23,44711749","-46,61487370","2,50000000",
18:28:25:801,"0,1202","0,1270","0,9000","-23,44711749","-46,61487370","2,50000000",
18:28:25:961,"0,0889","0,1280","0,9274","-23,44711749","-46,61487370","2,50000000",
18:28:26:119,"0,0596","0,1065","0,9499","-23,44710886","-46,61490687","1,75000000",
18:28:26:280,"0,0792","0,1065","0,9372","-23,44710886","-46,61490687","1,75000000",
18:28:26:438,"0,0801","0,1065","0,9352","-23,44710886","-46,61490687","1,75000000",
18:28:26:598,"-0,0547","0,1573","0,9665","-23,44710886","-46,61490687","1,75000000",
18:28:26:758,"-0,0655","0,1583","0,9293","-23,44710886","-46,61490687","1,75000000",
18:28:26:918,"-0,0625","0,1710","0,9352","-23,44710886","-46,61490687","1,75000000",
18:28:27:076,"-0,0537","0,1603","0,9528","-23,44710886","-46,61490687","1,75000000",
18:28:27:238,"-0,0537","0,1661","0,9469","-23,44712689","-46,61489784","1,50000000",
18:28:27:398,"-0,0537","0,1642","0,9469","-23,44712689","-46,61489784","1,50000000",
18:28:27:716,"-0,0537","0,1632","0,9469","-23,44712689","-46,61489784","1,50000000",
18:28:27:881,"-0,0557","0,1632","0,9469","-23,44712689","-46,61489784","1,50000000",
18:28:28:043,"-0,0752","0,1632","0,9469","-23,44712689","-46,61489784","1,50000000",
18:28:28:197,"-0,1222","0,1573","0,9450","-23,44712684","-46,61491315","0,00000000",
18:28:28:355,"-0,1437","0,1554","0,9450","-23,44712684","-46,61491315","0,00000000",
18:28:28:515,"-0,1632","0,1476","0,9381","-23,44712684","-46,61491315","0,00000000",
18:28:28:673,"-0,1935","0,1466","0,9362","-23,44712684","-46,61491315","0,00000000",
18:28:28:833,"-0,2267","0,1466","0,9352","-23,44712684","-46,61491315","0,00000000",
18:28:28:992,"-0,2189","0,1485","0,9342","-23,44712684","-46,61491315","0,00000000",
18:28:29:150,"-0,1642","0,1739","0,9841","-23,44712684","-46,61491315","0,00000000",
18:28:29:310,"-0,1280","0,1603","0,9000","-23,44712684","-46,61491315","0,00000000",
18:28:29:469,"-0,1046","0,1788","0,9088","-23,44712684","-46,61491315","0,00000000",
18:28:29:631,"-0,0938","0,2042","1,0085","-23,44712684","-46,61491315","0,00000000",
18:28:29:790,"-0,0919","0,2296","1,0280","-23,44712684","-46,61491315","0,00000000",
18:28:29:948,"-0,0498","0,2209","0,9499","-23,44712684","-46,61491315","0,00000000",
18:28:30:107,"-0,0596","0,1212","0,9166","-23,44713990","-46,61491245","1,25000000",
18:28:30:269,"-0,1036","0,1212","0,9362","-23,44713990","-46,61491245","1,25000000",
18:28:30:426,"-0,1378","0,1573","0,9596","-23,44713990","-46,61491245","1,25000000",
18:28:30:588,"-0,1642","0,1124","0,9264","-23,44713990","-46,61491245","1,25000000",
18:28:30:748,"-0,1632","0,1143","0,9899","-23,44713990","-46,61491245","1,25000000",
18:28:30:907,"-0,2238","0,1046","0,9841","-23,44713990","-46,61491245","1,25000000",
18:28:31:067,"-0,2316","0,1710","0,9225","-23,44713990","-46,61491245","1,25000000",
18:28:31:224,"-0,2326","0,1896","0,8570","-23,44715215","-46,61492604","1,75000000",
18:28:31:383,"-0,2482","0,1818","0,9479","-23,44715215","-46,61492604","1,75000000",
18:28:31:543,"-0,1915","0,0713","1,0544","-23,44715215","-46,61492604","1,75000000",
18:28:31:702,"-0,1818","0,0586","0,9645","-23,44715215","-46,61492604","1,75000000",
18:28:31:861,"-0,2472","0,0821","0,9127","-23,44715215","-46,61492604","1,75000000",
18:28:32:021,"-0,2492","0,0577","0,9977","-23,44715215","-46,61492604","1,75000000",
18:28:32:181,"-0,1446","0,1055","0,9245","-23,44715215","-46,61492604","1,75000000",
18:28:32:340,"-0,1026","0,1788","0,8736","-23,44715215","-46,61492604","1,75000000",
18:28:32:500,"-0,0850","0,1407","0,9723","-23,44715215","-46,61492604","1,75000000",
18:28:32:663,"-0,1730","0,0831","1,0017","-23,44715215","-46,61492604","1,75000000",
18:28:32:824,"-0,2521","0,0606","0,9704","-23,44715215","-46,61492604","1,75000000",
18:28:32:981,"-0,1945","0,0831","0,8981","-23,44715215","-46,61492604","1,75000000",
18:28:33:138,"-0,2404","0,1212","0,9059","-23,44719070","-46,61491937","2,50000000",
18:28:33:301,"-0,2218","0,0762","0,9528","-23,44719070","-46,61491937","2,50000000",
18:28:33:460,"-0,2160","0,0752","1,0407","-23,44719070","-46,61491937","2,50000000",
18:28:33:620,"-0,2140","0,0743","0,8639","-23,44719070","-46,61491937","2,50000000",
18:28:33:780,"-0,2218","0,1222","0,9293","-23,44719070","-46,61491937","2,50000000",
18:28:33:940,"-0,1935","0,1437","1,0036","-23,44719070","-46,61491937","2,50000000",
18:28:34:096,"-0,2189","0,0303","0,9841","-23,44723665","-46,61491004","3,25000000",
18:28:34:255,"-0,1896","0,0938","0,9225","-23,44723665","-46,61491004","3,25000000",
18:28:34:415,"-0,2228","0,1564","0,9059","-23,44723665","-46,61491004","3,25000000",
18:28:34:578,"-0,1788","0,1153","0,9772","-23,44723665","-46,61491004","3,25000000",
18:28:34:736,"-0,1925","0,0850","0,9313","-23,44723665","-46,61491004","3,25000000",
18:28:34:896,"-0,1837","0,1163","0,9821","-23,44723665","-46,61491004","3,25000000",
18:28:35:055,"-0,1769","0,1055","0,9811","-23,44723665","-46,61491004","3,25000000",
18:28:35:220,"-0,1935","0,1114","0,9069","-23,44727613","-46,61493256","4,00000000",
18:28:35:380,"-0,1954","0,0264","1,0007","-23,44727613","-46,61493256","4,00000000",
18:28:35:540,"-0,1749","0,0254","0,9860","-23,44727613","-46,61493256","4,00000000",
18:28:35:698,"-0,1603","0,0694","1,0241","-23,44727613","-46,61493256","4,00000000",
18:28:35:853,"-0,1867","0,0313","0,9596","-23,44727613","-46,61493256","4,00000000",
18:28:36:013,"-0,1847","0,0303","0,8922","-23,44727613","-46,61493256","4,00000000",
18:28:36:172,"-0,1749","0,0283","0,9460","-23,44731490","-46,61495503","4,50000000",
18:28:36:332,"-0,1730","0,0655","0,8961","-23,44731490","-46,61495503","4,50000000",
18:28:36:491,"-0,1622","0,0176","1,0163","-23,44731490","-46,61495503","4,50000000",
18:28:36:649,"-0,1564","0,0772","1,0407","-23,44731490","-46,61495503","4,50000000",
18:28:36:809,"-0,1554","0,0195","0,9587","-23,44731490","-46,61495503","4,50000000",
18:28:36:970,"-0,1417","0,0635","0,9411","-23,44731490","-46,61495503","4,50000000",
18:28:37:129,"-0,0948","0,0537","0,9499","-23,44738388","-46,61497789","6,00000000",
18:28:37:288,"-0,0928","0,0713","0,9675","-23,44738388","-46,61497789","6,00000000",
18:28:37:447,"-0,0919","0,0684","0,9538","-23,44738388","-46,61497789","6,00000000",
18:28:37:607,"-0,0909","0,0752","0,9372","-23,44738388","-46,61497789","6,00000000",
18:28:37:766,"-0,0889","0,0694","0,9596","-23,44738388","-46,61497789","6,00000000",
18:28:37:926,"-0,0889","0,0596","0,9694","-23,44738388","-46,61497789","6,00000000",
18:28:38:093,"-0,0870","0,0586","0,9401","-23,44742261","-46,61502906","6,25000000",
18:28:38:245,"-0,0870","0,0586","0,9528","-23,44742261","-46,61502906","6,25000000",
18:28:38:401,"-0,0870","0,0733","0,9782","-23,44742261","-46,61502906","6,25000000",
18:28:38:561,"-0,0889","0,0713","0,9401","-23,44742261","-46,61502906","6,25000000",
18:28:38:723,"-0,0772","0,0889","1,0065","-23,44742261","-46,61502906","6,25000000",
18:28:38:882,"-0,0899","0,0752","0,9909","-23,44742261","-46,61502906","6,25000000",
18:28:39:042,"-0,0919","0,0958","0,9069","-23,44742261","-46,61502906","6,25000000",
18:28:39:199,"-0,0889","0,0713","0,9323","-23,44746758","-46,61506911","6,25000000",
18:28:39:358,"-0,0870","0,0606","0,9792","-23,44746758","-46,61506911","6,25000000",
