time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
15:37:56:717,"-0,3479","0,0479","0,9792","-23,47972747","-46,60436086","1,25000000",
15:37:56:765,"-0,3362","0,0489","0,9811","-23,47972747","-46,60436086","1,25000000",
15:37:56:922,"-0,3362","0,0469","0,9870","-23,47972747","-46,60436086","1,25000000",
15:37:56:928,"-0,3362","0,0469","0,9870","-23,47972747","-46,60436086","1,25000000",
15:37:57:080,"-0,3293","0,0293","0,9870","-23,47972747","-46,60436086","1,25000000",
15:37:57:132,"-0,3293","0,0293","0,9870","-23,47972747","-46,60436086","1,25000000",
15:37:57:238,"-0,3293","0,0020","0,9948","-23,47972747","-46,60436086","1,25000000",
15:37:57:396,"-0,3293","-0,0117","0,9938","-23,47972747","-46,60436086","1,25000000",
15:37:57:400,"-0,3293","-0,0117","0,9938","-23,47972747","-46,60436086","1,25000000",
15:37:57:552,"-0,3274","-0,0489","1,0114","-23,47972747","-46,60436086","1,25000000",
15:37:57:557,"-0,3274","-0,0489","1,0114","-23,47972747","-46,60436086","1,25000000",
15:37:57:708,"-0,3205","-0,0342","1,0026","-23,47972747","-46,60436086","1,25000000",
15:37:57:870,"-0,3088","-0,0098","0,9919","-23,47972747","-46,60436086","1,25000000",
15:37:57:970,"-0,3088","-0,0098","0,9919","-23,47972747","-46,60436086","1,25000000",
15:37:58:031,"-0,3078","-0,0039","1,0017","-23,47972747","-46,60436086","1,25000000",
15:37:58:190,"-0,2932","-0,0235","0,9938","-23,47972747","-46,60436086","1,25000000",
15:37:58:287,"-0,2932","-0,0235","0,9938","-23,47972747","-46,60436086","1,25000000",
15:37:58:342,"-0,2932","-0,0225","1,0241","-23,47972747","-46,60436086","1,25000000",
15:37:58:500,"-0,2726","-0,0078","1,0251","-23,47972747","-46,60436086","1,25000000",
15:37:58:659,"-0,2805","-0,0332","1,0486","-23,47972747","-46,60436086","1,25000000",
15:37:58:816,"-0,2805","-0,0586","1,0388","-23,47972747","-46,60436086","1,25000000",
15:37:58:975,"-0,2785","-0,0225","1,0466","-23,47972747","-46,60436086","1,25000000",
15:37:59:130,"-0,2805","-0,0352","1,0271","-23,47972747","-46,60436086","1,25000000",
15:37:59:290,"-0,2785","-0,0205","1,0105","-23,47972747","-46,60436086","1,25000000",
15:37:59:447,"-0,2805","-0,0352","0,9831","-23,47972747","-46,60436086","1,25000000",
15:37:59:606,"-0,2736","-0,0645","0,9938","-23,47972747","-46,60436086","1,25000000",
15:37:59:765,"-0,2736","0,0166","1,0955","-23,47972747","-46,60436086","1,25000000",
15:37:59:922,"-0,2717","-0,0401","1,0153","-23,47972747","-46,60436086","1,25000000",
15:38:00:077,"-0,2824","-0,0489","1,0144","-23,47972747","-46,60436086","1,25000000",
15:38:00:235,"-0,3108","-0,0078","1,0134","-23,47972747","-46,60436086","1,25000000",
15:38:00:393,"-0,2678","-0,0557","1,0232","-23,47972747","-46,60436086","1,25000000",
15:38:00:551,"-0,2883","-0,0489","1,0153","-23,47972747","-46,60436086","1,25000000",
15:38:00:711,"-0,2824","-0,0254","0,9870","-23,47972747","-46,60436086","1,25000000",
15:38:00:867,"-0,2941","-0,0254","1,0261","-23,47972747","-46,60436086","1,25000000",
15:38:01:027,"-0,2853","-0,0264","0,9890","-23,47972747","-46,60436086","1,25000000",
15:38:01:185,"-0,2775","-0,0078","0,9958","-23,47972747","-46,60436086","1,25000000",
15:38:01:343,"-0,3059","-0,0176","1,0095","-23,47972747","-46,60436086","1,25000000",
15:38:01:501,"-0,2805","-0,0313","1,0183","-23,47972747","-46,60436086","1,25000000",
15:38:01:660,"-0,2805","-0,0244","1,0085","-23,47972747","-46,60436086","1,25000000",
15:38:01:817,"-0,2805","-0,0156","1,0271","-23,47972747","-46,60436086","1,25000000",
15:38:01:905,"-0,2805","-0,0156","1,0271","-23,47972747","-46,60436086","1,25000000",
15:38:01:972,"-0,2824","-0,0244","1,0212","-23,47972747","-46,60436086","1,25000000",
15:38:02:062,"-0,2824","-0,0244","1,0212","-23,47972747","-46,60436086","1,25000000",
15:38:02:132,"-0,2912","0,0000","0,9938","-23,47972747","-46,60436086","1,25000000",
15:38:02:268,"-0,2912","0,0000","0,9938","-23,47972747","-46,60436086","1,25000000",
15:38:02:289,"-0,2824","0,0147","0,9929","-23,47972747","-46,60436086","1,25000000",
15:38:02:426,"-0,2824","0,0147","0,9929","-23,47972747","-46,60436086","1,25000000",
15:38:02:447,"-0,2824","0,0166","1,0017","-23,47972747","-46,60436086","1,25000000",
15:38:02:610,"-0,2824","0,0156","1,0251","-23,47972747","-46,60436086","1,25000000",
15:38:02:765,"-0,2912","0,0254","0,9860","-23,47972747","-46,60436086","1,25000000",
15:38:02:847,"-0,2912","0,0254","0,9860","-23,47972747","-46,60436086","1,25000000",
15:38:02:923,"-0,2902","0,0254","0,9352","-23,47972747","-46,60436086","1,25000000",
15:38:03:080,"-0,2873","0,0254","1,0007","-23,47972747","-46,60436086","1,25000000",
15:38:03:238,"-0,2814","0,0254","1,0153","-23,47972747","-46,60436086","1,25000000",
15:38:03:396,"-0,2834","0,0225","0,9821","-23,47972747","-46,60436086","1,25000000",
15:38:03:551,"-0,2893","0,0283","1,0036","-23,47972747","-46,60436086","1,25000000",
15:38:03:712,"-0,2834","0,0215","1,0056","-23,47972747","-46,60436086","1,25000000",
15:38:03:870,"-0,2834","0,0215","0,9909","-23,47972747","-46,60436086","1,25000000",
15:38:04:029,"-0,2912","0,0303","0,9821","-23,47972747","-46,60436086","1,25000000",
15:38:04:049,"-0,2912","0,0303","0,9821","-23,47972747","-46,60436086","1,25000000",
15:38:04:189,"-0,2893","0,0371","0,9684","-23,47972747","-46,60436086","1,25000000",
15:38:04:260,"-0,2893","0,0371","0,9684","-23,47972747","-46,60436086","1,25000000",
15:38:04:341,"-0,2726","0,0264","1,0124","-23,47972747","-46,60436086","1,25000000",
15:38:04:472,"-0,2726","0,0264","1,0124","-23,47972747","-46,60436086","1,25000000",
15:38:04:499,"-0,2834","0,0420","0,9616","-23,47972747","-46,60436086","1,25000000",
15:38:04:656,"-0,2824","0,0332","0,9626","-23,47972747","-46,60436086","1,25000000",
15:38:04:812,"-0,2756","0,0430","0,9831","-23,47972747","-46,60436086","1,25000000",
15:38:04:972,"-0,2697","0,0655","1,0017","-23,47972747","-46,60436086","1,25000000",
15:38:05:128,"-0,2805","0,0567","0,9675","-23,47972747","-46,60436086","1,25000000",
15:38:05:286,"-0,2707","0,0479","0,9899","-23,47972747","-46,60436086","1,25000000",
15:38:05:412,"-0,2707","0,0479","0,9899","-23,47972747","-46,60436086","1,25000000",
15:38:05:442,"-0,2697","0,0420","0,9997","-23,47972747","-46,60436086","1,25000000",
15:38:05:600,"-0,2639","-0,0088","1,0173","-23,47972747","-46,60436086","1,25000000",
15:38:05:760,"-0,2726","-0,0107","1,0153","-23,47972747","-46,60436086","1,25000000",
15:38:05:918,"-0,2531","0,0342","0,9215","-23,47972747","-46,60436086","1,25000000",
15:38:06:076,"-0,2805","-0,0205","1,0466","-23,47972747","-46,60436086","1,25000000",
15:38:06:233,"-0,2472","0,0195","0,9499","-23,47972747","-46,60436086","1,25000000",
15:38:06:391,"-0,2814","0,0000","1,0398","-23,47972747","-46,60436086","1,25000000",
15:38:06:547,"-0,2590","0,0215","0,9880","-23,47972747","-46,60436086","1,25000000",
15:38:06:707,"-0,2599","0,0225","0,9899","-23,47972747","-46,60436086","1,25000000",
15:38:06:865,"-0,2609","0,0137","1,0271","-23,47972747","-46,60436086","1,25000000",
15:38:07:023,"-0,2521","0,0313","1,0271","-23,47972747","-46,60436086","1,25000000",
15:38:07:180,"-0,2511","0,0713","1,0466","-23,47972747","-46,60436086","1,25000000",
15:38:07:338,"-0,2629","0,0616","1,0153","-23,47972747","-46,60436086","1,25000000",
15:38:07:493,"-0,2336","0,0704","0,9587","-23,47972747","-46,60436086","1,25000000",
15:38:07:651,"-0,1309","0,0840","0,9489","-23,47972747","-46,60436086","1,25000000",
15:38:07:770,"-0,1309","0,0840","0,9489","-23,47972747","-46,60436086","1,25000000",
15:38:07:810,"-0,1309","0,0752","1,0192","-23,47972747","-46,60436086","1,25000000",
15:38:07:967,"-0,1290","0,0635","1,0447","-23,47972747","-46,60436086","1,25000000",
15:38:08:130,"-0,1867","0,0469","0,9938","-23,47972747","-46,60436086","1,25000000",
15:38:08:285,"-0,2570","0,0479","0,9499","-23,47972747","-46,60436086","1,25000000",
15:38:08:408,"-0,2570","0,0479","0,9499","-23,47972747","-46,60436086","1,25000000",
15:38:08:442,"-0,1925","0,0665","0,9723","-23,47972747","-46,60436086","1,25000000",
15:38:08:599,"-0,2277","0,0362","0,9987","-23,47972747","-46,60436086","1,25000000",
15:38:08:668,"-0,2277","0,0362","0,9987","-23,47972747","-46,60436086","1,25000000",
15:38:08:757,"-0,2209","0,0557","1,0075","-23,47972747","-46,60436086","1,25000000",
15:38:08:912,"-0,2189","0,0625","1,0056","-23,47972747","-46,60436086","1,25000000",
15:38:09:070,"-0,2384","0,0831","0,9968","-23,47972747","-46,60436086","1,25000000",
15:38:09:231,"-0,2404","0,0928","0,9811","-23,47972747","-46,60436086","1,25000000",
15:38:09:390,"-0,2404","0,1134","0,9704","-23,47972747","-46,60436086","1,25000000",
15:38:09:548,"-0,2384","0,1231","0,9704","-23,47972747","-46,60436086","1,25000000",
15:38:09:556,"-0,2384","0,1231","0,9704","-23,47972747","-46,60436086","1,25000000",
15:38:09:703,"-0,2296","0,1309","0,9577","-23,47972747","-46,60436086","1,25000000",
15:38:09:766,"-0,2296","0,1309","0,9577","-23,47972747","-46,60436086","1,25000000",
15:38:09:861,"-0,2296","0,1388","1,0163","-23,47972747","-46,60436086","1,25000000",
15:38:09:972,"-0,2296","0,1388","1,0163","-23,47972747","-46,60436086","1,25000000",
15:38:10:018,"-0,2355","0,1222","1,0398","-23,47972747","-46,60436086","1,25000000",
15:38:10:176,"-0,2355","0,1055","0,9186","-23,47972747","-46,60436086","1,25000000",
15:38:10:331,"-0,2472","0,0938","0,9714","-23,47972747","-46,60436086","1,25000000",
15:38:10:489,"-0,2287","0,0928","0,9684","-23,47972747","-46,60436086","1,25000000",
15:38:10:599,"-0,2287","0,0928","0,9684","-23,47972747","-46,60436086","1,25000000",
15:38:10:647,"-0,2306","0,0928","0,9684","-23,47972747","-46,60436086","1,25000000",
15:38:10:807,"-0,2306","0,0919","0,9274","-23,47972747","-46,60436086","1,25000000",
15:38:10:963,"-0,2296","0,0821","0,9254","-23,47972747","-46,60436086","1,25000000",
15:38:11:123,"-0,2218","0,0596","0,9977","-23,47972747","-46,60436086","1,25000000",
15:38:11:179,"-0,2218","0,0596","0,9977","-23,47972747","-46,60436086","1,25000000",
15:38:11:281,"-0,2218","0,0264","1,1170","-23,47972747","-46,60436086","1,25000000",
15:38:11:437,"-0,2121","0,0010","1,0388","-23,47972747","-46,60436086","1,25000000",
15:38:11:547,"-0,2121","0,0010","1,0388","-23,47972747","-46,60436086","1,25000000",
15:38:11:594,"-0,2287","0,0537","1,0026","-23,47972747","-46,60436086","1,25000000",
15:38:11:754,"-0,2277","0,0713","1,0114","-23,47972747","-46,60436086","1,25000000",
15:38:11:861,"-0,2277","0,0713","1,0114","-23,47972747","-46,60436086","1,25000000",
15:38:11:912,"-0,2218","0,0694","1,0046","-23,47972747","-46,60436086","1,25000000",
15:38:12:070,"-0,2199","0,0479","1,0183","-23,47972747","-46,60436086","1,25000000",
15:38:12:230,"-0,2130","0,0459","1,0163","-23,47972747","-46,60436086","1,25000000",
15:38:12:280,"-0,2130","0,0459","1,0163","-23,47972747","-46,60436086","1,25000000",
15:38:12:385,"-0,2189","0,0068","0,9909","-23,47972747","-46,60436086","1,25000000",
15:38:12:433,"-0,2189","0,0068","0,9909","-23,47972747","-46,60436086","1,25000000",
15:38:12:543,"-0,2062","0,0254","0,9987","-23,47972747","-46,60436086","1,25000000",
15:38:12:647,"-0,2062","0,0254","0,9987","-23,47972747","-46,60436086","1,25000000",
15:38:12:700,"-0,2130","0,0195","1,0789","-23,47972747","-46,60436086","1,25000000",
15:38:12:858,"-0,2199","0,0313","1,0339","-23,47972747","-46,60436086","1,25000000",
15:38:12:909,"-0,2199","0,0313","1,0339","-23,47972747","-46,60436086","1,25000000",
15:38:13:015,"-0,2130","0,0225","0,9665","-23,47972747","-46,60436086","1,25000000",
15:38:13:118,"-0,2130","0,0225","0,9665","-23,47972747","-46,60436086","1,25000000",
15:38:13:173,"-0,2062","0,0479","0,9811","-23,47972747","-46,60436086","1,25000000",
15:38:13:329,"-0,2062","0,0577","1,0232","-23,47972747","-46,60436086","1,25000000",
15:38:13:486,"-0,2140","0,0743","1,0212","-23,47972747","-46,60436086","1,25000000",
15:38:13:645,"-0,2111","0,0567","1,0095","-23,47972747","-46,60436086","1,25000000",
15:38:13:805,"-0,2023","0,0567","1,0075","-23,47972747","-46,60436086","1,25000000",
15:38:13:962,"-0,2023","0,0235","1,0447","-23,47972747","-46,60436086","1,25000000",
15:38:14:120,"-0,2013","0,0107","1,0202","-23,47972747","-46,60436086","1,25000000",
15:38:14:169,"-0,2013","0,0107","1,0202","-23,47972747","-46,60436086","1,25000000",
15:38:14:280,"-0,2003","0,0107","1,0192","-23,47972747","-46,60436086","1,25000000",
15:38:14:432,"-0,2003","0,0498","1,0349","-23,47972747","-46,60436086","1,25000000",
15:38:14:590,"-0,2003","0,0782","1,0574","-23,47972747","-46,60436086","1,25000000",
15:38:14:751,"-0,1994","0,0782","0,9821","-23,47972747","-46,60436086","1,25000000",
15:38:14:909,"-0,1906","0,0694","0,9626","-23,47972747","-46,60436086","1,25000000",
15:38:15:070,"-0,1886","0,0440","0,9968","-23,47972747","-46,60436086","1,25000000",
15:38:15:229,"-0,1808","0,0264","1,0564","-23,47972747","-46,60436086","1,25000000",
15:38:15:319,"-0,1808","0,0264","1,0564","-23,47972747","-46,60436086","1,25000000",
15:38:15:384,"-0,1906","0,0362","1,0720","-23,47972747","-46,60436086","1,25000000",
15:38:15:537,"-0,1886","0,0342","0,9929","-23,47972747","-46,60436086","1,25000000",
15:38:15:695,"-0,1876","0,0694","0,9987","-23,47972747","-46,60436086","1,25000000",
15:38:15:853,"-0,1876","0,0674","0,9987","-23,47972747","-46,60436086","1,25000000",
15:38:15:997,"-0,1876","0,0674","0,9987","-23,47972747","-46,60436086","1,25000000",
15:38:16:010,"-0,1622","0,0850","1,0329","-23,47972747","-46,60436086","1,25000000",
15:38:16:169,"-0,1241","0,0655","1,0212","-23,47972747","-46,60436086","1,25000000",
15:38:16:327,"-0,0831","0,0518","1,0280","-23,47972747","-46,60436086","1,25000000",
15:38:16:486,"-0,1085","0,0342","1,0359","-23,47972747","-46,60436086","1,25000000",
15:38:16:645,"-0,0850","0,0410","1,0339","-23,47972747","-46,60436086","1,25000000",
15:38:16:802,"-0,1134","0,0596","1,0007","-23,47972747","-46,60436086","1,25000000",
15:38:16:960,"-0,1505","0,0655","1,0515","-23,47972747","-46,60436086","1,25000000",
15:38:17:116,"-0,1261","0,0801","1,0417","-23,47972747","-46,60436086","1,25000000",
15:38:17:276,"-0,1495","0,0665","1,0271","-23,47972747","-46,60436086","1,25000000",
15:38:17:415,"-0,1495","0,0665","1,0271","-23,47972747","-46,60436086","1,25000000",
15:38:17:433,"-0,1495","0,0596","1,0349","-23,47972747","-46,60436086","1,25000000",
15:38:17:589,"-0,1652","0,0420","1,0515","-23,47972747","-46,60436086","1,25000000",
15:38:17:628,"-0,1652","0,0420","1,0515","-23,47972747","-46,60436086","1,25000000",
15:38:17:747,"-0,1730","0,0147","1,0378","-23,47972747","-46,60436086","1,25000000",
15:38:17:885,"-0,1730","0,0147","1,0378","-23,47901760","-46,60567348","9,00000000",
15:38:17:907,"-0,1661","0,0137","1,0847","-23,47901760","-46,60567348","9,00000000",
15:38:18:065,"-0,1661","0,0049","1,0613","-23,47901760","-46,60567348","9,00000000",
15:38:18:223,"-0,1730","0,0049","1,0329","-23,47901760","-46,60567348","9,00000000",
15:38:18:358,"-0,1730","0,0049","1,0329","-23,47901760","-46,60567348","9,00000000",
15:38:18:381,"-0,1720","0,0195","1,0329","-23,47901760","-46,60567348","9,00000000",
15:38:18:537,"-0,1798","-0,0029","1,0329","-23,47901760","-46,60567348","9,00000000",
15:38:18:697,"-0,1984","0,0156","1,0407","-23,47901760","-46,60567348","9,00000000",
15:38:18:725,"-0,1984","0,0156","1,0407","-23,47901760","-46,60567348","9,00000000",
15:38:18:852,"-0,1954","0,0293","1,0349","-23,47901760","-46,60567348","9,00000000",
15:38:19:013,"-0,2013","0,0176","1,0202","-23,47896502","-46,60579757","8,50000000",
15:38:19:171,"-0,2228","0,0156","1,0349","-23,47896502","-46,60579757","8,50000000",
15:38:19:197,"-0,2228","0,0156","1,0349","-23,47896502","-46,60579757","8,50000000",
15:38:19:330,"-0,2218","0,0215","1,0144","-23,47896502","-46,60579757","8,50000000",
15:38:19:489,"-0,2218","0,0235","1,0134","-23,47896502","-46,60579757","8,50000000",
15:38:19:648,"-0,2209","0,0381","1,0349","-23,47896502","-46,60579757","8,50000000",
15:38:19:802,"-0,2209","0,0293","1,0456","-23,47896502","-46,60579757","8,50000000",
15:38:19:960,"-0,2199","0,0156","1,0349","-23,47890870","-46,60587695","8,25000000",
15:38:20:117,"-0,2199","0,0362","1,0026","-23,47890870","-46,60587695","8,25000000",
15:38:20:278,"-0,2199","0,0420","1,0007","-23,47890870","-46,60587695","8,25000000",
15:38:20:430,"-0,2277","0,0518","0,9587","-23,47890870","-46,60587695","8,25000000",
15:38:20:588,"-0,2296","0,0332","0,9860","-23,47890870","-46,60587695","8,25000000",
15:38:20:746,"-0,2355","0,0166","1,0095","-23,47890870","-46,60587695","8,25000000",
15:38:20:905,"-0,2277","0,0166","0,9977","-23,47890870","-46,60587695","8,25000000",
15:38:21:062,"-0,2296","0,0244","1,0124","-23,47885410","-46,60594511","8,00000000",
15:38:21:133,"-0,2296","0,0244","1,0124","-23,47885410","-46,60594511","8,00000000",
15:38:21:220,"-0,2316","0,0704","1,0241","-23,47885410","-46,60594511","8,00000000",
15:38:21:379,"-0,2326","0,1094","1,0007","-23,47885410","-46,60594511","8,00000000",
15:38:21:503,"-0,2326","0,1094","1,0007","-23,47885410","-46,60594511","8,00000000",
15:38:21:537,"-0,2345","0,1495","0,9528","-23,47885410","-46,60594511","8,00000000",
15:38:21:695,"-0,2336","0,1915","0,9909","-23,47885410","-46,60594511","8,00000000",
15:38:21:818,"-0,2336","0,1915","0,9909","-23,47885410","-46,60594511","8,00000000",
15:38:21:853,"-0,2355","0,2121","0,9831","-23,47885410","-46,60594511","8,00000000",
15:38:22:011,"-0,2355","0,2257","1,0065","-23,47886721","-46,60600310","7,50000000",
15:38:22:027,"-0,2355","0,2257","1,0065","-23,47886721","-46,60600310","7,50000000",
15:38:22:170,"-0,2375","0,2199","0,9528","-23,47886721","-46,60600310","7,50000000",
