time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
15:51:32:604,"-0,0958","-0,0186","1,0515","-23,45805441","-46,61385351","0,50000000",
15:51:32:762,"-0,1036","-0,0205","1,0398","-23,45805441","-46,61385351","0,50000000",
15:51:32:920,"-0,1055","-0,0293","1,0368","-23,45805441","-46,61385351","0,50000000",
15:51:33:079,"-0,1036","-0,0293","1,0476","-23,45805441","-46,61385351","0,50000000",
15:51:33:237,"-0,0967","-0,0313","1,0593","-23,45805441","-46,61385351","0,50000000",
15:51:33:267,"-0,0967","-0,0313","1,0593","-23,45805441","-46,61385351","0,50000000",
15:51:33:395,"-0,0870","-0,0254","1,0378","-23,45805441","-46,61385351","0,50000000",
15:51:33:424,"-0,0870","-0,0254","1,0378","-23,45805441","-46,61385351","0,50000000",
15:51:33:558,"-0,1261","-0,0665","1,0476","-23,45805441","-46,61385351","0,50000000",
15:51:33:712,"-0,1759","-0,1065","1,0603","-23,45805441","-46,61385351","0,50000000",
15:51:33:869,"-0,1622","-0,1085","1,0701","-23,45805441","-46,61385351","0,50000000",
15:51:34:027,"-0,1466","-0,1182","1,0534","-23,45805441","-46,61385351","0,50000000",
15:51:34:183,"-0,1524","-0,1339","1,0339","-23,45805441","-46,61385351","0,50000000",
15:51:34:342,"-0,1349","-0,1231","1,0515","-23,45805441","-46,61385351","0,50000000",
15:51:34:497,"-0,0958","-0,1134","1,0417","-23,45805441","-46,61385351","0,50000000",
15:51:34:658,"-0,0958","-0,0899","1,0671","-23,45805441","-46,61385351","0,50000000",
15:51:34:814,"-0,0958","-0,1036","1,0534","-23,45805441","-46,61385351","0,50000000",
15:51:34:970,"-0,0547","-0,0821","1,0593","-23,45805441","-46,61385351","0,50000000",
15:51:35:128,"-0,0274","-0,0811","1,0720","-23,45805441","-46,61385351","0,50000000",
15:51:35:286,"-0,0264","-0,0782","1,0515","-23,45805441","-46,61385351","0,50000000",
15:51:35:446,"-0,0244","-0,0792","1,0671","-23,45805441","-46,61385351","0,50000000",
15:51:35:464,"-0,0244","-0,0792","1,0671","-23,45805441","-46,61385351","0,50000000",
15:51:35:604,"-0,0450","-0,0792","1,0544","-23,45805441","-46,61385351","0,50000000",
15:51:35:759,"-0,1016","-0,0909","1,0710","-23,45805441","-46,61385351","0,50000000",
15:51:35:916,"-0,1388","-0,0762","1,0632","-23,45805441","-46,61385351","0,50000000",
15:51:36:074,"-0,0880","-0,0293","1,0417","-23,45805441","-46,61385351","0,50000000",
15:51:36:234,"-0,1055","-0,0919","1,0437","-23,45805441","-46,61385351","0,50000000",
15:51:36:392,"-0,1524","-0,0977","1,0837","-23,45805441","-46,61385351","0,50000000",
15:51:36:515,"-0,1524","-0,0977","1,0837","-23,45805441","-46,61385351","0,50000000",
15:51:36:550,"-0,1661","-0,0762","1,0730","-23,45805441","-46,61385351","0,50000000",
15:51:36:707,"-0,1857","-0,0684","1,0525","-23,45805441","-46,61385351","0,50000000",
15:51:36:726,"-0,1857","-0,0684","1,0525","-23,45805441","-46,61385351","0,50000000",
15:51:36:862,"-0,1876","-0,0665","1,0368","-23,45805441","-46,61385351","0,50000000",
15:51:36:884,"-0,1876","-0,0665","1,0368","-23,45805441","-46,61385351","0,50000000",
15:51:37:021,"-0,1876","-0,0665","1,0554","-23,45805441","-46,61385351","0,50000000",
15:51:37:179,"-0,1896","-0,0215","1,0476","-23,45805441","-46,61385351","0,50000000",
15:51:37:335,"-0,1896","0,0010","1,0388","-23,45805441","-46,61385351","0,50000000",
15:51:37:403,"-0,1896","0,0010","1,0388","-23,45805441","-46,61385351","0,50000000",
15:51:37:494,"-0,1896","0,0215","1,0280","-23,45805441","-46,61385351","0,50000000",
15:51:37:656,"-0,1827","0,0215","0,9987","-23,45805441","-46,61385351","0,50000000",
15:51:37:669,"-0,1827","0,0215","0,9987","-23,45805441","-46,61385351","0,50000000",
15:51:37:815,"-0,1818","0,0332","1,0046","-23,45805441","-46,61385351","0,50000000",
15:51:37:822,"-0,1818","0,0332","1,0046","-23,45805441","-46,61385351","0,50000000",
15:51:37:974,"-0,1730","0,0489","1,0124","-23,45805441","-46,61385351","0,50000000",
15:51:38:126,"-0,1710","0,0694","1,0339","-23,45805441","-46,61385351","0,50000000",
15:51:38:138,"-0,1710","0,0694","1,0339","-23,45805441","-46,61385351","0,50000000",
15:51:38:284,"-0,1583","0,0674","1,0046","-23,45805441","-46,61385351","0,50000000",
15:51:38:442,"-0,1036","0,0733","0,9694","-23,45805441","-46,61385351","0,50000000",
15:51:38:597,"-0,1036","0,0752","0,9909","-23,45805441","-46,61385351","0,50000000",
15:51:38:754,"-0,0967","0,0772","1,0046","-23,45805441","-46,61385351","0,50000000",
15:51:38:917,"-0,0909","0,0586","1,0173","-23,45805441","-46,61385351","0,50000000",
15:51:39:072,"-0,0899","0,0596","1,0017","-23,45805441","-46,61385351","0,50000000",
15:51:39:233,"-0,0919","0,0577","0,9880","-23,45805441","-46,61385351","0,50000000",
15:51:39:387,"-0,0919","0,0635","0,9977","-23,45805441","-46,61385351","0,50000000",
15:51:39:545,"-0,0938","0,0489","1,0153","-23,45805441","-46,61385351","0,50000000",
15:51:39:703,"-0,0928","0,0469","1,0173","-23,45805441","-46,61385351","0,50000000",
15:51:39:714,"-0,0928","0,0469","1,0173","-23,45805441","-46,61385351","0,50000000",
15:51:39:860,"-0,0899","0,0459","1,0144","-23,45805441","-46,61385351","0,50000000",
15:51:40:016,"-0,0880","0,0313","1,0056","-23,45805441","-46,61385351","0,50000000",
15:51:40:174,"-0,0880","0,0381","1,0046","-23,45805441","-46,61385351","0,50000000",
15:51:40:181,"-0,0880","0,0381","1,0046","-23,45805441","-46,61385351","0,50000000",
15:51:40:331,"-0,0889","0,0362","1,0105","-23,45805441","-46,61385351","0,50000000",
15:51:40:489,"-0,0870","0,0362","1,0378","-23,45805441","-46,61385351","0,50000000",
15:51:40:647,"-0,0870","0,0205","1,0124","-23,45805441","-46,61385351","0,50000000",
15:51:40:758,"-0,0870","0,0205","1,0124","-23,45805441","-46,61385351","0,50000000",
15:51:40:807,"-0,0880","0,0264","0,9977","-23,45805441","-46,61385351","0,50000000",
15:51:40:964,"-0,0899","0,0489","1,0153","-23,45805441","-46,61385351","0,50000000",
15:51:41:122,"-0,0889","0,0254","1,0300","-23,45805441","-46,61385351","0,50000000",
15:51:41:279,"-0,0889","0,0078","1,0378","-23,45805441","-46,61385351","0,50000000",
15:51:41:335,"-0,0889","0,0078","1,0378","-23,45805441","-46,61385351","0,50000000",
15:51:41:435,"-0,0811","-0,0274","1,0398","-23,45805441","-46,61385351","0,50000000",
15:51:41:594,"-0,0811","-0,0342","1,0486","-23,45805441","-46,61385351","0,50000000",
15:51:41:752,"-0,0694","-0,0557","1,0554","-23,45805441","-46,61385351","0,50000000",
15:51:41:814,"-0,0694","-0,0557","1,0554","-23,45805441","-46,61385351","0,50000000",
15:51:41:912,"-0,0362","-0,0547","1,0749","-23,45805441","-46,61385351","0,50000000",
15:51:42:070,"-0,0088","-0,0684","1,0583","-23,45805441","-46,61385351","0,50000000",
15:51:42:226,"-0,0166","-0,0684","1,0525","-23,45805441","-46,61385351","0,50000000",
15:51:42:382,"-0,0430","-0,0596","1,0525","-23,45805441","-46,61385351","0,50000000",
15:51:42:539,"-0,0362","-0,0616","1,0691","-23,45805441","-46,61385351","0,50000000",
15:51:42:541,"-0,0362","-0,0616","1,0691","-23,45805441","-46,61385351","0,50000000",
15:51:42:699,"-0,0362","-0,0713","1,0622","-23,45805441","-46,61385351","0,50000000",
15:51:42:856,"-0,0274","-0,1065","1,0740","-23,45805441","-46,61385351","0,50000000",
15:51:43:014,"-0,0156","-0,1358","1,0368","-23,45805441","-46,61385351","0,50000000",
15:51:43:067,"-0,0156","-0,1358","1,0368","-23,45805441","-46,61385351","0,50000000",
15:51:43:172,"-0,0225","-0,1075","1,0456","-23,45805441","-46,61385351","0,50000000",
15:51:43:329,"-0,0078","-0,1319","1,0642","-23,45805441","-46,61385351","0,50000000",
15:51:43:333,"-0,0078","-0,1319","1,0642","-23,45805441","-46,61385351","0,50000000",
15:51:43:488,"-0,0166","-0,1300","1,0740","-23,45805441","-46,61385351","0,50000000",
15:51:43:645,"-0,0107","-0,1456","1,0671","-23,45805441","-46,61385351","0,50000000",
15:51:43:749,"-0,0107","-0,1456","1,0671","-23,45805441","-46,61385351","0,50000000",
15:51:43:801,"-0,0088","-0,1456","1,0486","-23,45805441","-46,61385351","0,50000000",
15:51:43:961,"-0,0147","-0,1231","1,0486","-23,45805441","-46,61385351","0,50000000",
15:51:44:063,"-0,0147","-0,1231","1,0486","-23,45805441","-46,61385351","0,50000000",
15:51:44:118,"-0,0137","-0,1231","1,0574","-23,45805441","-46,61385351","0,50000000",
15:51:44:221,"-0,0137","-0,1231","1,0574","-23,45805441","-46,61385351","0,50000000",
15:51:44:274,"-0,0127","-0,1300","1,0437","-23,45805441","-46,61385351","0,50000000",
15:51:44:377,"-0,0127","-0,1300","1,0437","-23,45805441","-46,61385351","0,50000000",
15:51:44:432,"-0,0244","-0,1007","1,0681","-23,45805441","-46,61385351","0,50000000",
15:51:44:531,"-0,0244","-0,1007","1,0681","-23,45805441","-46,61385351","0,50000000",
15:51:44:589,"-0,0430","-0,0977","1,0818","-23,45805441","-46,61385351","0,50000000",
15:51:44:750,"-0,0195","-0,0840","1,0730","-23,45805441","-46,61385351","0,50000000",
15:51:44:849,"-0,0195","-0,0840","1,0730","-23,45805441","-46,61385351","0,50000000",
15:51:44:910,"-0,0537","-0,0909","1,0534","-23,45805441","-46,61385351","0,50000000",
15:51:45:005,"-0,0537","-0,0909","1,0534","-23,45805441","-46,61385351","0,50000000",
15:51:45:065,"-0,0537","-0,0557","1,0515","-23,45805441","-46,61385351","0,50000000",
15:51:45:160,"-0,0537","-0,0557","1,0515","-23,45805441","-46,61385351","0,50000000",
15:51:45:223,"-0,0606","-0,0645","1,0671","-23,45805441","-46,61385351","0,50000000",
15:51:45:373,"-0,0606","-0,0645","1,0671","-23,45805441","-46,61385351","0,50000000",
15:51:45:378,"-0,0772","-0,0577","1,0583","-23,45805441","-46,61385351","0,50000000",
15:51:45:535,"-0,0635","-0,0577","1,0583","-23,45805441","-46,61385351","0,50000000",
15:51:45:693,"-0,0840","-0,0596","1,0593","-23,45805441","-46,61385351","0,50000000",
15:51:45:853,"-0,0684","-0,0381","1,0701","-23,45805441","-46,61385351","0,50000000",
15:51:46:012,"-0,0801","-0,0440","1,0593","-23,45805441","-46,61385351","0,50000000",
15:51:46:107,"-0,0801","-0,0440","1,0593","-23,45805441","-46,61385351","0,50000000",
15:51:46:169,"-0,0782","-0,0430","1,0495","-23,45805441","-46,61385351","0,50000000",
15:51:46:329,"-0,0801","-0,0322","1,0495","-23,45805441","-46,61385351","0,50000000",
15:51:46:484,"-0,0919","-0,0322","1,0339","-23,45805441","-46,61385351","0,50000000",
15:51:46:641,"-0,0899","-0,0244","1,0466","-23,45805441","-46,61385351","0,50000000",
15:51:46:797,"-0,0977","-0,0235","1,0583","-23,45805441","-46,61385351","0,50000000",
15:51:46:958,"-0,1075","-0,0039","1,0368","-23,45805441","-46,61385351","0,50000000",
15:51:47:113,"-0,1055","-0,0020","1,0339","-23,45805441","-46,61385351","0,50000000",
15:51:47:272,"-0,1153","0,0000","1,0319","-23,45805441","-46,61385351","0,50000000",
15:51:47:415,"-0,1153","0,0000","1,0319","-23,45805441","-46,61385351","0,50000000",
15:51:47:430,"-0,1153","0,0088","1,0241","-23,45805441","-46,61385351","0,50000000",
15:51:47:588,"-0,1280","0,0332","1,0163","-23,45805441","-46,61385351","0,50000000",
15:51:47:625,"-0,1280","0,0332","1,0163","-23,45805441","-46,61385351","0,50000000",
15:51:47:745,"-0,1378","0,0225","1,0007","-23,45805441","-46,61385351","0,50000000",
15:51:47:903,"-0,1290","0,0430","1,0173","-23,45805441","-46,61385351","0,50000000",
15:51:48:046,"-0,1290","0,0430","1,0173","-23,45805441","-46,61385351","0,50000000",
15:51:48:060,"-0,1417","0,0430","1,0075","-23,45805441","-46,61385351","0,50000000",
15:51:48:218,"-0,1329","0,0450","0,9880","-23,45805441","-46,61385351","0,50000000",
15:51:48:375,"-0,1329","0,0420","0,9890","-23,45805441","-46,61385351","0,50000000",
15:51:48:537,"-0,1388","0,0440","0,9987","-23,45805441","-46,61385351","0,50000000",
15:51:48:692,"-0,1368","0,0430","1,0144","-23,45805441","-46,61385351","0,50000000",
15:51:48:775,"-0,1368","0,0430","1,0144","-23,45805441","-46,61385351","0,50000000",
15:51:48:849,"-0,1349","0,0410","1,0280","-23,45805441","-46,61385351","0,50000000",
15:51:49:007,"-0,1222","0,0518","1,0017","-23,45805441","-46,61385351","0,50000000",
15:51:49:165,"-0,1378","0,0518","0,9909","-23,45805441","-46,61385351","0,50000000",
15:51:49:322,"-0,1270","0,0596","0,9997","-23,45805441","-46,61385351","0,50000000",
15:51:49:477,"-0,1349","0,0713","0,9899","-23,45805441","-46,61385351","0,50000000",
15:51:49:561,"-0,1349","0,0713","0,9899","-23,45805441","-46,61385351","0,50000000",
15:51:49:635,"-0,1212","0,0694","0,9841","-23,45805441","-46,61385351","0,50000000",
15:51:49:793,"-0,1026","0,0704","0,9841","-23,45805441","-46,61385351","0,50000000",
15:51:49:951,"-0,0889","0,0704","1,0173","-23,45805441","-46,61385351","0,50000000",
15:51:49:981,"-0,0889","0,0704","1,0173","-23,45805441","-46,61385351","0,50000000",
15:51:50:112,"-0,0860","0,0880","1,0085","-23,45805441","-46,61385351","0,50000000",
15:51:50:269,"-0,0704","0,1016","0,9841","-23,45805441","-46,61385351","0,50000000",
15:51:50:427,"-0,0567","0,0958","1,0085","-23,45805441","-46,61385351","0,50000000",
15:51:50:585,"-0,0586","0,0977","0,9938","-23,45805441","-46,61385351","0,50000000",
15:51:50:740,"-0,0713","0,0870","0,9938","-23,45805441","-46,61385351","0,50000000",
15:51:50:876,"-0,0713","0,0870","0,9938","-23,45805441","-46,61385351","0,50000000",
15:51:50:898,"-0,0811","0,0860","0,9938","-23,45805441","-46,61385351","0,50000000",
15:51:51:055,"-0,0801","0,0860","1,0017","-23,45805441","-46,61385351","0,50000000",
15:51:51:189,"-0,0801","0,0860","1,0017","-23,45805441","-46,61385351","0,50000000",
15:51:51:218,"-0,0821","0,0919","0,9997","-23,45805441","-46,61385351","0,50000000",
15:51:51:373,"-0,0909","0,0860","0,9929","-23,45805441","-46,61385351","0,50000000",
15:51:51:536,"-0,0928","0,0860","0,9899","-23,45805441","-46,61385351","0,50000000",
15:51:51:690,"-0,0909","0,0870","1,0036","-23,45805441","-46,61385351","0,50000000",
15:51:51:847,"-0,0909","0,0938","0,9968","-23,45805441","-46,61385351","0,50000000",
15:51:52:005,"-0,0899","0,0928","0,9948","-23,45805441","-46,61385351","0,50000000",
15:51:52:163,"-0,0899","0,0909","0,9890","-23,45805441","-46,61385351","0,50000000",
15:51:52:321,"-0,0919","0,0889","0,9909","-23,45805441","-46,61385351","0,50000000",
15:51:52:340,"-0,0919","0,0889","0,9909","-23,45805441","-46,61385351","0,50000000",
15:51:52:476,"-0,0919","0,0889","0,9977","-23,45805441","-46,61385351","0,50000000",
15:51:52:635,"-0,1319","0,0762","1,0036","-23,45805441","-46,61385351","0,50000000",
15:51:52:795,"-0,1437","0,0743","0,9909","-23,45805441","-46,61385351","0,50000000",
15:51:52:952,"-0,1583","0,0655","1,0007","-23,45805441","-46,61385351","0,50000000",
15:51:53:116,"-0,1642","0,0723","0,9938","-23,45805441","-46,61385351","0,50000000",
15:51:53:267,"-0,1534","0,0723","0,9938","-23,45805441","-46,61385351","0,50000000",
15:51:53:426,"-0,1534","0,0723","0,9948","-23,45805441","-46,61385351","0,50000000",
15:51:53:583,"-0,1632","0,0713","0,9890","-23,45805441","-46,61385351","0,50000000",
15:51:53:740,"-0,1622","0,0635","0,9909","-23,45805441","-46,61385351","0,50000000",
15:51:53:898,"-0,1485","0,0655","1,0017","-23,45805441","-46,61385351","0,50000000",
15:51:54:054,"-0,1495","0,0772","0,9831","-23,45805441","-46,61385351","0,50000000",
15:51:54:218,"-0,1495","0,0772","0,9987","-23,45805441","-46,61385351","0,50000000",
15:51:54:373,"-0,1466","0,0713","0,9958","-23,45805441","-46,61385351","0,50000000",
15:51:54:533,"-0,1437","0,0733","1,0026","-23,45805441","-46,61385351","0,50000000",
15:51:54:685,"-0,1407","0,0723","0,9909","-23,45805441","-46,61385351","0,50000000",
15:51:54:843,"-0,1319","0,0811","0,9899","-23,45805441","-46,61385351","0,50000000",
15:51:55:003,"-0,1309","0,0792","0,9909","-23,45805441","-46,61385351","0,50000000",
15:51:55:158,"-0,1222","0,0733","0,9919","-23,45805441","-46,61385351","0,50000000",
15:51:55:316,"-0,1192","0,0752","0,9929","-23,45805441","-46,61385351","0,50000000",
15:51:55:475,"-0,1094","0,0840","0,9938","-23,45805441","-46,61385351","0,50000000",
15:51:55:634,"-0,1114","0,0821","0,9958","-23,45805441","-46,61385351","0,50000000",
15:51:55:792,"-0,1104","0,0792","0,9899","-23,45805441","-46,61385351","0,50000000",
15:51:55:950,"-0,1016","0,0801","1,0007","-23,45805441","-46,61385351","0,50000000",
15:51:56:012,"-0,1016","0,0801","1,0007","-23,45805441","-46,61385351","0,50000000",
15:51:56:110,"-0,1075","0,0811","0,9890","-23,45805441","-46,61385351","0,50000000",
15:51:56:266,"-0,1065","0,0811","0,9899","-23,45805441","-46,61385351","0,50000000",
15:51:56:273,"-0,1065","0,0811","0,9899","-23,45805441","-46,61385351","0,50000000",
15:51:56:422,"-0,1036","0,0752","1,0075","-23,45805441","-46,61385351","0,50000000",
15:51:56:581,"-0,1046","0,0860","1,0046","-23,45805441","-46,61385351","0,50000000",
15:51:56:587,"-0,1046","0,0860","1,0046","-23,45805441","-46,61385351","0,50000000",
15:51:56:736,"-0,0977","0,0850","0,9782","-23,45805441","-46,61385351","0,50000000",
15:51:56:894,"-0,0752","0,0919","0,9841","-23,45805441","-46,61385351","0,50000000",
15:51:57:055,"-0,0430","0,0831","1,0046","-23,45800473","-46,61386007","2,25000000",
15:51:57:216,"-0,0283","0,0684","1,0222","-23,45800473","-46,61386007","2,25000000",
15:51:57:223,"-0,0283","0,0684","1,0222","-23,45800473","-46,61386007","2,25000000",
15:51:57:370,"-0,0205","0,0557","1,0163","-23,45800473","-46,61386007","2,25000000",
15:51:57:525,"-0,0107","0,0704","0,9987","-23,45800473","-46,61386007","2,25000000",
15:51:57:685,"-0,0107","0,0723","1,0075","-23,45800473","-46,61386007","2,25000000",
15:51:57:844,"-0,0322","0,0723","0,9958","-23,45800473","-46,61386007","2,25000000",
15:51:57:848,"-0,0322","0,0723","0,9958","-23,45800473","-46,61386007","2,25000000",
15:51:58:001,"-0,0547","0,0801","1,0026","-23,45800473","-46,61386007","2,25000000",
15:51:58:156,"-0,0674","0,0801","0,9958","-23,45794038","-46,61389969","2,25000000",
15:51:58:215,"-0,0674","0,0801","0,9958","-23,45794038","-46,61389969","2,25000000",
15:51:58:315,"-0,0665","0,0801","0,9958","-23,45794038","-46,61389969","2,25000000",
15:51:58:479,"-0,0645","0,0801","0,9977","-23,45794038","-46,61389969","2,25000000",
15:51:58:632,"-0,0537","0,0811","1,0075","-23,45794038","-46,61389969","2,25000000",
15:51:58:735,"-0,0537","0,0811","1,0075","-23,45794038","-46,61389969","2,25000000",
15:51:58:790,"-0,0537","0,0938","0,9958","-23,45794038","-46,61389969","2,25000000",
15:51:58:948,"-0,0674","0,0772","0,9880","-23,45794038","-46,61389969","2,25000000",
15:51:59:106,"-0,0840","0,0704","0,9958","-23,45794038","-46,61389969","2,25000000",
15:51:59:264,"-0,0821","0,0811","1,0017","-23,45794038","-46,61389969","2,25000000",
15:51:59:422,"-0,0811","0,0919","0,9948","-23,45794038","-46,61389969","2,25000000",
15:51:59:580,"-0,0792","0,0752","0,9938","-23,45794038","-46,61389969","2,25000000",
15:51:59:735,"-0,0772","0,0772","0,9958","-23,45794038","-46,61389969","2,25000000",
15:51:59:893,"-0,0743","0,0850","0,9958","-23,45794038","-46,61389969","2,25000000",
15:52:00:051,"-0,0743","0,0840","0,9929","-23,45801990","-46,61383130","1,25000000",
15:52:00:209,"-0,0801","0,0860","0,9929","-23,45801990","-46,61383130","1,25000000",
15:52:00:367,"-0,0801","0,0831","0,9997","-23,45801990","-46,61383130","1,25000000",
15:52:00:528,"-0,0684","0,0811","0,9977","-23,45801990","-46,61383130","1,25000000",
15:52:00:573,"-0,0684","0,0811","0,9977","-23,45801990","-46,61383130","1,25000000",
15:52:00:685,"-0,0880","0,0831","1,0036","-23,45801990","-46,61383130","1,25000000",
