time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
18:07:19:230,"0,0313","0,0029","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:19:390,"0,0303","0,0029","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:19:551,"0,0303","0,0029","0,9645","-23,48093743","-46,60059066","0,25000000",
18:07:19:709,"0,0303","0,0029","0,9635","-23,48093743","-46,60059066","0,25000000",
18:07:19:873,"0,0303","0,0029","0,9645","-23,48093743","-46,60059066","0,25000000",
18:07:20:510,"0,0303","0,0020","0,9645","-23,48093743","-46,60059066","0,25000000",
18:07:20:831,"0,0303","0,0020","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:21:145,"0,0303","0,0020","0,9645","-23,48093743","-46,60059066","0,25000000",
18:07:21:306,"0,0303","0,0020","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:21:784,"0,0322","0,0000","0,9675","-23,48093743","-46,60059066","0,25000000",
18:07:22:740,"0,0332","0,0000","0,9675","-23,48093743","-46,60059066","0,25000000",
18:07:22:897,"0,0322","0,0010","0,9675","-23,48093743","-46,60059066","0,25000000",
18:07:23:215,"0,0322","0,0010","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:23:854,"0,0322","0,0010","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:24:171,"0,0313","0,0010","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:24:331,"0,0322","0,0010","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:24:491,"0,0322","0,0010","0,9675","-23,48093743","-46,60059066","0,25000000",
18:07:24:815,"0,0322","0,0020","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:25:289,"0,0322","0,0020","0,9684","-23,48093743","-46,60059066","0,25000000",
18:07:25:448,"0,0332","0,0010","0,9684","-23,48093743","-46,60059066","0,25000000",
18:07:25:608,"0,0322","0,0000","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:26:087,"0,0322","0,0000","0,9684","-23,48093743","-46,60059066","0,25000000",
18:07:26:404,"0,0313","0,0020","0,9675","-23,48093743","-46,60059066","0,25000000",
18:07:26:564,"0,0313","0,0010","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:26:882,"0,0313","0,0010","0,9675","-23,48093743","-46,60059066","0,25000000",
18:07:27:044,"0,0313","0,0010","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:27:361,"0,0313","0,0020","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:27:999,"0,0313","0,0020","0,9675","-23,48093743","-46,60059066","0,25000000",
18:07:28:158,"0,0322","0,0010","0,9675","-23,48093743","-46,60059066","0,25000000",
18:07:28:317,"0,0322","0,0010","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:28:474,"0,0322","0,0000","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:28:793,"0,0322","0,0010","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:28:953,"0,0313","0,0010","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:29:430,"0,0313","0,0000","0,9684","-23,48093743","-46,60059066","0,25000000",
18:07:29:592,"0,0313","0,0010","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:29:910,"0,0303","0,0029","0,9665","-23,48093743","-46,60059066","0,25000000",
18:07:30:069,"0,0303","0,0029","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:31:185,"0,0313","0,0020","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:31:506,"0,0313","0,0029","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:31:670,"0,0313","0,0020","0,9645","-23,48093743","-46,60059066","0,25000000",
18:07:31:982,"0,0313","0,0029","0,9635","-23,48093743","-46,60059066","0,25000000",
18:07:32:300,"0,0313","0,0020","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:33:097,"0,0313","0,0039","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:33:257,"0,0313","0,0039","0,9645","-23,48093743","-46,60059066","0,25000000",
18:07:33:414,"0,0313","0,0039","0,9635","-23,48093743","-46,60059066","0,25000000",
18:07:33:733,"0,0303","0,0039","0,9635","-23,48093743","-46,60059066","0,25000000",
18:07:33:892,"0,0303","0,0039","0,9655","-23,48093743","-46,60059066","0,25000000",
18:07:34:051,"0,0313","0,0029","0,9655","-23,48084496","-46,60056875","0,00000000",
18:07:34:211,"0,0313","0,0029","0,9645","-23,48084496","-46,60056875","0,00000000",
18:07:34:370,"0,0303","0,0029","0,9635","-23,48084496","-46,60056875","0,00000000",
18:07:34:691,"0,0303","0,0029","0,9645","-23,48084496","-46,60056875","0,00000000",
18:07:34:856,"0,0303","0,0020","0,9655","-23,48084496","-46,60056875","0,00000000",
18:07:35:011,"0,0303","0,0020","0,9645","-23,48084496","-46,60056875","0,00000000",
18:07:36:287,"0,0313","0,0020","0,9645","-23,48086220","-46,60057997","0,00000000",
18:07:36:447,"0,0313","0,0010","0,9655","-23,48086220","-46,60057997","0,00000000",
18:07:36:609,"0,0303","0,0020","0,9655","-23,48086220","-46,60057997","0,00000000",
18:07:36:929,"0,0303","0,0010","0,9655","-23,48086220","-46,60057997","0,00000000",
18:07:37:403,"0,0303","0,0029","0,9655","-23,48086220","-46,60057997","0,00000000",
18:07:37:721,"0,0303","0,0020","0,9655","-23,48086220","-46,60057997","0,00000000",
18:07:38:040,"0,0303","0,0029","0,9645","-23,48086220","-46,60057997","0,00000000",
18:07:38:200,"0,0303","0,0020","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:38:359,"0,0303","0,0020","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:38:676,"0,0313","0,0020","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:39:951,"0,0303","0,0029","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:40:271,"0,0303","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:40:429,"0,0313","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:40:593,"0,0303","0,0010","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:40:750,"0,0313","0,0010","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:40:909,"0,0313","0,0020","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:41:070,"0,0313","0,0029","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:41:546,"0,0313","0,0029","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:41:707,"0,0303","0,0029","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:42:035,"0,0303","0,0049","0,9635","-23,48086825","-46,60057241","0,00000000",
18:07:42:185,"0,0303","0,0039","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:42:345,"0,0303","0,0029","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:42:504,"0,0303","0,0020","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:42:819,"0,0303","0,0020","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:43:140,"0,0303","0,0020","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:43:775,"0,0303","0,0010","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:43:935,"0,0303","0,0020","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:44:094,"0,0293","0,0039","0,9635","-23,48086825","-46,60057241","0,00000000",
18:07:44:254,"0,0293","0,0029","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:44:414,"0,0293","0,0039","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:44:575,"0,0313","0,0020","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:44:732,"0,0303","0,0020","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:44:892,"0,0313","0,0039","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:45:051,"0,0313","0,0029","0,9635","-23,48086825","-46,60057241","0,00000000",
18:07:45:211,"0,0313","0,0029","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:45:531,"0,0313","0,0020","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:46:172,"0,0313","0,0039","0,9635","-23,48086825","-46,60057241","0,00000000",
18:07:46:491,"0,0313","0,0029","0,9635","-23,48086825","-46,60057241","0,00000000",
18:07:46:648,"0,0303","0,0029","0,9635","-23,48086825","-46,60057241","0,00000000",
18:07:46:808,"0,0303","0,0039","0,9626","-23,48086825","-46,60057241","0,00000000",
18:07:46:967,"0,0303","0,0039","0,9616","-23,48086825","-46,60057241","0,00000000",
18:07:47:128,"0,0303","0,0039","0,9635","-23,48086825","-46,60057241","0,00000000",
18:07:47:287,"0,0303","0,0039","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:47:607,"0,0303","0,0039","0,9635","-23,48086825","-46,60057241","0,00000000",
18:07:47:765,"0,0303","0,0039","0,9626","-23,48086825","-46,60057241","0,00000000",
18:07:47:922,"0,0303","0,0039","0,9635","-23,48086825","-46,60057241","0,00000000",
18:07:48:081,"0,0303","0,0029","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:48:563,"0,0303","0,0020","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:48:722,"0,0313","0,0020","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:48:881,"0,0303","0,0029","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:49:038,"0,0303","0,0029","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:49:198,"0,0303","0,0039","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:49:359,"0,0303","0,0029","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:49:678,"0,0293","0,0029","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:49:837,"0,0313","0,0029","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:49:997,"0,0303","0,0039","0,9645","-23,48086825","-46,60057241","0,00000000",
18:07:50:154,"0,0322","0,0010","0,9723","-23,48086825","-46,60057241","0,00000000",
18:07:50:313,"0,0322","0,0010","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:50:793,"0,0313","0,0029","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:50:953,"0,0322","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:51:110,"0,0322","0,0020","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:51:270,"0,0322","0,0010","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:51:589,"0,0313","0,0020","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:51:750,"0,0313","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:52:067,"0,0313","0,0010","0,9684","-23,48086825","-46,60057241","0,00000000",
18:07:52:226,"0,0313","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:52:385,"0,0322","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:52:544,"0,0313","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:53:023,"0,0322","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:53:182,"0,0322","0,0010","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:53:341,"0,0322","0,0000","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:53:663,"0,0322","0,0010","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:53:822,"0,0322","0,0010","0,9684","-23,48086825","-46,60057241","0,00000000",
18:07:53:982,"0,0313","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:54:141,"0,0313","0,0010","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:54:301,"0,0313","0,0010","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:54:618,"0,0313","0,0010","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:54:779,"0,0322","0,0010","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:55:098,"0,0313","0,0029","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:55:257,"0,0313","0,0020","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:55:416,"0,0313","0,0020","0,9655","-23,48086825","-46,60057241","0,00000000",
18:07:55:892,"0,0313","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:56:211,"0,0322","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:56:370,"0,0322","0,0000","0,9684","-23,48086825","-46,60057241","0,00000000",
18:07:56:689,"0,0322","0,0000","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:56:848,"0,0322","0,0000","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:57:009,"0,0313","0,0010","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:57:170,"0,0322","0,0010","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:57:329,"0,0313","0,0010","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:57:489,"0,0313","0,0010","0,9675","-23,48086825","-46,60057241","0,00000000",
18:07:57:648,"0,0137","0,0117","0,9665","-23,48086825","-46,60057241","0,00000000",
18:07:57:807,"-0,0098","0,0293","0,9635","-23,48086825","-46,60057241","0,00000000",
18:07:57:967,"-0,0088","0,0283","0,9626","-23,48086825","-46,60057241","0,00000000",
18:07:58:124,"-0,0176","0,0303","0,9606","-23,48086825","-46,60057241","0,00000000",
18:07:58:283,"-0,0508","0,0450","0,9606","-23,48086825","-46,60057241","0,00000000",
18:07:58:443,"-0,0694","0,0547","0,9518","-23,48086825","-46,60057241","0,00000000",
18:07:58:602,"-0,0880","0,0645","0,9528","-23,48086825","-46,60057241","0,00000000",
18:07:58:765,"-0,1476","0,0635","0,9616","-23,48086825","-46,60057241","0,00000000",
18:07:58:921,"-0,1671","0,0655","0,9626","-23,48086825","-46,60057241","0,00000000",
18:07:59:081,"-0,1661","0,0792","0,9264","-23,48086825","-46,60057241","0,00000000",
18:07:59:240,"-0,1906","0,0645","0,9596","-23,48086825","-46,60057241","0,00000000",
18:07:59:402,"-0,1837","0,0547","0,9938","-23,48086825","-46,60057241","0,00000000",
18:07:59:562,"-0,1466","0,0420","0,9792","-23,48086825","-46,60057241","0,00000000",
18:07:59:721,"-0,0410","0,0713","0,9528","-23,48086825","-46,60057241","0,00000000",
18:07:59:881,"-0,0381","0,0733","0,9333","-23,48086825","-46,60057241","0,00000000",
18:08:00:084,"-0,0195","0,0752","0,9821","-23,48086707","-46,60058870","1,75000000",
18:08:00:199,"-0,0410","0,0772","0,9420","-23,48086707","-46,60058870","1,75000000",
18:08:00:359,"-0,0831","0,0743","0,9489","-23,48086707","-46,60058870","1,75000000",
18:08:00:518,"-0,1339","0,0616","0,9714","-23,48086707","-46,60058870","1,75000000",
18:08:00:678,"-0,1036","0,0596","0,9508","-23,48086707","-46,60058870","1,75000000",
18:08:00:835,"-0,1554","0,0586","0,9606","-23,48086707","-46,60058870","1,75000000",
18:08:00:994,"-0,1739","0,0665","0,9753","-23,48086707","-46,60058870","1,75000000",
18:08:01:156,"-0,2023","0,0371","0,9577","-23,48085117","-46,60061161","2,50000000",
18:08:01:316,"-0,1886","0,0215","0,9391","-23,48085117","-46,60061161","2,50000000",
18:08:01:475,"-0,1906","0,0313","0,9714","-23,48085117","-46,60061161","2,50000000",
18:08:01:634,"-0,1661","-0,0156","0,9811","-23,48085117","-46,60061161","2,50000000",
18:08:01:791,"-0,1466","-0,0401","0,9694","-23,48085117","-46,60061161","2,50000000",
18:08:01:953,"-0,1280","-0,0704","1,0046","-23,48085117","-46,60061161","2,50000000",
18:08:02:110,"-0,0831","-0,0254","1,1394","-23,48083379","-46,60065163","4,25000000",
18:08:02:271,"-0,1046","-0,0332","1,0544","-23,48083379","-46,60065163","4,25000000",
18:08:02:429,"-0,1349","-0,1202","0,8883","-23,48083379","-46,60065163","4,25000000",
18:08:02:589,"-0,1417","-0,0782","1,0046","-23,48083379","-46,60065163","4,25000000",
18:08:02:754,"-0,1124","-0,0205","1,0046","-23,48083379","-46,60065163","4,25000000",
18:08:02:907,"-0,0997","-0,1046","0,9714","-23,48083379","-46,60065163","4,25000000",
18:08:03:066,"-0,1114","-0,0919","1,0017","-23,48081601","-46,60070557","5,50000000",
18:08:03:230,"-0,0577","-0,1143","0,9723","-23,48081601","-46,60070557","5,50000000",
18:08:03:385,"-0,0088","-0,1407","0,9850","-23,48081601","-46,60070557","5,50000000",
18:08:03:544,"-0,0059","-0,1261","1,0280","-23,48081601","-46,60070557","5,50000000",
18:08:03:704,"-0,0059","-0,1515","0,9919","-23,48081601","-46,60070557","5,50000000",
18:08:03:863,"0,0000","-0,1671","0,9714","-23,48081601","-46,60070557","5,50000000",
18:08:04:023,"-0,0059","-0,1583","0,9890","-23,48081601","-46,60070557","5,50000000",
18:08:04:188,"-0,0039","-0,1730","0,9714","-23,48080629","-46,60076332","6,25000000",
18:08:04:344,"-0,0020","-0,1652","0,9831","-23,48080629","-46,60076332","6,25000000",
18:08:04:508,"-0,0078","-0,1652","0,9665","-23,48080629","-46,60076332","6,25000000",
18:08:04:663,"-0,0010","-0,1720","0,9743","-23,48080629","-46,60076332","6,25000000",
18:08:04:823,"-0,0010","-0,1700","1,0026","-23,48080629","-46,60076332","6,25000000",
18:08:04:982,"-0,0068","-0,1603","0,9909","-23,48080629","-46,60076332","6,25000000",
18:08:05:141,"-0,0127","-0,1603","0,9645","-23,48080814","-46,60082380","6,25000000",
18:08:05:301,"-0,0117","-0,1329","0,9870","-23,48080814","-46,60082380","6,25000000",
18:08:05:459,"-0,0137","-0,1153","1,0173","-23,48080814","-46,60082380","6,25000000",
18:08:05:620,"-0,0049","-0,1446","1,0163","-23,48080814","-46,60082380","6,25000000",
18:08:05:776,"-0,0215","-0,0840","0,9929","-23,48080814","-46,60082380","6,25000000",
18:08:05:938,"-0,0147","-0,0899","0,9997","-23,48080814","-46,60082380","6,25000000",
18:08:06:100,"-0,0166","-0,0616","1,0261","-23,48082009","-46,60087122","5,50000000",
18:08:06:257,"-0,0235","-0,0176","0,9743","-23,48082009","-46,60087122","5,50000000",
18:08:06:417,"-0,0342","-0,0479","0,9205","-23,48082009","-46,60087122","5,50000000",
18:08:06:574,"-0,0117","-0,0391","1,0613","-23,48082009","-46,60087122","5,50000000",
18:08:06:733,"-0,0244","-0,0381","1,0251","-23,48082009","-46,60087122","5,50000000",
18:08:06:894,"-0,0244","-0,0635","0,9596","-23,48082009","-46,60087122","5,50000000",
18:08:07:057,"-0,0332","-0,0704","0,9860","-23,48083364","-46,60091131","5,25000000",
18:08:07:213,"-0,0254","-0,0293","0,9987","-23,48083364","-46,60091131","5,25000000",
18:08:07:372,"-0,0235","-0,0274","1,0271","-23,48083364","-46,60091131","5,25000000",
18:08:07:529,"-0,0342","0,0107","0,9450","-23,48083364","-46,60091131","5,25000000",
18:08:07:693,"-0,0264","0,0088","0,9430","-23,48083364","-46,60091131","5,25000000",
18:08:07:849,"-0,0264","0,0068","0,9831","-23,48083364","-46,60091131","5,25000000",
18:08:08:009,"-0,0264","0,0068","0,9929","-23,48083364","-46,60091131","5,25000000",
18:08:08:169,"-0,0283","0,0010","0,9499","-23,48084235","-46,60095751","5,00000000",
18:08:08:329,"-0,0283","0,0029","0,9508","-23,48084235","-46,60095751","5,00000000",
18:08:08:488,"-0,0283","0,0049","0,9782","-23,48084235","-46,60095751","5,00000000",
18:08:08:645,"-0,0274","0,0049","0,9782","-23,48084235","-46,60095751","5,00000000",
18:08:08:805,"-0,0274","0,0049","0,9577","-23,48084235","-46,60095751","5,00000000",
18:08:08:964,"-0,0274","0,0029","0,9723","-23,48084235","-46,60095751","5,00000000",
18:08:09:123,"-0,0274","0,0195","0,9890","-23,48087188","-46,60101343","5,25000000",
18:08:09:283,"-0,0274","0,0528","0,9450","-23,48087188","-46,60101343","5,25000000",
18:08:09:445,"-0,0274","0,0508","0,9557","-23,48087188","-46,60101343","5,25000000",
18:08:09:604,"-0,0274","0,0479","0,9655","-23,48087188","-46,60101343","5,25000000",
18:08:09:763,"-0,0254","0,0459","0,9450","-23,48087188","-46,60101343","5,25000000",
18:08:09:922,"-0,0107","0,0293","0,9596","-23,48087188","-46,60101343","5,25000000",
18:08:10:082,"0,0176","0,0215","0,9596","-23,48090603","-46,60104929","5,25000000",
18:08:10:241,"0,0342","0,0205","0,9596","-23,48090603","-46,60104929","5,25000000",
18:08:10:401,"0,0332","0,0127","0,9655","-23,48090603","-46,60104929","5,25000000",
18:08:10:560,"0,0342","0,0195","0,9499","-23,48090603","-46,60104929","5,25000000",
18:08:10:720,"0,0410","0,0166","0,9645","-23,48090603","-46,60104929","5,25000000",
18:08:10:879,"0,0547","0,0166","0,9567","-23,48090603","-46,60104929","5,25000000",
18:08:11:053,"0,0567","0,0166","0,9460","-23,48095308","-46,60112799","6,25000000",
18:08:11:195,"0,0645","0,0156","0,9567","-23,48095308","-46,60112799","6,25000000",
18:08:11:358,"0,0704","0,0147","0,9665","-23,48095308","-46,60112799","6,25000000",
18:08:11:516,"0,0645","0,0137","0,9665","-23,48095308","-46,60112799","6,25000000",
