time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
15:22:16:524,"-0,1065","0,0616","0,9870","0,00000000","0,00000000","0,00000000",
15:22:16:666,"-0,1065","0,0616","0,9870","0,00000000","0,00000000","0,00000000",
15:22:16:681,"-0,0938","0,0625","0,9850","0,00000000","0,00000000","0,00000000",
15:22:16:839,"-0,0880","0,0821","0,9821","0,00000000","0,00000000","0,00000000",
15:22:16:880,"-0,0880","0,0821","0,9821","0,00000000","0,00000000","0,00000000",
15:22:16:997,"-0,1085","0,0752","0,9909","0,00000000","0,00000000","0,00000000",
15:22:17:089,"-0,1085","0,0752","0,9909","0,00000000","0,00000000","0,00000000",
15:22:17:156,"-0,1573","0,0616","1,0046","0,00000000","0,00000000","0,00000000",
15:22:17:312,"-0,1681","0,0332","1,0046","0,00000000","0,00000000","0,00000000",
15:22:17:470,"-0,1466","0,0665","0,9645","0,00000000","0,00000000","0,00000000",
15:22:17:504,"-0,1466","0,0665","0,9645","0,00000000","0,00000000","0,00000000",
15:22:17:628,"-0,0909","0,0821","0,9518","0,00000000","0,00000000","0,00000000",
15:22:17:770,"-0,0909","0,0821","0,9518","0,00000000","0,00000000","0,00000000",
15:22:17:791,"-0,0606","0,0909","0,9733","0,00000000","0,00000000","0,00000000",
15:22:17:922,"-0,0606","0,0909","0,9733","-23,44612061","-46,61614946","0,90138781",
15:22:17:946,"0,0147","0,0792","0,8756","-23,44612061","-46,61614946","0,90138781",
15:22:18:079,"0,0147","0,0792","0,8756","-23,44612061","-46,61614946","0,90138781",
15:22:18:102,"-0,0860","-0,0322","1,0857","-23,44612061","-46,61614946","0,90138781",
15:22:18:236,"-0,0860","-0,0322","1,0857","-23,44612061","-46,61614946","0,90138781",
15:22:18:260,"-0,1495","-0,1329","1,2714","-23,44612061","-46,61614946","0,90138781",
15:22:18:393,"-0,1495","-0,1329","1,2714","-23,44612061","-46,61614946","0,90138781",
15:22:18:419,"-0,1309","-0,0577","0,9606","-23,44612061","-46,61614946","0,90138781",
15:22:18:577,"-0,1476","0,0850","0,8521","-23,44612061","-46,61614946","0,90138781",
15:22:18:603,"-0,1476","0,0850","0,8521","-23,44612061","-46,61614946","0,90138781",
15:22:18:735,"-0,0928","0,0518","0,9665","-23,44612061","-46,61614946","0,90138781",
15:22:18:893,"-0,0645","-0,0557","1,1306","-23,44612061","-46,61614946","0,90138781",
15:22:18:916,"-0,0645","-0,0557","1,1306","-23,44612061","-46,61614946","0,90138781",
15:22:19:051,"-0,0733","-0,0635","1,1385","-23,44612061","-46,61614946","0,90138781",
15:22:19:127,"-0,0733","-0,0635","1,1385","-23,44612061","-46,61614946","0,90138781",
15:22:19:209,"-0,0752","-0,0205","0,9850","-23,44612061","-46,61614946","0,90138781",
15:22:19:367,"-0,0919","0,0401","0,9596","-23,44612061","-46,61614946","0,90138781",
15:22:19:389,"-0,0919","0,0401","0,9596","-23,44612061","-46,61614946","0,90138781",
15:22:19:526,"-0,0987","0,0401","1,0310","-23,44612061","-46,61614946","0,90138781",
15:22:19:687,"-0,0684","0,0156","1,0065","-23,44612061","-46,61614946","0,90138781",
15:22:19:702,"-0,0684","0,0156","1,0065","-23,44612061","-46,61614946","0,90138781",
15:22:19:842,"-0,0665","0,0225","0,9841","-23,44612061","-46,61614946","0,90138781",
15:22:19:859,"-0,0665","0,0225","0,9841","-23,44612061","-46,61614946","0,90138781",
15:22:20:000,"-0,0733","0,0127","1,0319","-23,44612061","-46,61614946","0,90138781",
15:22:20:016,"-0,0733","0,0127","1,0319","-23,44612061","-46,61614946","0,90138781",
15:22:20:161,"-0,0948","-0,0098","1,0144","-23,44612061","-46,61614946","0,90138781",
15:22:20:317,"-0,1417","-0,0098","1,0056","-23,44612061","-46,61614946","0,90138781",
15:22:20:475,"-0,1573","-0,0391","1,0681","-23,44612061","-46,61614946","0,90138781",
15:22:20:633,"-0,1153","0,0107","0,9626","-23,44612061","-46,61614946","0,90138781",
15:22:20:791,"-0,1564","-0,0322","1,0642","-23,44612061","-46,61614946","0,90138781",
15:22:20:801,"-0,1564","-0,0322","1,0642","-23,44612061","-46,61614946","0,90138781",
15:22:20:950,"-0,0977","0,0176","1,0300","-23,44612061","-46,61614946","0,90138781",
15:22:21:063,"-0,0977","0,0176","1,0300","-23,44612061","-46,61614946","0,90138781",
15:22:21:110,"-0,0889","0,0577","0,9968","-23,44612061","-46,61614946","0,90138781",
15:22:21:266,"-0,0772","0,0195","0,9958","-23,44612061","-46,61614946","0,90138781",
15:22:21:272,"-0,0772","0,0195","0,9958","-23,44612061","-46,61614946","0,90138781",
15:22:21:427,"-0,0958","-0,0088","1,0075","-23,44612061","-46,61614946","0,90138781",
15:22:21:534,"-0,0958","-0,0088","1,0075","-23,44612061","-46,61614946","0,90138781",
15:22:21:583,"-0,1573","-0,0362","1,0632","-23,44612061","-46,61614946","0,90138781",
15:22:21:691,"-0,1573","-0,0362","1,0632","-23,44612061","-46,61614946","0,90138781",
15:22:21:741,"-0,1163","-0,0225","1,0300","-23,44612061","-46,61614946","0,90138781",
15:22:21:849,"-0,1163","-0,0225","1,0300","-23,44612061","-46,61614946","0,90138781",
15:22:21:899,"-0,1319","0,0137","1,0095","-23,44612061","-46,61614946","0,90138781",
15:22:22:005,"-0,1319","0,0137","1,0095","-23,44612061","-46,61614946","0,90138781",
15:22:22:058,"-0,1173","0,0264","0,9987","-23,44612061","-46,61614946","0,90138781",
15:22:22:216,"-0,1153","0,0254","0,9968","-23,44612061","-46,61614946","0,90138781",
15:22:22:319,"-0,1153","0,0254","0,9968","-23,44612061","-46,61614946","0,90138781",
15:22:22:374,"-0,1378","0,0274","1,0134","-23,44612061","-46,61614946","0,90138781",
15:22:22:477,"-0,1378","0,0274","1,0134","-23,44612061","-46,61614946","0,90138781",
15:22:22:535,"-0,1466","0,0489","0,9958","-23,44612061","-46,61614946","0,90138781",
15:22:22:690,"-0,1466","0,0489","0,9958","-23,44612061","-46,61614946","0,90138781",
15:22:22:691,"-0,1368","0,0469","0,9870","-23,44612061","-46,61614946","0,90138781",
15:22:22:845,"-0,1368","0,0469","0,9870","-23,44612061","-46,61614946","0,90138781",
15:22:22:848,"-0,1349","0,0469","0,9811","-23,44612061","-46,61614946","0,90138781",
15:22:23:007,"-0,1622","0,0459","0,9890","-23,44612061","-46,61614946","0,90138781",
15:22:23:106,"-0,1622","0,0459","0,9890","-23,44612061","-46,61614946","0,90138781",
15:22:23:165,"-0,1896","0,0528","0,9890","-23,44612061","-46,61614946","0,90138781",
15:22:23:265,"-0,1896","0,0528","0,9890","-23,44612061","-46,61614946","0,90138781",
15:22:23:326,"-0,1906","0,0733","0,9821","-23,44612061","-46,61614946","0,90138781",
15:22:23:488,"-0,1994","0,0713","0,9821","-23,44612061","-46,61614946","0,90138781",
15:22:23:647,"-0,2101","0,0772","0,9821","-23,44612061","-46,61614946","0,90138781",
15:22:23:786,"-0,2101","0,0772","0,9821","-23,44612061","-46,61614946","0,90138781",
15:22:23:801,"-0,2345","0,0850","0,9762","-23,44612061","-46,61614946","0,90138781",
15:22:23:945,"-0,2345","0,0850","0,9762","-23,44612061","-46,61614946","0,90138781",
15:22:23:959,"-0,2365","0,0860","0,9606","-23,44612061","-46,61614946","0,90138781",
15:22:24:115,"-0,1505","0,1300","0,9968","-23,44612061","-46,61614946","0,90138781",
15:22:24:150,"-0,1505","0,1300","0,9968","-23,44612061","-46,61614946","0,90138781",
15:22:24:273,"-0,1485","0,1358","0,9821","-23,44612061","-46,61614946","0,90138781",
15:22:24:434,"-0,1026","0,1700","1,0232","-23,44612061","-46,61614946","0,90138781",
15:22:24:517,"-0,1026","0,1700","1,0232","-23,44612061","-46,61614946","0,90138781",
15:22:24:590,"-0,1251","0,1358","0,9616","-23,44612061","-46,61614946","0,90138781",
15:22:24:675,"-0,1251","0,1358","0,9616","-23,44612061","-46,61614946","0,90138781",
15:22:24:748,"-0,1173","0,0840","0,9929","-23,44612061","-46,61614946","0,90138781",
15:22:24:906,"-0,1466","0,1007","1,0114","-23,44612061","-46,61614946","0,90138781",
15:22:25:066,"-0,1710","0,1231","1,0007","-23,44612061","-46,61614946","0,90138781",
15:22:25:224,"-0,2111","0,1358","0,9215","-23,44612061","-46,61614946","0,90138781",
15:22:25:382,"-0,2111","0,1339","0,9762","-23,44612061","-46,61614946","0,90138781",
15:22:25:542,"-0,1407","0,1456","1,0056","-23,44612061","-46,61614946","0,90138781",
15:22:25:700,"-0,1788","0,1896","0,9841","-23,44612061","-46,61614946","0,90138781",
15:22:25:858,"-0,1222","0,1720","0,9479","-23,44612061","-46,61614946","0,90138781",
15:22:25:881,"-0,1222","0,1720","0,9479","-23,44612061","-46,61614946","0,90138781",
15:22:26:016,"-0,1358","0,2248","1,0183","-23,44612061","-46,61614946","0,90138781",
15:22:26:087,"-0,1358","0,2248","1,0183","-23,44612061","-46,61614946","0,90138781",
15:22:26:175,"-0,1085","0,2033","0,9997","-23,44612061","-46,61614946","0,90138781",
15:22:26:246,"-0,1085","0,2033","0,9997","-23,44612061","-46,61614946","0,90138781",
15:22:26:333,"-0,0889","0,2003","0,9440","-23,44612061","-46,61614946","0,90138781",
15:22:26:489,"-0,0889","0,1739","1,0026","-23,44612061","-46,61614946","0,90138781",
15:22:26:647,"-0,0899","0,2111","1,0447","-23,44612061","-46,61614946","0,90138781",
15:22:26:667,"-0,0899","0,2111","1,0447","-23,44612061","-46,61614946","0,90138781",
15:22:26:806,"-0,0880","0,2091","0,9684","-23,44612061","-46,61614946","0,90138781",
15:22:26:965,"-0,1300","0,1495","0,9577","-23,44612061","-46,61614946","0,90138781",
15:22:27:091,"-0,1300","0,1495","0,9577","-23,44612061","-46,61614946","0,90138781",
15:22:27:124,"-0,1485","0,1202","1,0124","-23,44612061","-46,61614946","0,90138781",
15:22:27:285,"-0,1612","0,0176","0,9860","-23,44612061","-46,61614946","0,90138781",
15:22:27:345,"-0,1612","0,0176","0,9860","-23,44612061","-46,61614946","0,90138781",
15:22:27:447,"-0,1622","0,0010","1,0026","-23,44612061","-46,61614946","0,90138781",
15:22:27:599,"-0,1642","0,0811","0,9616","-23,44612061","-46,61614946","0,90138781",
15:22:27:607,"-0,1642","0,0811","0,9616","-23,44612061","-46,61614946","0,90138781",
15:22:27:757,"-0,1427","0,1495","1,1131","-23,44612061","-46,61614946","0,90138781",
15:22:27:818,"-0,1427","0,1495","1,1131","-23,44612061","-46,61614946","0,90138781",
15:22:27:913,"-0,1632","0,0997","1,0691","-23,44612061","-46,61614946","0,90138781",
15:22:28:025,"-0,1632","0,0997","1,0691","-23,44612061","-46,61614946","0,90138781",
15:22:28:074,"-0,1534","0,0117","0,9802","-23,44612061","-46,61614946","0,90138781",
15:22:28:184,"-0,1534","0,0117","0,9802","-23,44612061","-46,61614946","0,90138781",
15:22:28:230,"-0,1954","0,0049","0,9479","-23,44612061","-46,61614946","0,90138781",
15:22:28:341,"-0,1954","0,0049","0,9479","-23,44612061","-46,61614946","0,90138781",
15:22:28:389,"-0,1593","0,1622","1,0828","-23,44612061","-46,61614946","0,90138781",
15:22:28:546,"-0,1827","0,0850","1,0075","-23,44612061","-46,61614946","0,90138781",
15:22:28:607,"-0,1827","0,0850","1,0075","-23,44612061","-46,61614946","0,90138781",
15:22:28:709,"-0,1808","0,0098","0,8873","-23,44612061","-46,61614946","0,90138781",
15:22:28:760,"-0,1808","0,0098","0,8873","-23,44612061","-46,61614946","0,90138781",
15:22:28:864,"-0,1671","0,0088","0,9254","-23,44612061","-46,61614946","0,90138781",
15:22:28:968,"-0,1671","0,0088","0,9254","-23,44612061","-46,61614946","0,90138781",
15:22:29:024,"-0,1642","0,1036","1,1385","-23,44612061","-46,61614946","0,90138781",
15:22:29:178,"-0,1241","0,0489","1,0789","-23,44612061","-46,61614946","0,90138781",
15:22:29:337,"-0,1222","-0,0410","0,9782","-23,44612061","-46,61614946","0,90138781",
15:22:29:495,"-0,1378","0,0147","1,0241","-23,44612061","-46,61614946","0,90138781",
15:22:29:653,"-0,1309","0,0459","0,9890","-23,44612061","-46,61614946","0,90138781",
15:22:29:806,"-0,1309","0,0459","0,9890","-23,44612061","-46,61614946","0,90138781",
15:22:29:812,"-0,1534","0,0156","0,9909","-23,44612061","-46,61614946","0,90138781",
15:22:29:972,"-0,1134","0,0137","1,0134","-23,44612061","-46,61614946","0,90138781",
15:22:30:130,"-0,1329","-0,0049","1,0114","-23,44612061","-46,61614946","0,90138781",
15:22:30:277,"-0,1329","-0,0049","1,0114","-23,44612061","-46,61614946","0,90138781",
15:22:30:289,"-0,1309","0,0264","0,8541","-23,44612061","-46,61614946","0,90138781",
15:22:30:446,"-0,0899","-0,0313","1,0906","-23,44612061","-46,61614946","0,90138781",
15:22:30:605,"-0,1075","0,0000","1,1805","-23,44612061","-46,61614946","0,90138781",
15:22:30:764,"-0,0919","0,0068","0,9264","-23,44612061","-46,61614946","0,90138781",
15:22:30:922,"-0,1046","-0,0479","0,9381","-23,44612061","-46,61614946","0,90138781",
15:22:31:064,"-0,1046","-0,0479","0,9381","-23,44612061","-46,61614946","0,90138781",
15:22:31:080,"-0,1456","-0,0225","1,0749","-23,44612061","-46,61614946","0,90138781",
15:22:31:240,"-0,1124","0,0352","1,0241","-23,44612061","-46,61614946","0,90138781",
15:22:31:397,"-0,0987","0,0078","1,0261","-23,44612061","-46,61614946","0,90138781",
15:22:31:553,"-0,0987","0,0098","1,0280","-23,44612061","-46,61614946","0,90138781",
15:22:31:713,"-0,1124","0,0352","0,9616","-23,44612061","-46,61614946","0,90138781",
15:22:31:869,"-0,1055","0,0537","1,0349","-23,44612061","-46,61614946","0,90138781",
15:22:31:900,"-0,1055","0,0537","1,0349","-23,44612061","-46,61614946","0,90138781",
15:22:32:029,"-0,1055","0,0450","1,0124","-23,44612061","-46,61614946","0,90138781",
15:22:32:186,"-0,0860","-0,0049","1,0056","-23,44612061","-46,61614946","0,90138781",
15:22:32:350,"-0,1202","0,0225","0,9245","-23,44612061","-46,61614946","0,90138781",
15:22:32:504,"-0,0987","0,0821","1,0437","-23,44612061","-46,61614946","0,90138781",
15:22:32:529,"-0,0987","0,0821","1,0437","-23,44612061","-46,61614946","0,90138781",
15:22:32:663,"-0,0987","-0,0039","1,1101","-23,44612061","-46,61614946","0,90138781",
15:22:32:735,"-0,0987","-0,0039","1,1101","-23,44612061","-46,61614946","0,90138781",
15:22:32:820,"-0,0987","0,0782","0,9675","-23,44612061","-46,61614946","0,90138781",
15:22:32:979,"-0,1055","0,0577","0,9997","-23,44612061","-46,61614946","0,90138781",
15:22:33:049,"-0,1055","0,0577","0,9997","-23,44612061","-46,61614946","0,90138781",
15:22:33:137,"-0,0938","0,0821","0,9811","-23,44612061","-46,61614946","0,90138781",
15:22:33:295,"-0,0958","0,0557","1,0153","-23,44612061","-46,61614946","0,90138781",
15:22:33:311,"-0,0958","0,0557","1,0153","-23,44612061","-46,61614946","0,90138781",
15:22:33:451,"-0,0977","0,0684","0,9714","-23,44612061","-46,61614946","0,90138781",
15:22:33:609,"-0,0977","0,0430","1,1121","-23,44612061","-46,61614946","0,90138781",
15:22:33:767,"-0,0919","0,0635","0,9460","-23,44612061","-46,61614946","0,90138781",
15:22:33:885,"-0,0919","0,0635","0,9460","-23,44612061","-46,61614946","0,90138781",
15:22:33:925,"-0,1036","0,0459","0,9479","-23,44612061","-46,61614946","0,90138781",
15:22:34:045,"-0,1036","0,0459","0,9479","-23,44612061","-46,61614946","0,90138781",
15:22:34:084,"-0,0899","0,0557","1,0857","-23,44612061","-46,61614946","0,90138781",
15:22:34:198,"-0,0899","0,0557","1,0857","-23,44612061","-46,61614946","0,90138781",
15:22:34:242,"-0,0899","0,0567","0,9753","-23,44612061","-46,61614946","0,90138781",
15:22:34:400,"-0,1007","0,0665","1,0026","-23,44612061","-46,61614946","0,90138781",
15:22:34:558,"-0,0870","0,0684","1,0095","-23,44612061","-46,61614946","0,90138781",
15:22:34:717,"-0,0967","0,0606","0,9890","-23,44612061","-46,61614946","0,90138781",
15:22:34:722,"-0,0967","0,0606","0,9890","-23,44612061","-46,61614946","0,90138781",
15:22:34:875,"-0,0909","0,0752","0,9909","-23,44612061","-46,61614946","0,90138781",
15:22:34:879,"-0,0909","0,0752","0,9909","-23,44612061","-46,61614946","0,90138781",
15:22:35:036,"-0,0821","0,0762","1,0398","-23,44612061","-46,61614946","0,90138781",
15:22:35:088,"-0,0821","0,0762","1,0398","-23,44612061","-46,61614946","0,90138781",
15:22:35:194,"-0,0899","0,0850","1,0007","-23,44612061","-46,61614946","0,90138781",
15:22:35:245,"-0,0899","0,0850","1,0007","-23,44612061","-46,61614946","0,90138781",
15:22:35:350,"-0,0919","0,1192","0,9118","-23,44612061","-46,61614946","0,90138781",
15:22:35:402,"-0,0919","0,1192","0,9118","-23,44612061","-46,61614946","0,90138781",
15:22:35:508,"-0,0743","0,0792","1,0056","-23,44612061","-46,61614946","0,90138781",
15:22:35:611,"-0,0743","0,0792","1,0056","-23,44612061","-46,61614946","0,90138781",
15:22:35:667,"-0,0674","0,1251","1,0740","-23,44612061","-46,61614946","0,90138781",
15:22:35:826,"-0,0674","0,0567","0,9802","-23,44612061","-46,61614946","0,90138781",
15:22:35:985,"-0,0655","0,0440","1,0134","-23,44612061","-46,61614946","0,90138781",
15:22:36:148,"-0,0518","0,0762","1,0671","-23,44612061","-46,61614946","0,90138781",
15:22:36:306,"-0,0430","0,1026","1,0368","-23,44612061","-46,61614946","0,90138781",
15:22:36:451,"-0,0430","0,1026","1,0368","-23,44612061","-46,61614946","0,90138781",
15:22:36:460,"-0,0606","0,1309","0,9401","-23,44612061","-46,61614946","0,90138781",
15:22:36:619,"-0,0450","0,1388","0,9987","-23,44612061","-46,61614946","0,90138781",
15:22:36:713,"-0,0450","0,1388","0,9987","-23,44612061","-46,61614946","0,90138781",
15:22:36:776,"-0,0371","0,1358","0,8766","-23,44612061","-46,61614946","0,90138781",
15:22:36:936,"-0,0342","0,0704","0,9909","-23,44612061","-46,61614946","0,90138781",
15:22:36:974,"-0,0342","0,0704","0,9909","-23,44612061","-46,61614946","0,90138781",
15:22:37:091,"-0,0332","0,1397","1,0466","-23,44612061","-46,61614946","0,90138781",
15:22:37:252,"-0,0098","0,1857","1,1776","-23,44612061","-46,61614946","0,90138781",
15:22:37:410,"-0,0498","0,0655","0,9333","-23,44612061","-46,61614946","0,90138781",
15:22:37:568,"-0,0577","0,1007","0,9205","-23,44612061","-46,61614946","0,90138781",
15:22:37:605,"-0,0577","0,1007","0,9205","-23,44612061","-46,61614946","0,90138781",
15:22:37:725,"-0,0371","0,1202","0,9430","-23,44612061","-46,61614946","0,90138781",
15:22:37:885,"-0,0039","0,0684","1,1199","-23,44612061","-46,61614946","0,90138781",
15:22:38:048,"-0,0274","0,1270","1,1082","-23,44612061","-46,61614946","0,90138781",
15:22:38:180,"-0,0274","0,1270","1,1082","-23,44612061","-46,61614946","0,90138781",
15:22:38:202,"-0,0156","0,1055","0,6977","-23,44612061","-46,61614946","0,90138781",
15:22:38:360,"-0,0147","0,1231","1,1013","-23,44612061","-46,61614946","0,90138781",
15:22:38:516,"0,0205","0,0303","1,1375","-23,44612061","-46,61614946","0,90138781",
15:22:38:674,"0,0039","0,0557","1,0105","-23,44612061","-46,61614946","0,90138781",
15:22:38:753,"0,0039","0,0557","1,0105","-23,44612061","-46,61614946","0,90138781",
15:22:38:832,"-0,0029","0,0127","0,8346","-23,44612061","-46,61614946","0,90138781",
15:22:38:994,"-0,0010","0,1603","1,1893","-23,44612061","-46,61614946","0,90138781",
15:22:39:066,"-0,0010","0,1603","1,1893","-23,44612061","-46,61614946","0,90138781",
15:22:39:152,"-0,0528","0,1622","1,0837","-23,44612061","-46,61614946","0,90138781",
15:22:39:307,"-0,0625","0,1016","1,0036","-23,44612061","-46,61614946","0,90138781",
15:22:39:471,"-0,0938","0,1495","0,8697","-23,44612061","-46,61614946","0,90138781",
15:22:39:626,"-0,0792","0,1094","1,0388","-23,44612061","-46,61614946","0,90138781",
15:22:39:697,"-0,0792","0,1094","1,0388","-23,44612061","-46,61614946","0,90138781",
15:22:39:784,"-0,0967","0,1407","1,0603","-23,44612061","-46,61614946","0,90138781",
15:22:39:909,"-0,0967","0,1407","1,0603","-23,44612061","-46,61614946","0,90138781",
15:22:39:944,"-0,0625","0,1720","0,8609","-23,44612061","-46,61614946","0,90138781",
15:22:40:101,"-0,1036","0,1710","0,8942","-23,44612061","-46,61614946","0,90138781",
15:22:40:116,"-0,1036","0,1710","0,8942","-23,44612061","-46,61614946","0,90138781",
15:22:40:259,"-0,0205","0,1603","1,2665","-23,44612061","-46,61614946","0,90138781",
15:22:40:269,"-0,0205","0,1603","1,2665","-23,44612061","-46,61614946","0,90138781",
15:22:40:417,"-0,0606","0,2199","1,1062","-23,44612061","-46,61614946","0,90138781",
15:22:40:482,"-0,0606","0,2199","1,1062","-23,44612061","-46,61614946","0,90138781",
15:22:40:576,"-0,1036","0,1710","0,8150","-23,44612061","-46,61614946","0,90138781",
15:22:40:640,"-0,1036","0,1710","0,8150","-23,44612061","-46,61614946","0,90138781",
15:22:40:732,"-0,0958","0,1691","0,9469","-23,44612061","-46,61614946","0,90138781",
15:22:40:794,"-0,0958","0,1691","0,9469","-23,44612061","-46,61614946","0,90138781",
15:22:40:889,"-0,0958","0,1779","1,0857","-23,44612061","-46,61614946","0,90138781",
15:22:41:048,"-0,1202","0,1397","1,0388","-23,44612061","-46,61614946","0,90138781",
15:22:41:210,"-0,1055","0,1085","0,9587","-23,44612061","-46,61614946","0,90138781",
15:22:41:318,"-0,1055","0,1085","0,9587","-23,44612061","-46,61614946","0,90138781",
15:22:41:368,"-0,1153","0,2042","1,0192","-23,44612061","-46,61614946","0,90138781",
15:22:41:527,"-0,1134","0,1153","0,9274","-23,44612061","-46,61614946","0,90138781",
15:22:41:634,"-0,1134","0,1153","0,9274","-23,44612061","-46,61614946","0,90138781",
15:22:41:685,"-0,1222","0,1515","1,0466","-23,44612061","-46,61614946","0,90138781",
15:22:41:842,"-0,1163","0,1446","0,9714","-23,44612061","-46,61614946","0,90138781",
15:22:42:000,"-0,1182","0,0244","1,0603","-23,44612061","-46,61614946","0,90138781",
15:22:42:158,"-0,1182","0,0772","1,0007","-23,44612061","-46,61614946","0,90138781",
15:22:42:315,"-0,1192","0,0176","0,9645","-23,44612061","-46,61614946","0,90138781",
15:22:42:473,"-0,1065","0,0156","1,0525","-23,44612061","-46,61614946","0,90138781",
15:22:42:633,"-0,1251","0,0577","1,0085","-23,44612061","-46,61614946","0,90138781",
15:22:42:789,"-0,1007","0,0850","0,9596","-23,44612061","-46,61614946","0,90138781",
15:22:42:947,"-0,1192","0,0557","1,1160","-23,44612061","-46,61614946","0,90138781",
15:22:43:106,"-0,1173","0,1485","0,9401","-23,44612061","-46,61614946","0,90138781",
15:22:43:267,"-0,1065","0,1485","0,9899","-23,44612061","-46,61614946","0,90138781",
15:22:43:428,"-0,1143","0,1583","1,0476","-23,44612061","-46,61614946","0,90138781",
15:22:43:586,"-0,1124","0,1212","1,1258","-23,44612061","-46,61614946","0,90138781",
15:22:43:670,"-0,1124","0,1212","1,1258","-23,44612061","-46,61614946","0,90138781",
15:22:43:738,"-0,1124","0,0723","0,9489","-23,44612061","-46,61614946","0,90138781",
15:22:43:896,"-0,0782","0,0919","0,7398","-23,44612061","-46,61614946","0,90138781",
15:22:44:055,"-0,0665","0,0987","1,1512","-23,44612061","-46,61614946","0,90138781",
15:22:44:215,"-0,0987","0,1466","1,1639","-23,44612061","-46,61614946","0,90138781",
15:22:44:373,"-0,0831","0,1036","1,0173","-23,44612061","-46,61614946","0,90138781",
15:22:44:530,"-0,0928","0,0977","0,8658","-23,44612061","-46,61614946","0,90138781",
15:22:44:687,"-0,0762","0,0635","1,0300","-23,44612061","-46,61614946","0,90138781",
15:22:44:847,"-0,0967","0,0625","1,0749","-23,44612061","-46,61614946","0,90138781",
15:22:44:982,"-0,0967","0,0625","1,0749","-23,44612061","-46,61614946","0,90138781",
15:22:45:006,"-0,0772","0,0811","1,0740","-23,44612061","-46,61614946","0,90138781",
15:22:45:164,"-0,0772","0,0479","1,0075","-23,44612061","-46,61614946","0,90138781",
15:22:45:328,"-0,0831","0,0928","0,9333","-23,44612061","-46,61614946","0,90138781",
15:22:45:486,"-0,0635","0,0987","0,9587","-23,44612061","-46,61614946","0,90138781",
15:22:45:640,"-0,0537","0,0928","1,1883","-23,44612061","-46,61614946","0,90138781",
15:22:45:798,"-0,0401","0,0743","1,0593","-23,44612061","-46,61614946","0,90138781",
15:22:45:925,"-0,0401","0,0743","1,0593","-23,44612061","-46,61614946","0,90138781",
15:22:45:955,"-0,0156","0,0078","0,8883","-23,44612061","-46,61614946","0,90138781",
15:22:46:114,"-0,0440","0,0870","1,0065","-23,44677049","-46,61527361","7,50000000",
15:22:46:272,"-0,0655","0,0811","1,1004","-23,44677049","-46,61527361","7,50000000",
